,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,89.15785801148411,55.62720961964119,48.88611190107892
90,89.56132067763441,55.00944001521924,51.247510831157086
91,89.36372781253037,55.877533740884715,51.521018073775934
92,89.87672738390047,55.348899273849966,52.128724085019485
93,90.87191937532987,52.59452896647025,53.45143453720108
94,91.20065235586313,55.50487267863774,53.07184670546991
95,92.44130373787291,55.16240765499036,52.414303252888075
96,92.08010330700671,55.85829690689738,52.841840010094586
97,92.11934427914137,53.904259510683474,53.35197849710329
98,91.97739145912043,54.629176958702544,52.105981126724544
99,91.91483412523517,53.100078989850715,52.42870798479606
100,91.98273530914335,52.8125325308351,52.01760429037677
101,92.48591186737956,52.172497209708794,53.0288792106758
102,92.58187815667802,53.38761356653902,52.990828346491355
103,93.56868474290836,51.81172673524301,53.52093566098067
104,93.99188113685805,51.29278258046628,53.51507489893105
105,94.56909214281468,48.832785996890266,54.299679031397474
106,95.82604579979949,49.10765214975444,55.62225840022896
107,97.24625233284104,51.03343299066768,56.34479298812215
108,99.17557072702978,48.95801879793589,57.51478210965091
109,99.03415894746925,47.499234895527565,56.32738116112289
110,99.9725832000426,47.05791252556969,56.96712202557302
111,101.51614311082879,48.968726158431366,57.09441623600084
112,101.56875945620331,47.439563346346205,56.88195631691774
113,104.46568734166405,44.671252869711424,57.249182822437746
114,106.1336432154526,45.48151788896956,59.47885875761152
115,106.50211969072927,44.66421898497157,58.1064206598995
116,107.07860049945201,43.30480764865962,60.23341173519994
117,104.58736245283666,46.683181453796664,59.345529432967865
118,104.71575298126865,42.73092516270401,58.240786405986356
119,105.41574660723249,41.607685134777114,59.132025202918456
120,103.93148086356285,43.93570337927258,58.31867215117309
121,100.11722847536167,46.900036998406364,55.81243401447422
122,100.65996288586955,44.28904472612143,56.261085840448445
123,102.67066828794592,42.68036527327308,57.10040420238542
124,102.25733634176481,40.98310760018816,59.78662506486063
