,fore-aft,lateral,normal
0,-0.0104,-0.0028,-0.06573999999999999
1,-0.00822,-0.014219999999999997,-0.08
2,-0.01387,0.00461,-0.07496
3,0.01278,-0.02282,-0.09386
4,0.00186,-0.02166,-0.08585
5,-0.02775,-0.02933,-0.09024
6,0.02735,-0.02432,-0.10079
7,0.01042,0.02048,-0.09762
8,-0.01497,-0.00985,-0.08666
9,0.00254,0.00792,-0.09319
10,0.00034,-0.01905,-0.07211000000000001
11,0.0134,-0.02717,-0.07672000000000001
12,0.00525,-0.00878,-0.0932
13,0.01027,-0.01511,-0.07235
14,0.00023,0.00033,-0.08775
15,-0.00309,-0.02245,-0.08005
16,-0.009000000000000001,-0.01768,-0.09185
17,0.00805,-0.012819999999999998,-0.10076
18,0.01515,-0.01377,-0.08199
19,0.01593,0.00406,-0.08197
20,0.0102,-0.02309,-0.08371
21,-0.00159,-0.00122,-0.07958
22,0.05599,-0.03486,-0.08048999999999999
23,0.01545,0.01167,-0.09578
24,-0.00824,-0.00566,-0.09259
25,0.00268,-0.0183,-0.07926
26,0.01843,-0.01989,-0.08209
27,0.00852,-0.0226,-0.08899
28,0.00838,-0.02968,-0.08083
29,0.03296,-0.01963,-0.0824
30,0.02406,0.00394,-0.07203
31,0.007940000000000001,-0.01294,-0.07584
32,0.01211,-0.05259,-0.08999
33,0.03055,-0.0334,-0.0806
34,-0.00835,-0.01019,-0.08762
35,0.01216,-0.03711,-0.08257
36,0.01925,-0.04919,-0.09019
37,-0.0179,-0.03924,-0.07758999999999999
38,0.01406,-0.02044,-0.08051
39,-0.02057,-0.034710000000000005,-0.08502
40,-0.01028,-0.03217,-0.07802
41,0.0058,-0.02367,-0.06284
42,-0.01831,-0.02648,-0.08302000000000001
43,-0.00707,-0.01893,-0.08383
44,0.01734,-0.03901,-0.07401
45,0.00146,0.0008300000000000001,-0.0909
46,-0.01977,-0.03827,-0.07721
47,-0.01177,-0.02182,-0.08509
48,-0.01405,-0.03828,-0.06804
49,0.0208,-0.02207,-0.06865
50,0.00131,-0.0096,-0.07926
51,0.04386,-0.02386,-0.07447000000000001
52,0.00854,-0.00979,-0.07741
53,0.02321,-0.03204,-0.07535
54,0.0245,-0.02261,-0.0829
55,0.01464,-0.02029,-0.07926
56,0.00873,-0.00661,-0.08407
57,-0.015030000000000003,-0.02533,-0.09405
58,-0.03092,-0.01269,-0.07293
59,0.008029999999999999,-0.03665,-0.08167
60,0.00591,-0.02654,-0.08338999999999999
61,0.02772,-0.01249,-0.07774
62,-0.00264,0.01185,-0.07345
63,-0.02314,-0.03654,-0.06629
64,0.01593,-0.02368,-0.09374
65,-0.01271,-0.02341,-0.07478
66,0.02543,-0.01236,-0.07206
67,0.01502,-0.02536,-0.08007
68,0.0159,-0.02014,-0.09101
69,-0.02789,-0.03282,-0.08982000000000001
70,0.0027,-0.01654,-0.0644
71,-0.020030000000000003,-0.01555,-0.08004
72,0.00799,-0.01935,-0.07705
73,0.00475,-0.01361,-0.0796
74,-0.01813,-0.0377,-0.07206
75,-0.00294,-0.01004,-0.08901
76,0.02549,-0.04167,-0.07789
77,-0.00421,-0.04295,-0.08348
78,-0.0141,-0.0295,-0.09887
79,0.008140000000000001,-0.007490000000000002,-0.07261000000000001
80,-0.027610000000000003,-0.0297,-0.09267
81,0.0056700000000000006,-0.04066,-0.08302999999999999
82,0.02013,-0.04446,-0.08507
83,0.007259999999999998,-0.03292,-0.07941000000000001
84,0.017509999999999998,-0.03129,-0.08167
85,-0.0064,-0.01662,-0.07955
86,0.02459,-0.03435,-0.07885
87,-0.006679999999999999,-0.02795,-0.08092
88,-0.00484,-0.024030000000000003,-0.07164
89,0.00435,-0.03015,-0.0929
90,0.00863,-0.0388,-0.07779
91,0.02431,-0.014819999999999996,-0.07161000000000001
92,0.00132,-0.0011,-0.07622000000000001
93,0.01869,-0.02417,-0.08645
94,-0.02944,-0.03635,-0.07712000000000001
95,0.0063,-0.024880000000000003,-0.07649
96,0.02862,-0.03415,-0.08199
97,-0.0041,-0.01956,-0.0911
98,-0.00549,-0.021,-0.07753
99,0.02482,-0.033839999999999995,-0.08366
100,-9e-05,-0.05391,-0.07675
101,0.00098,0.01376,-0.08194
102,-0.00459,-0.00621,-0.07092000000000001
103,0.03314,-0.033530000000000004,-0.08008
104,0.02839,-0.03174,-0.07682
105,0.00529,-0.03286,-0.08017
106,0.00636,-0.00455,-0.07513
107,0.00873,-0.01683,-0.08237
108,-0.00137,-0.02873,-0.0869
109,-0.00926,0.02529,-0.08642000000000001
110,0.03703,-0.02646,-0.09188
111,0.02094,-0.01885,-0.07752
112,0.0146,-0.03078,-0.08331000000000001
113,0.01506,-0.04312,-0.06977
114,-0.00033,-0.01914,-0.08557999999999999
115,0.00829,-0.02066,-0.08098999999999999
116,0.00392,-0.02934,-0.08573
117,0.00197,-0.03059,-0.08646000000000001
118,-0.033839999999999995,-0.026060000000000003,-0.08896
119,0.0009,-0.01044,-0.08584
120,-0.01273,-0.06135,-0.08912
121,0.01569,-0.033530000000000004,-0.07718
122,-0.00281,-0.0282,-0.08694
123,-0.01387,-0.02244,-0.09623
124,-0.02042,-0.00831,-0.08187
125,0.00672,-0.04554,-0.08832000000000001
126,0.027760000000000003,-0.0141,-0.07716
127,-0.01281,-0.02235,-0.09029
128,-0.00526,-0.01373,-0.09757
129,-0.01863,-0.03536,-0.09521
130,0.00307,-0.03237,-0.0813
131,0.01652,-0.00992,-0.07714
132,-0.00285,-0.01674,-0.07885
133,0.01581,-0.02238,-0.07476000000000001
134,-0.01146,0.008020000000000001,-0.07633
135,0.00595,-0.0235,-0.06989
136,0.00135,-0.01073,-0.07632
137,0.0056,-0.01743,-0.08076
138,-0.00705,-0.0578,-0.08063
139,0.0301,-0.01996,-0.0732
140,0.00928,-0.016390000000000002,-0.08359
141,0.00275,-0.03162,-0.08403
142,-0.00109,-0.03851,-0.08552
143,0.00335,-0.026910000000000003,-0.08995
144,0.02428,0.00315,-0.07897
145,0.03929,0.01317,-0.08966
146,0.00294,-0.01916,-0.08641
147,-0.01497,-0.01785,-0.08671
148,0.01025,-0.01346,-0.07518999999999999
149,0.013030000000000002,0.00852,-0.09968
150,0.00029,-0.02386,-0.0795
151,-0.01441,0.01248,-0.09323
152,-0.00216,-0.01327,-0.09336
153,-0.00609,0.01599,-0.0879
154,-0.01172,0.01683,-0.08599
155,0.00572,-0.00361,-0.08428
156,0.02475,-0.01352,-0.09105
157,0.01236,-0.04714,-0.08238
158,0.0072,-0.00656,-0.07628
