,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele,fore-aft,lateral,normal
0,56.75259175321906,64.44776335335318,45.0414814256952,-0.31391,0.33638,1.41661
1,55.863171902890436,67.75509093820041,51.66936231123324,-0.36735,0.36005,1.46378
2,55.841709082265275,67.61390164782858,51.680579451238316,-0.33352,0.35954,1.52256
3,55.841527289788026,67.60480742095372,51.69085432890183,-0.38386,0.36744,1.50504
4,55.868885557306264,67.72157351850863,51.75796210430647,-0.43364,0.33661,1.54006
5,55.839725376663935,67.72733667832922,51.684582399297064,-0.48181,0.38258,1.57275
6,55.86790000629507,67.65550974383757,51.5848829287697,-0.50825,0.36332,1.64145
7,55.83164172704983,67.5248007171802,51.68064935904781,-0.5896399999999999,0.36001,1.65893
8,55.91381554659216,67.6465841790251,51.79267913353027,-0.6312300000000001,0.40096,1.73494
9,55.866452264161474,67.63719473183147,51.59283618934165,-0.71344,0.40277,1.80842
10,55.82325047429157,67.6368908396167,51.66663221196961,-0.7603,0.42226,1.80052
11,55.845157848172754,67.67267885682486,51.83849124284313,-0.80383,0.40442,1.7777
12,55.91374040278318,67.58571012040925,51.7359321379935,-0.80934,0.36746,1.75435
13,55.892958666168354,67.68297762392693,51.98972628256942,-0.8274299999999999,0.36796,1.71561
14,55.94041137528564,67.6391912809462,52.00974531424906,-0.8351200000000001,0.36574,1.66922
15,58.76593942899243,63.56159557766719,48.96921097161163,-0.8405299999999999,0.36213,1.6294
16,58.45049766702027,61.97737577145946,48.60004287897152,-0.82235,0.36952,1.5924200000000002
17,61.06547174504633,63.29127587068128,46.548660419164584,-0.79438,0.38309,1.50885
18,60.177429807455205,63.37821419998072,46.84843098874831,-0.72482,0.3571,1.41972
19,60.51764346605217,63.96171973109192,47.45105304727329,-0.69398,0.37868,1.31295
20,62.11929675528364,63.26615279679943,44.173023781523625,-0.63194,0.36271,1.23836
21,62.407875148420416,63.647124363073644,45.54039386020843,-0.6352899999999999,0.33758,1.07652
22,62.820134857579234,63.69002086297028,44.48885863356139,-0.55442,0.33635,0.94467
23,62.38146743633325,63.70344018885886,44.88657445730422,-0.48737,0.31423,0.8192799999999999
24,62.45381278180096,64.74207465295474,42.6552319154849,-0.37151,0.27974,0.6671199999999999
25,62.92738400361921,63.97674836984791,43.6949736368945,-0.29122,0.29592,0.54299
26,63.088250456164786,63.12799295089747,43.50911681725065,-0.2303,0.26927,0.44867
27,62.22033211326371,61.93437774108344,43.10050945835454,-0.15732000000000002,0.26912,0.35524
28,63.796308631827095,60.66159789908253,45.119354012010184,-0.11858,0.26787,0.20068
29,63.58350278012944,60.86360204108282,44.65618437004986,-0.06282,0.23601,0.13335
30,64.57584403950723,60.8117991027423,44.200022966307046,0.00503,0.22584,0.17328
31,65.20920207499202,61.33687867143712,44.09060739185344,-0.04023,0.22809,0.13855
32,65.81553620468794,62.14740109523397,45.93458461546962,-0.01255,0.24077,0.16142
33,65.99428599546225,63.5690463026052,46.424403007373094,0.00454,0.2399,0.14332
34,66.82144801748947,63.426370368717755,45.738689638324395,0.00937,0.23059,0.14223
35,67.66467603712165,63.9047293521389,48.995685720430714,-0.00386,0.24726,0.14403
36,67.66192553940371,64.38641374483032,47.96087628321192,-0.00278,0.22305,0.1501
37,67.73979601570774,64.76734470538028,44.22921246719344,0.01003,0.21945,0.13364
38,67.96804197129255,64.34290071962256,44.659802383477576,0.00434,0.21738,0.14068
39,68.01361809672018,64.89039363713715,44.355853834774905,0.00525,0.21248000000000006,0.12695
40,68.37293362650476,64.10256681667808,44.38570973665111,0.00915,0.24028,0.12595
41,67.92568555013489,64.80109144072483,43.89398882360399,-0.02015,0.19877,0.11411
42,68.47709022878246,64.5800127995963,43.084177637743004,0.00525,0.21873,0.1142
43,68.65936793841993,65.01887985405307,44.081253753358574,-0.0107,0.24155,0.11089
44,68.75993947226003,65.28582581542773,47.052643627711326,0.00056,0.25116,0.10927
45,69.20589607437711,66.21344169797507,48.283545684703256,0.00983,0.24368,0.10676
46,69.90367835261306,64.59461642889752,44.027546946151496,0.19949,0.48671,0.19004
47,70.12273858195022,63.766829829010106,45.054577225212796,0.40303,0.51536,0.11603
48,69.76986651089341,63.743053450683476,44.03344687676997,0.11578,0.51298,0.09659
49,70.1727234705277,64.74944941295571,45.39488254923936,0.10342,0.29208,-0.0493
50,70.378916496594,66.79758263190033,42.5012472519376,0.04719,0.22378,0.05913
51,70.5035633330144,66.14369827416147,46.02660364760018,-0.00232,0.20843000000000006,0.0158
52,71.60340371400434,65.10758881765325,48.31973290853017,0.04954,0.20382,0.05475
53,71.71062750665975,66.37764394285706,45.827419932513244,-0.0111,0.22986,0.00123
54,71.61963093898575,66.43064973415568,43.69036382340353,0.05176,0.21774,0.01576
55,71.0477668310437,64.50765932073647,43.53792865088835,0.04482,0.18889,0.07593
56,71.34732360902036,63.69421123301926,44.00433653790202,0.01109,0.14236,0.0537
57,71.92106905610738,65.61400915743579,43.53996408162362,-0.01483,0.20418,0.06422
58,71.84355714977337,65.35238563021136,44.80163211272702,-0.02624,0.20202,0.01957
59,72.84395935338125,64.14981272150784,45.159861637358254,0.00914,0.19785,0.0556
60,73.13535813381937,65.09550273346568,47.236576751012535,0.01948,0.19842,0.0176
61,73.74192357883649,66.25146466774665,44.609249121122474,0.02768,0.18652,-0.00836
62,73.85218640777285,65.6089338536288,49.49366462879411,-0.00058,0.21274,0.03776
63,74.21140459748034,65.49115864935618,42.6476984399797,-0.0135,0.22874,-0.06518
64,74.42878064311084,64.05251520818507,48.36633245517029,0.02678,0.23406,0.0475
65,74.57947989146172,63.41787107442389,51.353072343965465,0.0083,0.21638,-0.03175
66,74.49136798116172,63.09164052424092,52.606313389553634,0.048,0.16334,0.08631
67,74.514369994678,63.30646763558015,46.888572300472184,0.01414,0.21008,0.00969
68,75.11374131996028,63.39858377276642,47.31862778667181,0.02766,0.18125,0.06924
69,75.19206513300014,63.386226665680724,48.18948776373768,0.02879,0.17684,0.01322
70,75.07406434051298,61.796934277412824,45.777578170844954,0.02154,0.19049,0.05283
71,74.67070256546297,61.71512852878021,42.35923233644164,0.02664,0.17290999999999998,0.0203
72,74.53855947531522,62.76697554420501,44.00123224350921,0.03499,0.18843,0.03555
73,74.26658356797206,63.055822527346045,43.96328032996169,0.04135,0.19359,0.02622
74,73.37540014207525,62.711003753837254,48.50446396704661,0.05977,0.18321,0.02355
75,74.93614648003738,63.49687515169471,52.00103714560234,0.05413,0.17038,0.032510000000000004
76,75.11930808733612,64.51052682822039,47.7349125515129,0.02995,0.18823,0.02758
77,74.36619119200658,62.36281604514691,49.10293492558054,0.02464,0.19373,0.04324
78,75.05805878088988,62.311077506697636,44.283304274193426,0.03712,0.22612,0.01966
79,71.37941692968755,60.32751122165792,48.815421245889304,0.03067,0.19076,0.02717
80,71.82324961795551,60.127665386777046,48.29253935722909,0.06071,0.20256,0.03475
81,72.72104356892994,60.171729330043476,49.15479420127974,0.02129,0.20097,0.03675
82,72.46098150221181,60.55192460213893,50.41954953738321,0.02865,0.20411,0.03305
83,71.3465114159233,60.946205844560545,54.77220009322501,0.03135,0.18102,0.0312
84,70.81848031314506,60.65389339540161,50.69909997344502,0.05355,0.18525,0.02672
85,69.90649709538066,58.94024999623865,53.10668629865262,0.01256,0.19773,0.02504
86,70.4869525019432,56.62609225652365,45.80753693057153,0.03857,0.20187,0.02997
87,70.96602150460559,58.88237281146159,45.51800404166008,0.04791,0.1904,0.027160000000000004
88,68.89022951904346,58.62716214299182,50.08478180971923,0.04389,0.20916,0.02862
89,68.35213482840169,58.854914185067436,53.58318474670958,0.03642,0.19201,0.04043
90,67.21305568355561,58.36861234896438,52.19270920328063,0.02685,0.19561,0.04429
91,66.5447002001962,56.63541755870864,51.817400189823964,0.02904,0.18763,0.03729
92,65.2418125322036,57.31675680917026,55.968013213396475,0.04152,0.19664,0.03746
93,63.93082157812734,56.94747287232254,52.9353592340165,0.02219,0.20066,0.034910000000000004
94,62.81506923460226,56.905722362187774,51.28089723822862,0.03107,0.16154000000000002,0.02564
95,62.530855462137716,55.593226487125065,50.05562896713997,0.05698,0.17525,0.03203
96,61.51481176799943,54.91476990240942,48.36173709588772,0.03987,0.20167,0.02157
97,59.77546154593953,55.92911416808055,48.64770735486971,0.04319,0.20048,0.04177
98,60.67041079632797,57.88172230999081,46.6160949393433,0.02913,0.1956,0.03573
99,60.08089641856293,58.91963761082819,51.012528769306364,0.0558,0.20577,0.02876
100,58.783817819490274,59.4219465548195,53.692518839426796,0.05807,0.18633,0.04388
101,59.24995186841194,59.31841667395915,52.23497579724004,0.03452,0.18552,0.02401
102,58.25781566431709,56.48342370167111,50.76705636765961,0.02604,0.18575,0.028260000000000007
103,57.26774968391786,56.478171563447496,48.22200375170991,0.04511,0.19164,0.04558
104,54.68189134501157,58.607018491274005,50.19565003835021,0.03745,0.18744,0.03773
105,53.30914356758304,56.509729230664604,50.8457984243506,0.04468,0.19425,0.03619
106,54.07862710049877,56.44765184890576,44.2555149983047,0.03308,0.19438,0.03082
107,53.020319544777095,59.266859253499355,51.411625299744465,0.04286,0.20391,0.02747
108,53.14458704924654,57.412981071868295,47.62955166541804,0.03142,0.17579,0.0261
109,52.71559666302867,54.94816806616515,51.05986971594414,0.02932,0.17809,0.0353
110,50.26763283610481,57.518483240466956,49.63252561213196,0.02645,0.15383,0.02427
111,49.42741270936593,56.06219843606128,41.52304220538113,0.02115,0.17694,0.02142
112,49.90596136406084,55.33644665113512,43.943141569260796,0.01472,0.18038,0.03812
113,48.86958896969549,53.979620316085175,45.3004021883508,0.02353,0.18447,0.01206
114,48.96803358587797,54.82821317757978,48.612465583412536,0.04968,0.17309000000000002,0.03266
115,52.06060471844124,54.100996197492044,46.53430866227049,0.00562,0.19568,0.03732
116,48.323982528745816,57.02406375426297,49.139706045653135,0.05671,0.20736,0.01233
117,48.57211881746624,57.14653219143413,45.83941842819792,0.06018,0.19915,0.02602
118,50.167666192551934,55.45129842097757,45.25587014081961,0.05366,0.1896,0.03259
119,48.59954052042165,58.43303317146797,47.01394773485737,0.01489,0.20579,0.03946
120,49.17090686725457,58.69929242148636,46.20513208808536,-0.00665,0.19937,0.02315
121,49.86010878528693,57.80558913175695,51.00056325195448,0.02084,0.20355,0.016659999999999998
122,48.658608957188704,57.33030616999092,53.40259133071976,0.04237,0.18196,0.01923
123,50.850858779984286,56.4860679601734,50.43525758560824,0.01135,0.19824,0.03089
124,49.17802478666505,58.85597523830292,51.30487934121163,0.01821,0.18514,0.02487
125,48.669111489469174,57.95070231930442,47.42174590312442,0.047,0.19551,0.03507
126,47.60262403628851,59.32141945844562,45.785850238478595,0.02364,0.21388,0.0249
127,50.41777966821597,61.0006585317617,48.642468372317886,0.05671,0.20014,0.02987
128,49.072647630032044,60.453291958006965,48.714724832337026,0.03209,0.18683,0.03976
129,51.5274414721622,60.46880307678421,51.4197794473389,0.01126,0.18264,0.00946
130,50.25339216085713,59.223757829986226,49.89857211380172,0.02782,0.1977,0.02547
131,58.475602437664534,69.09545294825665,48.75856292660262,0.03418,0.18696,0.02
132,61.838638041817944,71.54047057639906,49.48399034528103,0.04999,0.19685,0.02566
133,62.5932700630849,70.76020247233495,50.108736727926356,0.00216,0.18429,0.0199
134,64.81746884878487,72.1306104107677,49.85601690375077,0.03756,0.18093,0.032760000000000004
135,61.69881433615764,71.28488024401234,53.149926335427466,0.03316,0.17082,0.02208
136,62.75533543972032,69.43860046514025,47.06620340432676,0.00946,0.16122999999999998,0.01152
137,64.01145928935154,72.09595151983477,45.91274861593428,0.02969,0.21343,0.02141
138,65.38705578231698,71.92802427935919,51.756593545798644,0.03432,0.17992,0.02769
139,64.48738793869357,74.39137512205501,45.21182408958018,0.03067,0.15373,0.01916
140,68.82932482968745,76.05212080549815,49.64575491645283,0.05062,0.16806,0.01934
141,68.96013635564451,75.70992746140591,50.09867795307602,0.04673,0.19428,0.02899
142,69.23126292753456,74.55543008206472,51.848487825056885,-0.00601,0.18796,0.01385
143,71.81980430685385,75.46168740744605,51.18781084019979,0.03336,0.17432999999999998,0.01612
144,71.39820794957771,75.64701750385986,48.66527742948728,0.0296,0.20119,0.03502
145,72.15769295247453,76.71122475804208,51.8421179397204,0.060620000000000014,0.17945,0.01355
146,73.79610105481277,75.7277550484478,57.96168425764261,0.02112,0.1832,0.03102
147,74.62868559468491,75.38686161388699,54.39314658514481,0.04957,0.16745,0.033319999999999995
148,78.3605424515073,76.49817688288003,56.796245499463645,0.03395,0.17387,0.0346
149,76.42857631721314,76.87933060935241,57.99240140813718,0.04479,0.1773,0.01955
150,79.50122817914941,76.9109993470974,57.33264189371401,0.04387,0.1799,0.0343
151,79.99753283321373,80.18790538380334,58.70902347461346,0.03799,0.19612,0.019
152,78.74263307358744,78.03463104635011,56.53912148689575,0.01535,0.19251,0.02854
153,81.6902403479712,79.11366674014279,56.13542465944185,0.04468,0.18201,0.03058
154,80.47717196444206,79.88813393126303,61.218084924965886,0.00542,0.17912999999999998,0.013330000000000002
155,83.45297845078373,80.7972492444262,59.102973851221826,0.04399,0.1901,0.00935
156,84.62535160316007,80.3925927847797,60.10200574483821,0.044410000000000005,0.20031,0.01595
157,85.78384317761329,80.23245410122787,62.53337469334673,0.02972,0.17376,0.031389999999999994
