,fore-aft,lateral,normal
0,0.3804,-0.18088,-0.20552
1,0.3526,-0.14207999999999998,-0.20565
2,0.3465,-0.19135,-0.20019
3,0.35898,-0.17854,-0.20661
4,0.34037,-0.15247,-0.20083
5,0.35007,-0.17413,-0.20658
6,0.3611,-0.16747,-0.21008
7,0.34905,-0.16955,-0.20636
8,0.34745,-0.16809000000000002,-0.20655
9,0.35305,-0.19158,-0.20399
10,0.33346,-0.17057,-0.19165
11,0.37212,-0.18506,-0.21099
12,0.34321,-0.16422,-0.21074
13,0.35487,-0.17443,-0.21047
14,0.36242,-0.16423,-0.20722
15,0.34475,-0.1558,-0.192
16,0.37189,-0.17949,-0.20479
17,0.34507,-0.17787999999999998,-0.19182
18,0.35959,-0.155,-0.18727
19,0.35292,-0.16255999999999998,-0.20083
20,0.33451,-0.18493,-0.20571
21,0.36045,-0.16179000000000002,-0.21029
22,0.35713,-0.1624,-0.18114
23,0.33183,-0.17785,-0.1998
24,0.36569,-0.16377,-0.18151
25,0.35367,-0.18791,-0.19081
26,0.39208,-0.1816,-0.20688
27,0.35166,-0.18212,-0.18912
28,0.36428,-0.16359,-0.19149
29,0.3455,-0.17482,-0.20675
30,0.35001,-0.18019,-0.1949
31,0.33579000000000003,-0.19149,-0.18554
32,0.33948,-0.18556,-0.1873
33,0.33209,-0.16969,-0.18961
34,0.36436,-0.16902,-0.19499
35,0.37309,-0.142,-0.22804
36,0.37577,-0.16367,-0.18712
37,0.35458,-0.17941,-0.20813
38,0.36387,-0.17657,-0.20994
39,0.37403,-0.17847000000000002,-0.20817
40,0.37677,-0.1849,-0.19855
41,0.32086,-0.1388,-0.20955
42,0.35531,-0.17329,-0.20504
43,0.3509,-0.17087,-0.19576
44,0.3822,-0.16609000000000002,-0.20548
45,0.33696,-0.14859,-0.19875
46,0.35849000000000003,-0.16527999999999998,-0.18279
47,0.40595,-0.17300000000000001,-0.18614
48,0.34354,-0.1917,-0.19418
49,0.35917,-0.16205,-0.18891
50,0.37687,-0.16276,-0.19876
51,0.36267,-0.17205,-0.18552
52,0.37181,-0.15983,-0.2009
53,0.35831,-0.19312,-0.18394
54,0.31821,-0.15953,-0.18844
55,0.35673,-0.16259,-0.20304
56,0.35731,-0.18569,-0.18467
57,0.3563,-0.15623,-0.18216
58,0.35582,-0.15602,-0.20916
59,0.35153,-0.18713,-0.18036
60,0.34738,-0.16063,-0.18496
61,0.38277,-0.13893,-0.1824
62,0.37267,-0.1656,-0.18839
63,0.34752,-0.18812,-0.18304
64,0.35365,-0.13728,-0.18381
65,0.39078,-0.13198,-0.18578
66,0.37841,-0.16739,-0.18895
67,0.38374,-0.18165,-0.18765
68,0.3885,-0.17249,-0.18797
69,0.34855,-0.18589,-0.19503
70,0.39789,-0.15593,-0.1869
71,0.34519,-0.18706,-0.18405
72,0.34912,-0.17856,-0.18093
73,0.36363,-0.21469,-0.17672000000000002
74,0.38548,-0.19236,-0.18988
75,0.38356,-0.15802,-0.18955
76,0.37772,-0.14404,-0.1996
77,0.38314,-0.16335999999999998,-0.18392
78,0.36782,-0.16692,-0.17893
79,0.37319,-0.18388,-0.20068
80,0.37973,-0.16902,-0.16610999999999998
81,0.35865,-0.13512000000000002,-0.19674
82,0.38971,-0.19434,-0.20152
83,0.36967,-0.15855,-0.18716
84,0.35365,-0.18137,-0.18634
85,0.38887,-0.16563,-0.19732
86,0.36296,-0.18159,-0.1953
87,0.34109,-0.18422,-0.20536
88,0.36485,-0.18168,-0.19938
89,0.38473,-0.15212,-0.20343
90,0.36029,-0.17399,-0.21415
91,0.35157,-0.17155,-0.18991
92,0.35451,-0.19653,-0.18271
93,0.37991,-0.17802,-0.20055
94,0.39546,-0.19323,-0.18899
95,0.35879,-0.17649,-0.18998
96,0.35883000000000004,-0.18137,-0.1765
97,0.34995,-0.19982,-0.18816
98,0.3628,-0.1744,-0.18589
99,0.34417,-0.17234000000000002,-0.19931
100,0.35307,-0.19744,-0.18193
101,0.36667,-0.16125,-0.20112
102,0.35765,-0.20095,-0.18086
103,0.36896,-0.18246,-0.18997
104,0.35352,-0.16648,-0.18965
105,0.38112,-0.17889000000000002,-0.18057
106,0.3664,-0.21585,-0.17957
107,0.34638,-0.18847,-0.17565999999999998
108,0.37574,-0.18407,-0.19363
109,0.38683,-0.17945,-0.19071
110,0.38103,-0.1681,-0.19695
111,0.36324,-0.17787,-0.18548
112,0.3459,-0.15586,-0.1874
113,0.34714,-0.14954,-0.18909
114,0.38094,-0.17299,-0.16510999999999998
115,0.36572,-0.20186,-0.19351
116,0.3631,-0.18828,-0.17407999999999998
117,0.37897,-0.1795,-0.18416
118,0.34049,-0.18007,-0.18352
119,0.38889,-0.18545,-0.17300000000000001
120,0.36469,-0.18337,-0.19464
121,0.37413,-0.18503,-0.19594
122,0.35027,-0.17245,-0.17559
123,0.37151,-0.18004,-0.18353
124,0.38604,-0.19101,-0.17726
125,0.3751,-0.15574000000000002,-0.18854
126,0.36172,-0.19094,-0.19611
127,0.34212,-0.17782,-0.18465
128,0.3524,-0.15461,-0.18813
129,0.3845,-0.18213,-0.18106
130,0.3527,-0.14916,-0.19892
131,0.37526,-0.16932,-0.17113
132,0.37576,-0.17758,-0.1775
133,0.38354,-0.16457,-0.18316
134,0.38602,-0.18029,-0.1796
135,0.36487,-0.17839000000000002,-0.18701
136,0.36875,-0.16806,-0.18600000000000003
137,0.38022,-0.17232,-0.1699
138,0.36347,-0.15679,-0.18156
139,0.34961,-0.17795,-0.19267
140,0.36922,-0.15733,-0.19134
141,0.36658,-0.1622,-0.19534
142,0.38799999999999996,-0.16883,-0.18716
143,0.38299999999999995,-0.18513,-0.1774
144,0.38281,-0.17816,-0.1922
145,0.37103,-0.20103,-0.17601
146,0.35715,-0.17999,-0.18117
147,0.36086,-0.18652,-0.17570999999999998
148,0.37838,-0.17549,-0.16296
149,0.37621,-0.19776,-0.18393
150,0.37092,-0.17565999999999998,-0.18906
151,0.37775,-0.1821,-0.18089
152,0.36114,-0.15845,-0.16741
153,0.35618,-0.17223,-0.18399
154,0.3672,-0.17077,-0.18528
155,0.35475,-0.18761,-0.17855
156,0.36451,-0.14884,-0.1783
157,0.37092,-0.15064,-0.17090999999999998
158,0.36794,-0.16885,-0.16259
159,0.37277,-0.17155,-0.17775
160,0.39925,-0.18255,-0.18002
161,0.37842,-0.18511,-0.17765
162,0.35582,-0.17704,-0.16298
163,0.38684,-0.21223000000000006,-0.16735
164,0.36913,-0.19747,-0.18528
165,0.36186,-0.15830999999999998,-0.17371
166,0.36663,-0.19153,-0.16334
167,0.36111,-0.18016,-0.16998
168,0.39017,-0.16169,-0.17318
169,0.3623,-0.1871,-0.17173
170,0.38249,-0.17884,-0.17147
171,0.39693,-0.1521,-0.17861
172,0.38267,-0.19162,-0.1689
173,0.35075,-0.19845,-0.16856
174,0.3925,-0.18769,-0.18155
175,0.3731,-0.17984,-0.16902
176,0.39939,-0.21037,-0.17212
177,0.37201,-0.19061,-0.16807
178,0.39793,-0.16681,-0.17843
179,0.36544,-0.1875,-0.18573
180,0.38594,-0.18259,-0.16967000000000002
181,0.37672,-0.18785,-0.18848
182,0.37101,-0.16069,-0.16669
183,0.37818,-0.1981,-0.16589
184,0.38555,-0.2024,-0.16574
185,0.34197,-0.18016,-0.17102
186,0.38904,-0.18193,-0.17231
187,0.38788,-0.14814000000000002,-0.16903
188,0.37677,-0.18915,-0.17107
189,0.36469,-0.18853,-0.17282999999999998
190,0.3498,-0.17842,-0.16371
191,0.39032,-0.17907,-0.16755
192,0.39844,-0.17359000000000002,-0.17335
193,0.38166,-0.16760999999999998,-0.16007000000000002
194,0.38062,-0.20077,-0.17286
195,0.37526,-0.19588,-0.1753
196,0.39709,-0.19297,-0.17110999999999998
197,0.38524,-0.21617,-0.15800999999999998
198,0.35513,-0.15582,-0.15703
199,0.39345,-0.20854,-0.14375
200,0.35732,-0.16346,-0.16822
201,0.3893,-0.17812999999999998,-0.16617
202,0.36971,-0.16968,-0.16052
203,0.3791,-0.17994000000000002,-0.17139
204,0.38706,-0.17887999999999998,-0.15828
205,0.38684,-0.1541,-0.18351
206,0.40544,-0.20307,-0.16128
207,0.38709,-0.20802,-0.15056
208,0.3591,-0.16729000000000002,-0.17051
209,0.39469,-0.18568,-0.16215
210,0.38524,-0.16175,-0.14575
211,0.38215,-0.16538,-0.17217000000000002
212,0.3788,-0.16105,-0.16792
213,0.39361,-0.17501,-0.15802
214,0.4078,-0.20443,-0.15693
215,0.38104,-0.16712,-0.1519
216,0.40469,-0.18066,-0.16305
217,0.38977,-0.18801,-0.15695
218,0.38408,-0.18968,-0.16602
219,0.40787,-0.16192,-0.15875
220,0.39179,-0.16604000000000002,-0.17196
221,0.38261,-0.18227,-0.15692
222,0.38336,-0.17995,-0.16543
223,0.38904,-0.19311,-0.1696
224,0.40235,-0.162,-0.16658
225,0.38601,-0.18563,-0.16255
226,0.40905,-0.18819,-0.15767
227,0.39998,-0.18584,-0.15325999999999998
228,0.37998,-0.19664,-0.17323
229,0.39793,-0.16219,-0.16826
230,0.40362,-0.19894,-0.16195
231,0.36121,-0.17924,-0.1609
232,0.40226,-0.20193,-0.15239
233,0.41582,-0.19344,-0.15484
234,0.40174,-0.17992,-0.15288
235,0.41116,-0.1818,-0.14276
236,0.37974,-0.18478,-0.17126
237,0.3599,-0.1701,-0.16632
238,0.3831,-0.23924,-0.16003
239,0.38192,-0.18855,-0.1561
240,0.38559,-0.17486,-0.15575
241,0.4235100000000001,-0.17575,-0.1664
242,0.39904,-0.1966,-0.16657
243,0.38836,-0.18803,-0.16693
244,0.4098600000000001,-0.19006,-0.14953
245,0.38677,-0.22484,-0.16009
246,0.3686,-0.16617,-0.15478
247,0.40222,-0.193,-0.16796
248,0.40347,-0.1656,-0.17709
249,0.41938,-0.22326,-0.17287
250,0.41457,-0.2299,-0.1591
251,0.42382,-0.18382,-0.16935999999999998
252,0.41925,-0.2206,-0.14762999999999998
253,0.39321,-0.22204,-0.15800999999999998
254,0.41201,-0.20801,-0.16199000000000002
255,0.39996,-0.17225,-0.15523
256,0.37371,-0.21761,-0.16902
257,0.38112,-0.2155,-0.16639
