,fore-aft,lateral,normal
0,0.05276,0.06405,-0.09596
1,0.08152000000000001,0.07721,-0.10049
2,0.05702,0.07053,-0.09362
3,0.04538,0.06237,-0.08742
4,0.03632,0.08408,-0.10071
5,0.08277000000000001,0.04315,-0.08984
6,0.07662999999999999,0.10225,-0.08383
7,0.07481,0.05272,-0.08396
8,0.06417,0.08701,-0.09222
9,0.07722000000000001,0.07545,-0.0917
10,0.054360000000000006,0.06469,-0.08856
11,0.06917000000000001,0.04378,-0.10067
12,0.05609,0.08951,-0.08752
13,0.07433,0.06009,-0.09539
14,0.06608,0.08495,-0.08291
15,0.03626,0.07044,-0.08331000000000001
16,0.05861,0.06715,-0.0985
17,0.02898,0.07434,-0.09138
18,0.05528,0.055310000000000005,-0.10032
19,0.04774,0.0967,-0.09426
20,0.06845,0.09174,-0.10085
21,0.05125,0.07297999999999999,-0.09395
22,0.04879,0.08927,-0.09214
23,0.03217,0.0711,-0.07632
24,0.0652,0.07017000000000001,-0.09381
25,0.08726,0.10187,-0.08831
26,0.0322,0.09483,-0.09911
27,0.05109,0.06672,-0.09623
28,0.08266,0.10217,-0.09212
29,0.0576,0.08907000000000001,-0.09413
30,0.04971,0.08098999999999999,-0.08766
31,0.05818,0.07818,-0.08337
32,0.04451,0.0812,-0.08742
33,0.06649,0.09679,-0.09371
34,0.07072,0.0947,-0.08152999999999999
35,0.06504,0.10473,-0.10365
36,0.07393999999999999,0.10048,-0.08463999999999999
37,0.06557,0.07654,-0.09455
38,0.06099,0.06838999999999999,-0.09975
39,0.054110000000000005,0.10432,-0.08438999999999999
40,0.07082000000000001,0.08212,-0.09013
41,0.07568,0.08975,-0.07674
42,0.06155,0.08105,-0.08213999999999999
43,0.07787000000000001,0.06534,-0.09172
44,0.05952,0.05782,-0.07564
45,0.04426,0.07513,-0.07485
46,0.07408,0.09052,-0.08532000000000001
47,0.0584,0.04686,-0.09243
48,0.054429999999999985,0.09891,-0.08582000000000001
49,0.06859,0.05668,-0.08784
50,0.07171,0.05534,-0.0988
51,0.06151,0.10134,-0.10319
52,0.04923,0.07854,-0.0802
53,0.06376,0.09369,-0.08213999999999999
54,0.08855,0.08667000000000001,-0.08531
55,0.06286,0.0788,-0.08623
56,0.05958,0.07393,-0.09089
57,0.07168,0.09042,-0.0874
58,0.0514,0.07299,-0.06817999999999999
59,0.04898,0.09699999999999999,-0.08014
60,0.05469,0.07272,-0.07342
61,0.05616,0.08665,-0.09962
62,0.05238,0.07465,-0.08578999999999999
63,0.03958,0.0859,-0.09431
64,0.05757,0.07402,-0.08997000000000001
65,0.06724,0.09837,-0.09006
66,0.05616,0.08127000000000001,-0.08682000000000001
67,0.04011,0.09124,-0.07731
68,0.07451,0.06377999999999999,-0.08344
69,0.03187,0.06974,-0.08334
70,0.055879999999999985,0.04823,-0.08927
71,0.04762,0.03157,-0.0912
72,0.07744,0.05042,-0.08599
73,0.044660000000000005,0.07243,-0.08935
74,0.06445,0.08467000000000001,-0.07337
75,0.05428,0.03779,-0.08887
76,0.0259,0.08857000000000001,-0.08592999999999999
77,0.03515,0.07677,-0.08354
78,0.03099,0.08145,-0.08721
79,0.054470000000000005,0.05902,-0.07681
80,0.07353,0.07061,-0.08585
81,0.0372,0.09019,-0.07439
82,0.05851,0.06546,-0.08198
83,0.06527000000000001,0.07636,-0.076
84,0.04776,0.08137,-0.08634
85,0.05461,0.0822,-0.09933
86,0.05582,0.0692,-0.08363999999999999
87,0.05186,0.07458,-0.0833
88,0.00367,0.03955,-0.08539
89,0.01545,0.0558,-0.08002000000000001
90,0.06568,0.05653,-0.07948
91,0.04362,0.03894,-0.0827
92,0.06127000000000001,0.049260000000000005,-0.09511
93,0.06001,0.05761,-0.08041
94,0.06518,0.05073,-0.08408
95,0.0688,0.06161000000000001,-0.09602
96,0.06269,0.05557,-0.07374
97,0.04458,0.06931,-0.08800000000000001
98,0.04804,0.07466,-0.08901
99,0.03961,0.07157000000000001,-0.08
100,0.04832,0.03637,-0.08313999999999999
101,0.04617,0.04551,-0.07866000000000001
102,0.05675,0.0446,-0.08063
103,0.06145,0.06365,-0.08134
104,0.05343,0.032010000000000004,-0.07629
105,0.03875,0.05001,-0.08703999999999999
106,0.06589,0.08374,-0.08477
107,0.0657,0.06795,-0.08429
108,0.06799,0.0556,-0.08079
109,0.06337000000000001,0.07676000000000001,-0.08478
110,0.05085,0.02545,-0.0889
111,0.0475,0.08467000000000001,-0.08857000000000001
112,0.06361,0.06059,-0.07431
113,0.051210000000000006,0.06235,-0.08446000000000001
114,0.05226,0.0589,-0.08021
115,0.07417,0.04149,-0.07404
116,0.05904,0.05339,-0.07948
117,0.0582,0.05846000000000001,-0.08422
118,0.05676000000000001,0.0686,-0.09248
119,0.03102,0.076,-0.07937000000000001
120,0.05486,0.05516,-0.08571000000000001
121,0.03974,0.01111,-0.09317
122,0.07399,0.07844,-0.06775
123,0.04208,0.06412000000000001,-0.06407
124,0.06441000000000001,0.06341000000000001,-0.08487
125,0.02853,0.046110000000000005,-0.07922
126,0.07733999999999999,0.0531,-0.09193
127,0.06675,0.03352,-0.071
128,0.03918,0.04428,-0.08636
129,0.0383,0.06154,-0.08615
130,0.03283,0.05557,-0.08369
131,0.05489,0.0553,-0.07225
132,0.04844,0.05268,-0.09513
133,0.04662,0.02521,-0.07003999999999999
134,0.03135,0.04502,-0.07937000000000001
135,0.0465,0.03505,-0.08263999999999999
136,0.02346,0.04961,-0.07174
137,0.04183,0.06464,-0.08538
138,0.0427,0.01904,-0.07272999999999999
139,0.078,0.04136,-0.07306
140,0.02013,0.032139999999999995,-0.07977999999999999
141,0.06329,0.05774,-0.08657000000000001
142,0.052870000000000014,0.02647,-0.08571000000000001
143,0.03803,0.07733999999999999,-0.0867
144,0.06486,0.0252,-0.08119
145,0.031160000000000007,0.035039999999999995,-0.07687000000000001
146,0.02494,0.0167,-0.07661
147,0.04694,0.059029999999999985,-0.06921000000000001
148,0.07193,0.01796,-0.07400000000000001
149,0.0579,0.02264,-0.05037
150,0.03625,0.03844,-0.05684
151,0.036660000000000005,0.01884,-0.04847
152,0.01715,0.0091,-0.06164
153,0.05461,0.03567,-0.05725
154,0.05174,0.01671,-0.05788
155,0.04251,0.03913,-0.06088
156,0.00288,0.02916,-0.05264
157,0.04736,0.01341,-0.04574
158,0.04136,0.02249,-0.0539
159,0.05159,0.0212,-0.06676
160,0.04163,-0.00635,-0.05657
161,0.01828,0.05982000000000001,-0.05177
162,0.0633,0.01347,-0.0542
163,0.02013,0.02668,-0.05276
164,0.02552,0.03086,-0.05631
165,0.03049,0.033010000000000005,-0.07097
166,0.00287,0.03034,-0.05514
167,0.0601,0.0051600000000000005,-0.05037
168,0.03119,0.02275,-0.05742000000000001
169,0.03631,0.01994,-0.052370000000000014
170,0.04497,0.02595,-0.03775
171,0.00224,0.05574,-0.06102000000000001
172,0.033260000000000005,0.0253,-0.02591
173,0.04715,0.0242,-0.04229
174,0.0275,0.04859,-0.06038
175,0.03982,0.035480000000000005,-0.04987
176,0.04079,0.01966,-0.03149
177,0.01137,0.04244,-0.02899
178,0.03515,0.008320000000000001,-0.04908
179,0.02411,0.03388,-0.03928
180,0.02309,0.04009,-0.04194
181,0.029710000000000007,0.02605,-0.04287
182,0.01188,0.04891,-0.03174
183,0.03967,0.02922,-0.06458
184,0.03431,0.02638,-0.05441
185,0.006229999999999999,0.02052,-0.04237
186,0.00152,0.01436,-0.06265
187,0.04016,0.04213,-0.03443
188,0.00877,0.01133,-0.04526
189,0.02872,0.02865,-0.05223
190,0.02848,0.01209,-0.03853
191,0.046380000000000005,0.01373,-0.05383
192,0.03717,-0.00149,-0.05159
193,0.0154,0.00036,-0.05202
194,0.03697,0.01494,-0.06963
195,0.05045,0.00958,-0.052120000000000014
196,0.05668,0.02957,-0.06731000000000001
197,0.04704,0.00717,-0.06498999999999999
198,0.03415,0.01033,-0.06707
199,0.055060000000000005,0.0423,-0.07491
200,0.05063,0.006959999999999999,-0.07422999999999999
201,0.053020000000000005,0.04644,-0.07224
202,0.0605,0.00845,-0.07418999999999999
203,0.0502,0.008579999999999999,-0.07031
204,0.04684,0.01608,-0.07314
205,0.01535,0.0297,-0.06698
206,0.03472,0.0063,-0.07312
207,0.06229,0.00557,-0.06992999999999999
208,0.04137,0.00611,-0.07173
209,0.04293,0.03178,-0.06702000000000001
210,0.0027600000000000003,0.01004,-0.05308
211,0.02251,0.05876,-0.08081
212,0.02379,0.01265,-0.07307999999999999
213,0.05596,0.02928,-0.07848
214,0.03079,0.02328,-0.07976
215,0.04229,0.02291,-0.08296
216,0.04644,0.03991,-0.06381
217,0.04251,0.01319,-0.06863
218,0.04439,0.03942,-0.06984
219,0.05955,0.00912,-0.05049
220,-0.00129,0.00386,-0.06014
221,0.0416,0.04157,-0.05408
222,0.04276,-0.01493,-0.06255
223,0.03321,0.01577,-0.05742000000000001
224,0.030930000000000006,0.03991,-0.06171
225,0.02554,-0.00604,-0.04983
226,0.037000000000000005,0.00586,-0.06178
227,0.03744,0.01598,-0.05395
