,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele,fore-aft,lateral,normal
0,74.39427066953681,86.55813707444271,61.688706911233346,0.0526,0.06501,-0.05244
1,74.01728985503979,87.62924117354328,60.031331073547385,0.05519,0.05243,-0.03943
2,74.58663515298875,87.44139458036061,58.375124454984245,0.04312,0.10002,-0.04693
3,74.73451228574437,85.3444257647025,56.45770138920717,0.05334,0.09695,-0.06562
4,75.95859374439523,84.59698138366561,57.048385108001,0.03608,0.07165,-0.05717000000000001
5,76.51088567923385,85.45674344770731,57.45234569944209,0.05838,0.08435,-0.06325
6,76.72264920757878,85.75758005224175,56.65251304468397,0.02933,0.05363,-0.04173
7,78.1158840884156,86.7816753674091,56.83433233130005,0.034,0.04993,-0.054070000000000014
8,76.86267657760058,88.62637465627758,58.811780854978046,0.049760000000000006,0.07395,-0.06111000000000001
9,78.25315150290254,88.13791674923094,57.94822633442252,0.06176,0.06594,-0.04195
10,79.87694600721929,88.58795014307262,59.28659883277639,0.06185,0.09203,-0.06005
11,80.59844357980087,90.24920025867296,60.0457889645362,0.05164,0.10528,-0.07071000000000001
12,81.05993184378099,89.26373357076031,60.27076228794155,0.04308,0.08424,-0.05939
13,80.49880916208826,89.48431215058092,60.0224501015886,0.06448,0.09722,-0.05745
14,80.59604795615334,88.73202110313427,60.737528178694284,0.06319,0.06287999999999999,-0.05736
15,81.80936846845196,87.34628742156866,59.84794312995381,0.04931,0.08219,-0.06023
16,83.8072005404263,87.25501263654269,58.52728284553116,0.05619,0.09996,-0.053570000000000007
17,86.42590716729508,86.45667059465521,60.211506802469536,0.02952,0.08123,-0.06317
18,87.1150856644134,85.9956655071735,59.287318967036974,0.03766,0.11484,-0.05223
19,88.96971280799292,84.42971878460227,58.71691618155418,0.03551,0.08034,-0.06262999999999999
20,89.47765744575682,84.68967535706821,58.317452759906686,0.02937,0.10921,-0.05902
21,90.43026956858708,86.52526299470257,57.320459141992494,0.04907,0.10461,-0.05793
22,92.43250988197629,86.73653417161567,59.041460832104775,0.04125,0.10508,-0.04403
23,96.21338585476715,86.93623323324863,64.46166715247992,0.05113,0.06761,-0.06082000000000001
24,94.594305053045,86.59443804046205,64.87012669675572,0.03244,0.09352,-0.04459
25,92.23113623210413,86.34911427310631,63.27070284500896,0.05238,0.11609,-0.05927
26,96.03131076837029,84.32251362569352,68.66327378549624,0.02804,0.09609,-0.05936
27,94.43985075333393,84.95975259905008,67.60139708833663,0.04568,0.09408,-0.04988
28,97.1601062782551,84.24992690671118,67.77268261296393,0.04367,0.09876,-0.0564
29,98.92802701298496,84.7326352921622,60.25933194212172,0.04805,0.08438,-0.04815
30,99.29099305797907,85.31662838189008,61.77623527091506,0.04085,0.08354,-0.05843
31,100.56531066617151,80.54952514633787,61.11412534570512,0.03936,0.0911,-0.06405
32,103.70853463076571,78.95712308046501,61.28484136437632,0.03227,0.10859,-0.07171
33,105.81653331707784,82.21301845950643,63.488641066259106,0.04577,0.1082,-0.05732
34,106.91162843156029,83.68322697042866,66.20372192513446,0.06171,0.08585,-0.06079
35,107.51924808006818,82.19466536436474,62.2990797512425,0.07858,0.08681,-0.05699
36,108.47239736092165,82.02036888004932,64.93241367792689,0.03366,0.06111000000000001,-0.05642000000000001
37,110.74805849865528,86.53073439520601,71.46307959278344,0.04258,0.09439,-0.05211
38,109.74273721844105,85.59060732429019,65.5617492534342,0.03612,0.1111,-0.059920000000000015
39,109.49680927473496,84.34774272067568,67.16153272037218,0.01574,0.12775,-0.06056
40,104.57581726495488,82.97431107601922,67.2716081096774,0.058670000000000014,0.07571,-0.05483
41,109.14184026058322,83.32850983809773,68.58009665941671,0.0412,0.07783999999999999,-0.06667999999999999
42,107.8591317643997,81.94548881451159,65.94520027569455,0.061979999999999986,0.07337,-0.05221
43,109.48181687388724,81.57529595223997,67.03584964978353,0.05943,0.1008,-0.05582
44,110.86576700436622,82.17526406356991,66.82171867703065,0.02238,0.07581,-0.06539
45,110.60970587882738,80.84063032243697,65.66660375476043,0.04138,0.11032,-0.04906
46,111.26042187715176,83.10763505181816,69.4929476867476,0.05999,0.12263,-0.061979999999999986
47,110.46441083961773,81.71299231410579,70.7547278487516,0.04927,0.0746,-0.06063
48,108.3782450497534,81.06120223193922,68.93085190139969,0.07399,0.10247,-0.05818
49,108.6677536106852,82.3010394096298,69.29734365375103,0.03752,0.12536,-0.05716
50,106.25794224110537,82.43985223189034,68.8975759486321,0.05946,0.08991,-0.06804
