,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,,,
90,,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,,,
101,,,
102,,,
103,,,
104,,,
105,,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,91.89662576264125,65.67679617419053,58.581590789289805
117,91.74737290212998,71.15056868390977,56.472684743082326
118,91.78926936532837,71.15059116783853,56.472394637261104
119,91.77042580781352,71.15059116783853,56.472394637261104
120,91.77042580781352,71.15059116783853,56.472394637261104
121,91.77042580781352,71.23861828700392,56.50612318609083
122,91.77042580781352,71.15059116783853,56.472394637261104
123,91.83947240837226,71.10151559009667,56.57578450888525
124,91.79402770098689,71.14698780812611,56.50331911240316
125,91.78263594682477,71.25391717319717,56.50093059156751
126,91.74043753394028,71.13041512497007,56.360268282438895
127,91.80239383025868,71.01317436113585,56.57765634254771
128,91.7882200442434,71.17838269816413,56.657205998038094
129,91.72707034820813,71.05955843456432,56.498761361068134
130,91.76862902694339,70.94420187540017,56.5923135610559
131,91.71673537890412,71.14387434584756,56.50568772626116
132,91.80096341895718,71.02855625741252,56.57176624695809
133,91.71170078143798,71.14799480249091,56.47434576524421
134,91.71653082986805,71.1159448451351,56.419975536084095
135,91.75766896561878,71.11602294870278,56.50489816791584
136,91.75224523873058,71.3244342098304,56.454118549411504
137,91.73929814832714,71.133158247953,56.55583482637455
138,91.8127078355678,71.0671366633788,56.57114572894798
139,91.78365926923273,71.01132435808469,56.65516326334493
140,91.82118378797544,70.97971497942137,56.685577421125316
141,91.81442683369708,70.929969765066,56.67630074046062
142,91.77196236256648,71.13879455939515,56.524103035597946
143,91.71241109863136,71.17893127015755,56.41204545904513
144,91.75026508191898,71.07604892452383,56.60098916998402
145,91.73312548811774,71.00724790703111,56.47913814086367
146,91.82181484762961,71.05295335974337,56.405537555036304
