,fore-aft,lateral,normal
0,-0.04881,-0.0993,-0.02481
1,-0.09071,-0.08821,0.0026100000000000003
2,-0.05785,-0.08267000000000001,-0.00891
3,-0.057,-0.08957999999999999,-0.02296
4,-0.03941,-0.12243,-0.03112
5,-0.0417,-0.09997,-0.02202
6,-0.04822,-0.08127000000000001,-0.0076700000000000015
7,-0.06652999999999999,-0.09615,-0.0262
8,-0.056270000000000014,-0.10014,-0.0163
9,-0.04714,-0.11434,-0.0031
10,-0.01314,-0.09391,-0.00836
11,-0.04104,-0.09722,-0.01792
12,-0.05034,-0.09788,-0.00313
13,-0.01875,-0.08984,-0.01541
14,-0.07145,-0.10947,-0.00685
15,-0.06577000000000001,-0.11271,-0.00823
16,-0.05573,-0.1005,-0.01441
17,-0.03435,-0.07693,-0.02471
18,-0.03678,-0.09177,-0.03545
19,-0.05403,-0.08267000000000001,-0.02341
20,-0.02106,-0.10014,-0.01975
21,-0.02905,-0.07907,-0.02881
22,-0.029810000000000007,-0.11407,-0.0258
23,-0.04553,-0.10667,-0.02727
24,-0.06717999999999999,-0.1194,-0.00914
25,-0.07215,-0.10801,-0.02493
26,-0.05063,-0.13096,-0.01843
27,-0.052529999999999986,-0.11089,-0.03713
28,-0.06835,-0.14515999999999998,-0.02858
29,-0.0777,-0.10584,-0.02376
30,-0.06781000000000001,-0.12885,-0.04773
31,-0.07751,-0.12589,-0.05223
32,-0.09404,-0.13162,-0.0463
33,-0.05908,-0.12345,-0.04732
34,-0.07103,-0.13002,-0.04625
35,-0.08847000000000001,-0.14023,-0.04955
36,-0.10462,-0.17401,-0.06225
37,-0.13154000000000002,-0.16069,-0.06529
38,-0.12537,-0.16542,-0.06027
39,-0.12246,-0.18744,-0.0649
40,-0.13743,-0.17309000000000002,-0.06277
41,-0.14009000000000002,-0.13671,-0.054720000000000005
42,-0.11348,-0.15729,-0.054970000000000005
43,-0.10874,-0.15236,-0.06498
44,-0.11097,-0.15124,-0.04545
45,-0.09781,-0.14401,-0.04155
46,-0.06093,-0.13947,-0.03822
47,-0.08478,-0.11909000000000003,-0.04125
48,-0.07225,-0.12569,-0.02594
49,-0.07701000000000001,-0.10885,-0.00475
50,-0.07023,-0.09573,-0.00392
51,-0.05235,-0.1117,0.0004
52,-0.03609,-0.08989,0.00284
53,-0.05905,-0.09294,0.03552
54,-0.06093,-0.08102999999999999,0.01117
55,-0.03295,-0.10208,0.03394
56,-0.07082000000000001,-0.05811,0.03595
57,-0.044160000000000005,-0.05283,0.03469
58,-0.03242,-0.10733,0.03586
59,-0.03628,-0.07271,0.03884
60,-0.017169999999999998,-0.08895,0.035480000000000005
61,-0.01754,-0.09701,0.05214
62,-0.01921,-0.06906,0.04224
63,-0.035480000000000005,-0.0734,0.04216
64,-0.01544,-0.09334,0.036660000000000005
65,-0.04993,-0.06747,0.033010000000000005
66,-0.06239,-0.05101,0.036910000000000005
67,-0.02201,-0.06615,0.04249
68,-0.03374,-0.08047,0.04571
69,-0.00481,-0.0781,0.04805
70,-0.04286,-0.06238,0.03806
71,-0.0389,-0.0798,0.03978
72,-0.04548,-0.07537999999999999,0.03941
73,-0.030410000000000006,-0.06231,0.03633
74,-0.03926,-0.07028999999999999,0.04773
75,-0.08018,-0.07802,0.03939
76,-0.017580000000000002,-0.03653,0.04738
77,-0.0155,-0.04311,0.04
78,-0.02504,-0.10528,0.04793
79,-0.032,-0.05537,0.03955
80,-0.03732,-0.05902,0.04696
81,-0.016030000000000003,-0.0108,0.02265
82,-0.02092,-0.0088,0.08302000000000001
83,0.00359,-0.0997,0.04251
84,-0.03209,-0.05094,0.02075
85,-0.10634,0.07658999999999999,0.14764000000000002
86,0.03819,-0.0116,0.13201
87,0.04394,-0.02348,0.1356
88,0.02139,-0.02154,0.10983
89,-0.00897,-0.04946,0.05694
90,0.00955,-0.07096000000000001,0.05614
91,-0.01959,-0.06079,0.01779
92,-0.00837,-0.0597,0.05503
93,-0.02529,0.013919999999999998,0.04054
94,-0.00771,0.07145,0.20432
95,0.10259,-0.11134,-0.02021
96,-0.007390000000000002,-0.05193,0.11876
97,-0.02575,-0.03112,0.01087
98,-0.00099,-0.06025,0.05896000000000001
99,-0.032010000000000004,-0.03985,0.04666
100,-0.00564,-0.10501,0.05355
101,0.0063,-0.033319999999999995,0.06322
102,-0.01221,-0.05803,0.04472
103,-0.00657,-0.03367,0.05174
104,-0.00806,-0.04917,0.052910000000000006
105,-0.02881,-0.07254,0.05406
106,-0.0153,-0.0823,0.04193
107,0.01236,-0.07251,0.04447
108,-0.0295,-0.0468,0.05616
109,-0.00108,-0.06406,0.03974
110,-0.02114,-0.09305,0.04723
111,-0.01959,-0.05749,0.052279999999999986
112,0.00678,-0.06491,0.057470000000000014
113,0.00448,-0.06907,0.06054
114,-0.0075099999999999984,-0.09702,0.05509
115,-0.02427,-0.05643,0.03668
116,-0.00235,-0.04302,0.04374
117,-0.0007700000000000001,-0.07052,0.05456
118,0.00836,-0.07806,0.0547
119,-0.02178,-0.07711,0.04576
120,-0.00428,-0.11287,0.04253
121,-0.02119,-0.05905,0.04178
122,-0.03411,-0.08098999999999999,0.03815
123,-0.02154,-0.07239,0.05335
124,-0.03802,-0.07282999999999999,0.05952
125,-0.02486,-0.08064,0.05044
126,0.01431,-0.07321,0.04554
127,0.00458,-0.07013,0.03904
128,-0.0034200000000000003,-0.0731,0.05454
129,-0.01988,-0.06312000000000001,0.0584
130,-0.02398,-0.05983,0.0485
131,-0.03254,-0.05451,0.04633
132,0.01078,-0.07555,0.05426
133,-0.00798,-0.05511,0.04909
134,-0.015069999999999997,-0.07946,0.05478
135,0.00716,-0.08947000000000001,0.05837000000000001
136,-0.02086,-0.07776,0.05966000000000001
137,0.00487,-0.0906,0.0503
138,0.007659999999999998,-0.08029,0.04559
139,-0.01069,-0.07777,0.05387
140,-0.006529999999999999,-0.06932,0.03441
141,-0.0185,-0.07906,0.06602999999999999
142,-0.01802,-0.08312,0.04655
143,-0.00287,-0.08574,0.05246
144,-0.01722,-0.04892,0.04241
145,-0.02226,-0.06737,0.05644
146,0.00677,-0.06387000000000001,0.053360000000000005
147,0.0276,-0.07021000000000001,0.05936
148,-0.00064,-0.027410000000000004,0.04569
149,0.0083,-0.07201,0.04406
150,-0.02917,-0.07982,0.051670000000000015
151,-0.01424,-0.06683,0.04292
152,0.02056,-0.0822,0.05428
153,-0.00491,-0.07405,0.06084
154,0.01161,-0.08246,0.04768
155,-0.01551,-0.07823,0.04005
156,0.02439,-0.05226,0.04541
157,-0.00796,-0.08018,0.05238
158,-0.017759999999999998,-0.07038,0.05344
159,-0.02078,-0.07651000000000001,0.04394
160,-0.01584,-0.06267,0.04757
161,-0.0034100000000000003,-0.023780000000000003,0.04577
162,-0.03455,-0.055060000000000005,0.04196
163,-0.02079,-0.027000000000000003,0.051570000000000005
164,-0.030080000000000006,-0.09091,0.05338
165,0.00495,-0.05609,0.05164
166,-0.00283,-0.07144,0.05199
167,0.02613,-0.07504,0.0589
