,fore-aft,lateral,normal
0,0.11032,0.03784,0.07017999999999999
1,0.08881,0.01595,0.05923
2,0.09158,0.02584,0.0654
3,0.060479999999999985,0.04406,0.06163
4,0.07773,0.0311,0.07092999999999999
5,0.12053,0.04329,0.05033
6,0.10216,0.03969,0.05222
7,0.10122,-0.00019,0.04646
8,0.07212,0.05394,0.04786
9,0.10598,0.03678,0.04681
10,0.10991,0.0366,0.03363
11,0.09907,0.04237,0.02167
12,0.11943,0.01128,0.02464
13,0.09876,0.06345,0.03882
14,0.0996,0.03859,0.02112
15,0.10487,0.03951,0.02392
16,0.09249,0.05864,0.01917
17,0.08392999999999999,0.02995,0.00048
18,0.09232,0.04198,0.00527
19,0.10186,0.05469,-0.01708
20,0.07252,0.07619,-0.01001
21,0.11381,0.06279,-0.02798
22,0.11798,0.04403,-0.01792
23,0.09459,0.06236000000000001,-0.02692
24,0.09886,0.03792,-0.03624
25,0.10158,0.05696,-0.0359
26,0.08087000000000001,0.06719,-0.02405
27,0.11334,0.04448,-0.04087
28,0.1054,0.04442,-0.05238
29,0.09748,0.07465,-0.04788
30,0.11596,0.06104,-0.03286
31,0.10588,0.06369,-0.03514
32,0.1359,0.06854,-0.04748
33,0.1186,0.07064,-0.051210000000000006
34,0.10638,0.08155,-0.04145
35,0.11627,0.07965,-0.03581
36,0.1228,0.07073,-0.07028
37,0.11076,0.07975,-0.05849
38,0.08296,0.0689,-0.055
39,0.11624,0.07902,-0.02652
40,0.10574,0.0723,-0.04328
41,0.11325,0.07737999999999999,-0.04305
42,0.10783,0.07356,-0.04256
43,0.14295,0.07936,-0.03941
44,0.13269,0.0603,-0.03702
45,0.11138,0.06965,-0.04395
46,0.09675,0.09156,-0.05111
47,0.10582,0.06002,-0.04838
48,0.12039,0.08246,-0.04619
49,0.12281,0.08891,-0.057999999999999996
50,0.14685,0.02007,-0.04385
51,0.11319,0.0674,-0.0342
52,0.085,0.0593,-0.05123
53,0.11254000000000003,0.07856,-0.05719
54,0.10336,0.07207999999999999,-0.061229999999999986
55,0.12252,0.07695,-0.04792
56,0.11024,0.05952,-0.03436
57,0.0929,0.07245,-0.05087
58,0.1036,0.07032000000000001,-0.0503
59,0.09039,0.08488,-0.05881
60,0.11291,0.06604,-0.05002
61,0.0995,0.0572,-0.06648
62,0.11381,0.10443,-0.07077
63,0.10512,0.10562,-0.05563
64,0.09604,0.10648,-0.06766
65,0.09811,0.08469,-0.05828
66,0.12374,0.08645,-0.06126
67,0.13132,0.06667999999999999,-0.07565
68,0.08977,0.10372,-0.06215
69,0.11562,0.08573,-0.06383
70,0.10402,0.10083,-0.07249
71,0.09619,0.1276,-0.06479
72,0.11150999999999997,0.09779,-0.05766
73,0.09593,0.09671,-0.07265
74,0.08682000000000001,0.09749,-0.04429
75,0.114,0.12615,-0.07787999999999999
76,0.10663,0.14053,-0.0492
77,0.12839,0.11305,-0.08486
78,0.10461,0.13555,-0.04009
79,0.0991,0.10749,-0.0828
80,0.09868,0.08412,-0.03892
81,0.08438999999999999,0.09706,-0.06614
82,0.11969,0.10006,-0.06226
83,0.16055,0.12278,-0.08215
84,0.12032,0.14273,-0.14493
85,0.16727,0.12367,-0.10217
86,0.16155,0.11553,-0.1075
87,0.16442,0.11029,-0.15304
88,0.14488,0.09946,-0.11679
89,0.17675,0.06033,-0.19908
90,0.08327999999999999,0.10162,-0.07379
91,0.1768,0.01548,-0.3116
92,0.09045,0.04395,-0.10638
93,0.14289000000000002,-0.15809,-0.32804
94,0.03001,-0.0021100000000000003,0.10129
95,0.17958,-0.24156,-0.54485
96,0.00216,-0.06314,0.07814
97,0.16012,-0.15362,-0.36368
98,0.1297,-0.14874,-0.1158
99,0.04938,-0.15367,-0.24761
100,0.09609,-0.21022,-0.21816
