,fore-aft,lateral,normal
0,-0.06508,0.06615,-0.14662999999999998
1,-0.08213999999999999,0.06754,-0.15747
2,-0.09596,0.04878,-0.15424000000000002
3,-0.10452,0.05636,-0.14190999999999998
4,-0.07501000000000001,0.07749,-0.13027
5,-0.09712,0.07187,-0.13795
6,-0.08657999999999999,0.08545,-0.13674
7,-0.10166,0.07856,-0.1203
8,-0.10498,0.0557,-0.14315
9,-0.08816,0.05934,-0.12655999999999998
10,-0.09187,0.03816,-0.13828
11,-0.08057,0.0653,-0.13774
12,-0.0684,0.06101,-0.11666
13,-0.07528,0.04429,-0.13352999999999998
14,-0.12339,0.05963,-0.12846
15,-0.08252000000000001,0.06016000000000001,-0.13577
16,-0.10591,0.05985,-0.14884
17,-0.10649000000000003,0.03903,-0.13584000000000002
18,-0.08102000000000001,0.05727,-0.16422
19,-0.13395,0.04446,-0.11564
20,-0.11183,0.02702,-0.13702
21,-0.14195,0.10037,-0.15378
22,-0.14932,0.03775,-0.09914
23,-0.15991,0.04686,-0.12749000000000002
24,-0.14056,0.03492,-0.09683
25,-0.12263,0.02062,-0.11622
26,-0.13484000000000002,0.04594,-0.09749
27,-0.10692,0.04531,-0.12557
28,-0.10128,0.06138,-0.13829
29,-0.11919,0.05909,-0.13848
30,-0.12003,0.05135,-0.14467
31,-0.12068,0.044410000000000005,-0.13759000000000002
32,-0.11741,0.0217,-0.14093
33,-0.13455,0.07201,-0.13956
34,-0.12969,0.08752,-0.12925
35,-0.14664000000000002,0.0693,-0.12674000000000002
36,-0.11056,0.04974,-0.14072
37,-0.14165999999999998,0.04999,-0.14529
38,-0.14894000000000002,0.07177,-0.13684000000000002
39,-0.13838,0.04454,-0.13632
40,-0.12311,0.03224,-0.13846
41,-0.14337,0.04934,-0.14019
42,-0.14893,0.04014,-0.14253
43,-0.14273,0.05863,-0.13057
44,-0.13909000000000002,0.05565,-0.14615
45,-0.10742,0.0632,-0.14626
46,-0.13371,0.07225,-0.14296
47,-0.14398,0.07565,-0.15496
48,-0.13819,0.04763,-0.12352
49,-0.15203,0.054929999999999986,-0.14686
