pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
13.312894,3.9293660000000004,16.110960000000002,13.900951999999998,4.106423,16.274379,14.129473,4.017688,15.584893,14.987237,1.9935,14.150554999999999,15.896289000000001,1.829638,13.835113,15.378715,0.740287,12.660554,14.615985,-0.13188,12.226471
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116964000000001,4.09583,15.536848,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324461,3.896376,16.214055,13.918567000000001,4.166785,16.206979,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116964000000001,4.09583,15.536848,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.974089999999999,2.046997,14.082547,15.880815,1.7207709999999998,13.952363,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880815,1.7207709999999998,13.952363,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325156,3.894884,16.215018,13.918586999999999,4.166282,16.206514000000002,14.116906,4.0938550000000005,15.539912,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.974248999999999,2.0478520000000002,14.082479000000001,15.880148000000002,1.72128,13.950485,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.974089999999999,2.046997,14.082547,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325225,3.896865,16.211937,13.918586999999999,4.166282,16.206514000000002,14.117641,4.0948459999999995,15.538267999999999,14.974089999999999,2.046997,14.082547,15.880281,1.722634,13.950885000000001,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.919326000000002,4.167274,16.204860999999998,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325156,3.894884,16.215018,13.918586999999999,4.166282,16.206514000000002,14.116906,4.0938550000000005,15.539912,14.974089999999999,2.046997,14.082547,15.880815,1.7207709999999998,13.952363,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324461,3.896376,16.214055,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880815,1.7207709999999998,13.952363,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324461,3.896376,16.214055,13.918586999999999,4.166282,16.206514000000002,14.116207999999999,4.095338,15.538958,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325135000000001,3.8953849999999997,16.215487,13.920003,4.166288,16.20629,14.117641,4.0948459999999995,15.538267999999999,14.974248999999999,2.0478520000000002,14.082479000000001,15.880973000000001,1.721632,13.952291,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324461,3.896376,16.214055,13.918567000000001,4.166785,16.206979,14.116207999999999,4.095338,15.538958,14.974089999999999,2.046997,14.082547,15.880815,1.7207709999999998,13.952363,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325135000000001,3.8953849999999997,16.215487,13.918567000000001,4.166785,16.206979,14.116885,4.094354,15.540378,14.974066,2.047491,14.083019,15.880815,1.7207709999999998,13.952363,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.974089999999999,2.046997,14.082547,15.880815,1.7207709999999998,13.952363,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325135000000001,3.8953849999999997,16.215487,13.919265,4.165296,16.207943,14.116906,4.0938550000000005,15.539912,14.973564999999999,2.048853,14.08107,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324461,3.896376,16.214055,13.919245000000002,4.165799,16.208408,14.116885,4.094354,15.540378,14.973405,2.047997,14.081138000000001,15.880815,1.7207709999999998,13.952363,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325135000000001,3.8953849999999997,16.215487,13.918567000000001,4.166785,16.206979,14.116207999999999,4.095338,15.538958,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325135000000001,3.8953849999999997,16.215487,13.919265,4.165296,16.207943,14.116906,4.0938550000000005,15.539912,14.973564999999999,2.048853,14.08107,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.919265,4.165296,16.207943,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325135000000001,3.8953849999999997,16.215487,13.919245000000002,4.165799,16.208408,14.116885,4.094354,15.540378,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324461,3.896376,16.214055,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973382,2.048491,14.081610000000001,15.8801,1.722266,13.951429000000001,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.325156,3.894884,16.215018,13.918586999999999,4.166282,16.206514000000002,14.116906,4.0938550000000005,15.539912,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973382,2.048491,14.081610000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880148000000002,1.72128,13.950485,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880148000000002,1.72128,13.950485,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324461,3.896376,16.214055,13.919265,4.165296,16.207943,14.116906,4.0938550000000005,15.539912,14.974089999999999,2.046997,14.082547,15.880148000000002,1.72128,13.950485,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.879432000000001,1.722775,13.949551000000001,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.974089999999999,2.046997,14.082547,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
13.324482000000001,3.8958739999999996,16.213585000000002,13.918586999999999,4.166282,16.206514000000002,14.116229,4.094839,15.538492000000002,14.973405,2.047997,14.081138000000001,15.880123999999999,1.721773,13.950957,15.390426999999999,0.687525,12.759772,14.581362,-0.193936,12.23965
