,fore-aft,lateral,normal
0,-0.01038,0.00143,-0.00796
1,-0.04297,0.008,-0.01141
2,-0.02938,-0.00823,0.0054
3,0.00983,0.03013,-0.00725
4,-0.01619,-0.01032,0.00198
5,-0.02352,-0.00894,-0.006529999999999999
6,0.3453,-0.25023,0.42167
7,0.74125,-0.32499,-2.33961
8,0.21574,-0.08229,1.24609
9,0.29569,-0.25368,-1.18392
10,0.45201,-0.25621,-0.01908
11,0.38782,-0.22983,-0.46271
12,0.39041,-0.19842,-0.24302
13,0.33742,-0.19192,-0.36521
14,0.40893,-0.19063,-0.13264
15,0.37939,-0.24291,-0.41062
16,0.32563000000000003,-0.20999,-0.17745
17,0.32521,-0.23069,-0.2531
18,0.29465,-0.26308000000000004,-0.38868
19,0.3045,-0.22116,-0.06337000000000001
20,0.28932,-0.22181,-0.31952
21,0.28419,-0.21236,-0.11876
22,0.17751,-0.19143,-0.22674
23,0.21359,-0.20598,-0.09104
24,0.21908,-0.19224,-0.22583000000000006
25,0.21286,-0.22149,-0.11964
26,0.22622,-0.23384,-0.13985999999999998
27,0.19289,-0.22219,-0.17071
28,0.20619,-0.23145,-0.1427
29,0.22938000000000006,-0.21369,-0.14695
30,0.21972,-0.22244,-0.14607
31,0.20508,-0.20623,-0.12802
32,0.22732,-0.22834,-0.14359
33,0.18988,-0.21765,-0.11912
34,0.16722,-0.20014,-0.15857000000000002
35,0.19679,-0.2017,-0.15484
36,0.19846,-0.25142,-0.13782
37,0.22102,-0.22699999999999998,-0.13859000000000002
38,0.14884,-0.20082,-0.14928
39,0.13659000000000002,-0.17271,-0.16242
40,0.14789000000000002,-0.19664,-0.1455
41,0.16280999999999998,-0.19752,-0.14284000000000002
42,0.15846,-0.20416,-0.15304
43,0.16732,-0.21553000000000005,-0.14731
44,0.1789,-0.21932,-0.1333
45,0.14870999999999998,-0.18332,-0.11796
46,0.14454,-0.19702,-0.12826
47,0.15772,-0.19584,-0.11792
48,0.13968,-0.1781,-0.10829
49,0.15839,-0.17775,-0.12088
50,0.1567,-0.15996,-0.0816
51,0.11919,-0.13954,-0.08813
52,0.17373,-0.17658,-0.09925
53,0.16858,-0.1605,-0.0751
54,0.16197,-0.15249,-0.08853
55,0.13616,-0.15369000000000002,-0.07914
56,0.16821,-0.15314,-0.07449
57,0.14172,-0.15284,-0.06635
58,0.13289,-0.13610999999999998,-0.07416
59,0.14420999999999998,-0.13037,-0.06516
60,0.15074,-0.16745,-0.07125
61,0.14736,-0.13185,-0.07189
62,0.13535999999999998,-0.13317,-0.08506
63,0.14456,-0.17363,-0.0869
64,0.13438,-0.14673,-0.07105
65,0.09853,-0.14095,-0.0764
