pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
30.763075,3.829236,14.841622000000001,31.331241,3.840951,14.863707000000002,31.385140999999997,3.8932830000000003,14.040687,31.897962,2.0327990000000002,12.499029,32.801387,2.042112,12.146065,32.276496,0.762894,11.144119,31.447105999999998,-0.16156199999999998,11.10483
30.760899,3.7622769999999996,14.930670000000001,31.322155,3.9048220000000002,14.758085000000001,31.390321000000004,3.908176,13.993003,31.902596000000003,2.058237,12.451106,32.817498,2.042855,12.239203999999999,32.314808,0.7543310000000001,11.085339,31.437232,-0.167331,11.119819999999999
30.760899,3.7622769999999996,14.930670000000001,31.322155,3.9048220000000002,14.758085000000001,31.390321000000004,3.908176,13.993003,31.902596000000003,2.058237,12.451106,32.817498,2.042855,12.239203999999999,32.314808,0.7543310000000001,11.085339,31.437811,-0.166218,11.118099
30.760899,3.7622769999999996,14.930670000000001,31.322155,3.9048220000000002,14.758085000000001,31.390321000000004,3.908176,13.993003,31.902596000000003,2.058237,12.451106,32.817498,2.042855,12.239203999999999,32.314808,0.7543310000000001,11.085339,31.437232,-0.167331,11.119819999999999
30.760899,3.7622769999999996,14.930670000000001,31.322155,3.9048220000000002,14.758085000000001,31.390321000000004,3.908176,13.993003,31.902596000000003,2.058237,12.451106,32.817498,2.042855,12.239203999999999,32.314808,0.7543310000000001,11.085339,31.437811,-0.166218,11.118099
