,fore-aft,lateral,normal
0,-0.34456,-0.24571,-0.23162
1,-0.35026,-0.22487,-0.23284
2,-0.36442,-0.2237,-0.2398
3,-0.33841,-0.25997,-0.22991
4,-0.33182,-0.20745,-0.24712
5,-0.37022,-0.23628,-0.2332
6,-0.35718,-0.24531,-0.25084
7,-0.36677,-0.22333000000000006,-0.22122
8,-0.3357,-0.23172,-0.22122
9,-0.35684,-0.2686,-0.23019
10,-0.33349,-0.24582,-0.25229
11,-0.41498,-0.23284,-0.23592
12,-0.35117,-0.23045,-0.2521
13,-0.3442,-0.22468,-0.24403
14,-0.35715,-0.24281,-0.24628000000000005
15,-0.35508,-0.23782,-0.24409
16,-0.33915,-0.23992,-0.23185
17,-0.33926,-0.27568000000000004,-0.25741
18,-0.36247,-0.25532,-0.23467
19,-0.35714,-0.24661,-0.22174
20,-0.33146,-0.25487,-0.2444
21,-0.39523,-0.23737,-0.23333
22,-0.33922,-0.23425,-0.2525
23,-0.37375,-0.22473,-0.24006
24,-0.36525,-0.2434,-0.22489
25,-0.36529,-0.21868,-0.2448
26,-0.3263,-0.25878,-0.23298
27,-0.35378000000000004,-0.21867,-0.24433
28,-0.35874,-0.21847,-0.23394
29,-0.33119,-0.24922,-0.22262
30,-0.33103,-0.27482,-0.24965
31,-0.34986,-0.24597,-0.23932
32,-0.37881,-0.23214,-0.25481
33,-0.34689000000000003,-0.24471,-0.24165
34,-0.37402,-0.23489,-0.22599
35,-0.34107,-0.23826,-0.23363
36,-0.3125,-0.24927,-0.22486
37,-0.38553,-0.2607,-0.24698
38,-0.34149,-0.22504,-0.23184
39,-0.36538,-0.23488,-0.25017
40,-0.35945,-0.2107,-0.23236
41,-0.34494,-0.23741,-0.23211
42,-0.33852,-0.24134,-0.23936
43,-0.36683,-0.23484,-0.2228
44,-0.35289,-0.23133,-0.24625
45,-0.36222,-0.24045,-0.23509
46,-0.36361,-0.21986,-0.22627
47,-0.33144,-0.25551,-0.24449
48,-0.37564,-0.23764,-0.22573
49,-0.38276,-0.23636,-0.22045
50,-0.32811,-0.24869,-0.21118
51,-0.36059,-0.24274,-0.22029
52,-0.36563,-0.22088,-0.21871
53,-0.35283000000000003,-0.22104,-0.19709
54,-0.35358,-0.24116,-0.21384
55,-0.38188,-0.2396,-0.17271
56,-0.36169,-0.19092,-0.1423
57,-0.35498,-0.22878,-0.17415999999999998
58,-0.3994,-0.23072,-0.17598
59,-0.37932,-0.20776,-0.18648
60,-0.37332,-0.23039,-0.17435
61,-0.38572,-0.22079,-0.1868
62,-0.37195,-0.19305,-0.17976
63,-0.37732,-0.19723,-0.1494
64,-0.39757,-0.21058,-0.1665
65,-0.4077,-0.22531,-0.15500999999999998
66,-0.4113,-0.23671,-0.18325
67,-0.39605,-0.18933,-0.17820999999999998
68,-0.40998,-0.20358,-0.17511
69,-0.4143,-0.21287,-0.1816
70,-0.41755,-0.24139,-0.1811
71,-0.36952,-0.21345,-0.19833
72,-0.39885,-0.20716,-0.18944
73,-0.38625,-0.16068,-0.18767
74,-0.41239,-0.23918000000000006,-0.20608
75,-0.37723,-0.19159,-0.22291
76,-0.36925,-0.21026,-0.20142
77,-0.36605,-0.23128,-0.2077
78,-0.35476,-0.22557,-0.20209
79,-0.36669,-0.23795,-0.22503
80,-0.37895,-0.25005,-0.20895
