,fore-aft,lateral,normal
0,0.27703,-0.17152,0.21836
1,0.27233,-0.19916,0.20439
2,0.30081,-0.17568,0.2198
3,0.27941,-0.15637,0.20393
4,0.26322,-0.18347,0.19036
5,0.25183,-0.1661,0.21163
6,0.24361,-0.16471,0.20278
7,0.26854,-0.16001,0.18
8,0.25516,-0.18293,0.18202
9,0.24067,-0.15646,0.1838
10,0.24974,-0.1776,0.18801
11,0.24331,-0.18943,0.1701
12,0.19611,-0.17901,0.16623
13,0.21969,-0.20858,0.15424000000000002
14,0.21561,-0.21248000000000006,0.14827
15,0.19253,-0.18196,0.15921
16,0.1841,-0.18672,0.16167
17,0.18678,-0.20191,0.15661
18,0.16087,-0.22054,0.15128
19,0.17337,-0.17802,0.14870999999999998
20,0.16735,-0.17674,0.15025
21,0.18239,-0.22893,0.17446
22,0.17699,-0.15837,0.16793
23,0.15428,-0.17756,0.1761
24,0.15869,-0.20416,0.16248
25,0.16610999999999998,-0.21702,0.18688
26,0.18844,-0.19508,0.18381
27,0.21699,-0.17793,0.19152
28,0.18035,-0.17338,0.20915
29,0.2048,-0.20304,0.18442
30,0.18631,-0.19122,0.2076
31,0.20673,-0.17307999999999998,0.20819
32,0.20177,-0.17311,0.2136
33,0.22532,-0.1627,0.2349
34,0.24254,-0.16688,0.23675
35,0.22193,-0.11757,0.25045
36,0.23106,-0.14742,0.25019
37,0.22764,-0.13574,0.25361
38,0.26007,-0.15763,0.23828
39,0.24528000000000005,-0.15283,0.24405
40,0.22499,-0.12531,0.27092
41,0.2588,-0.14903,0.26083
42,0.24671,-0.17028,0.27158000000000004
43,0.23133,-0.14468,0.26543
44,0.2526,-0.14121,0.26399
45,0.25013,-0.1612,0.26615
46,0.22826,-0.14994000000000002,0.29574
47,0.21767,-0.17157,0.29591
48,0.19767,-0.2325,0.39445
49,0.24122,-0.30349,0.40014
50,0.22209,-0.28547,0.41938
51,0.20921,-0.30819,0.43679
52,0.1834,-0.33335,0.45753
53,0.21094,-0.33258000000000004,0.49294
54,0.22996,-0.33467,0.46901
55,0.21779,-0.3233,0.4726
56,0.23239,-0.32906,0.46047
57,0.21008,-0.3322,0.41343
58,0.23049,-0.30029,0.39097
59,0.24068,-0.26502,0.36559
60,0.24791,-0.27594,0.41487
61,0.26291,-0.29469,0.38237
62,0.28672,-0.33334,0.47899
63,0.3002,-0.34445,0.55201
64,0.33,-0.48009,0.71067
65,0.37622,-0.51937,0.68645
66,0.37407,-0.52774,0.6609999999999999
67,0.36401,-0.52023,0.59802
68,0.22054,-0.6754899999999999,0.59628
69,0.52246,-0.61587,0.67614
70,0.48524,-0.41648,0.31429
71,0.43855,-0.33349,0.32134
72,0.42271,-0.32351,0.28816
73,0.44559,-0.34616,0.35232
74,0.44115,-0.34219,0.35926
75,0.41579,-0.37174,0.38978
76,0.40354,-0.35252,0.37091
77,0.38886,-0.34299,0.36099
78,0.41838,-0.34145,0.32618
79,0.3719,-0.32053000000000004,0.35818
80,0.36973,-0.31383,0.3896
81,0.35449,-0.27015,0.3655
82,0.3794,-0.28022,0.35864
83,0.36574,-0.27041,0.36828
84,0.36497,-0.29032,0.36991
85,0.38169,-0.29424,0.38979
86,0.39178,-0.26917,0.39746
87,0.35341,-0.25459,0.38573
88,0.36974,-0.28029,0.39145
89,0.3642,-0.24571,0.4250600000000001
90,0.37378,-0.22411,0.41671
91,0.36319,-0.23332,0.41308
92,0.38368,-0.2463,0.39254
93,0.38566,-0.23774,0.4076
94,0.38152,-0.24100000000000002,0.3871
95,0.37184,-0.25854,0.3799
96,0.33341,-0.25474,0.39868
97,0.35481,-0.25287,0.38844
98,0.34328000000000003,-0.28502,0.38585
99,0.34227,-0.26374000000000003,0.40164
100,0.3348,-0.25617,0.38312
101,0.37201,-0.27971,0.38537
102,0.31394,-0.31273,0.3938
103,0.32761,-0.30846,0.37323
104,0.34352,-0.24102,0.3817
105,0.32207,-0.27555,0.37283
106,0.34458,-0.25359,0.38078
107,0.34757,-0.2701,0.38804
108,0.30946,-0.26446,0.38817
109,0.33593,-0.30685,0.44018
110,0.30938000000000004,-0.33048,0.4799
111,0.31226,-0.34894000000000003,0.46724
112,0.27899999999999997,-0.34212,0.45449
113,0.30276,-0.3083,0.42533
114,0.29637,-0.31804,0.40902
115,0.27083,-0.30767,0.38077
116,0.29525,-0.28732,0.32965
117,0.32294,-0.29426,0.32424000000000003
118,0.29307,-0.29142,0.29773
119,0.28242,-0.27311,0.28507
120,0.27395,-0.26754,0.29367
121,0.29624,-0.2622,0.28182
122,0.2564,-0.24372,0.28736
123,0.27154,-0.24233,0.27634000000000003
124,0.30246,-0.22891,0.29135
125,0.27771,-0.24676,0.29616
126,0.29252,-0.25575,0.29915
127,0.28656,-0.25388,0.31548000000000004
128,0.26843,-0.27783,0.32264
129,0.27963000000000005,-0.26955,0.32203000000000004
130,0.26011,-0.25389,0.34121
131,0.23985,-0.24766,0.3701
132,0.30781,-0.29536,0.36985
133,0.24268,-0.3012,0.38441
134,0.2718,-0.31106,0.392
135,0.24894,-0.30403,0.40712
136,0.25567,-0.30072,0.39333
137,0.25793,-0.29158,0.38599
138,0.27408000000000005,-0.28315,0.39831
139,0.27598,-0.32204,0.39479
140,0.26113000000000003,-0.29236,0.3967
141,0.24435,-0.3106,0.40783
142,0.27567,-0.3036,0.40586
143,0.24506,-0.33375,0.38647
144,0.24706,-0.31915,0.37389
145,0.26884,-0.27169,0.36357
146,0.24817,-0.26865,0.35186
147,0.26838,-0.27651,0.33423
148,0.26426,-0.27343,0.3414
149,0.22299,-0.29403,0.32664
150,0.24889,-0.2726,0.32683
151,0.26624000000000003,-0.28355,0.33876
152,0.23287,-0.27514,0.31484
153,0.26877,-0.26011,0.31727
154,0.26566,-0.27619,0.32763000000000003
155,0.27504,-0.29104,0.32212
156,0.29277,-0.28067,0.31167
157,0.30221,-0.29954000000000003,0.32634
158,0.28493,-0.28004,0.33282
159,0.24702,-0.25925,0.33054
160,0.24195,-0.29568,0.3441
161,0.30442,-0.28282,0.36377
162,0.28705,-0.25247,0.35324
163,0.30821,-0.27408000000000005,0.3621
164,0.25611,-0.27602,0.36132
165,0.25892,-0.27979,0.36478
166,0.27345,-0.29072,0.34816
167,0.28305,-0.25706,0.36348
168,0.27703,-0.2847,0.34977
169,0.25431,-0.2716,0.369
170,0.27964,-0.25555,0.35664
171,0.27603,-0.28648,0.36089
172,0.2624,-0.23751,0.37046
173,0.27628,-0.25365,0.35429
174,0.28599,-0.25649,0.35806
175,0.28457,-0.26879000000000003,0.35875
176,0.27493,-0.27213000000000004,0.36048
177,0.2829,-0.27351,0.36928
178,0.23985,-0.25123,0.3537
179,0.27705,-0.27044,0.35886
180,0.28247,-0.24909,0.36832
181,0.27823000000000003,-0.27949,0.36026
182,0.28194,-0.29598,0.36394
183,0.2578,-0.26857,0.35344000000000003
184,0.27891,-0.24288,0.36807
185,0.26946,-0.28465,0.3431
186,0.27327,-0.26228,0.35107
187,0.28414,-0.26536,0.35368
188,0.25725,-0.2729,0.35153
189,0.25943,-0.24913,0.3457
190,0.24079,-0.2708,0.35556
191,0.24945,-0.25546,0.35536
192,0.27497,-0.25177,0.3587
193,0.26307,-0.24906,0.35017
194,0.25135,-0.28867,0.33591
195,0.22885,-0.25825,0.36062
196,0.24825,-0.26866,0.34706
197,0.23705,-0.25542,0.35629
198,0.24214,-0.2155,0.34331
199,0.26379,-0.26766,0.34715
200,0.24052,-0.2654,0.34284000000000003
201,0.25759,-0.26155,0.36168
202,0.24815,-0.25429,0.34009
203,0.25269,-0.28897,0.35558
204,0.23124,-0.26392,0.34075
205,0.25676,-0.27075,0.34214
206,0.23746,-0.26521,0.34143
207,0.22706,-0.24578000000000005,0.33371
208,0.26601,-0.24778000000000006,0.33257
209,0.23724,-0.29392,0.35309
210,0.23328,-0.2622,0.3491
211,0.26782,-0.27486,0.33674
212,0.25742,-0.26569,0.3384
213,0.27047,-0.25586,0.3503
214,0.25296,-0.26529,0.34505
