,fore-aft,lateral,normal
0,-0.12663,0.03515,-0.92246
1,-0.12772999999999998,0.03955,-0.94028
2,-0.15822999999999998,0.05578,-0.92451
3,-0.13169,0.0243,-0.91809
4,-0.13359,0.01849,-0.94099
5,-0.11663,0.03704,-0.92565
6,-0.12349,0.02907,-0.93314
7,-0.12826,0.03851,-0.95118
8,-0.11503,0.00377,-0.9375
9,-0.14037,0.02143,-0.94075
10,-0.11648,0.03432,-0.95092
11,-0.1253,0.03102,-0.93905
12,-0.12208,0.02536,-0.94492
13,-0.11651,0.06425,-0.92844
14,-0.12299000000000003,0.01985,-0.92903
15,-0.12800999999999998,0.01454,-0.94161
16,-0.07237,-0.00314,-0.93038
17,-0.12163,0.01239,-0.93558
18,-0.10577,0.018330000000000003,-0.93427
19,-0.11943,0.051670000000000015,-0.95005
20,-0.11167,0.0221,-0.94187
21,-0.09643,0.00476,-0.94187
22,-0.10254,0.01912,-0.94248
23,-0.09586,0.03144,-0.95405
24,-0.1069,0.01764,-0.93699
25,-0.09756,0.02822,-0.95532
26,-0.11823,0.008029999999999999,-0.92898
27,-0.10151,0.01081,-0.95007
28,-0.11028,0.02837,-0.92979
29,-0.11492,0.03954,-0.9439
30,-0.1266,-0.00178,-0.943
31,-0.10418,0.0213,-0.93531
32,-0.13092,0.04569,-0.93741
33,-0.13005999999999998,0.038860000000000006,-0.95003
34,-0.10993,0.028710000000000006,-0.94628
35,-0.10617,0.0255,-0.95264
36,-0.13091,-0.004520000000000001,-0.93378
37,-0.13621,0.02306,-0.94065
38,-0.12296,0.0416,-0.94854
39,-0.09956,0.02546,-0.94389
40,-0.14046,0.02401,-0.93562
41,-0.10263,0.00137,-0.93349
42,-0.10405,0.0451,-0.95028
43,-0.09624,0.04893,-0.94266
44,-0.09684,0.02513,-0.94868
45,-0.11844,0.02845,-0.92976
46,-0.0961,0.02624,-0.93649
47,-0.10844,0.04291,-0.93752
48,-0.12138,0.0226,-0.93529
49,-0.11597,0.03107,-0.94404
50,-0.12227,0.02494,-0.94776
51,-0.13297,0.012,-0.93696
52,-0.10022,0.028630000000000006,-0.94476
53,-0.11473,0.02514,-0.93049
54,-0.09832,0.03455,-0.93446
55,-0.11797,-0.00149,-0.93527
56,-0.1351,0.02428,-0.91945
57,-0.12467,0.02878,-0.94211
58,-0.10691,0.030060000000000007,-0.94954
59,-0.13260999999999998,0.02029,-0.94259
60,-0.15100999999999998,0.03904,-0.94173
61,-0.12918,0.01566,-0.93569
62,-0.11471,0.0251,-0.94285
63,-0.08774,0.04912,-0.94505
64,-0.10248,-0.0057,-0.93229
65,-0.12301,0.05623,-0.94438
66,-0.12835,0.01162,-0.94619
67,-0.12233,0.01946,-0.94759
68,-0.10901,0.03171,-0.93891
69,-0.13796,0.03638,-0.9539
70,-0.09656,0.01998,-0.94926
71,-0.13414,0.0131,-0.92242
72,-0.10941,0.02962,-0.95003
73,-0.14559,0.02256,-0.93569
74,-0.09792,0.03872,-0.94263
75,-0.10421,0.008190000000000001,-0.94017
76,-0.1022,-0.00282,-0.93744
77,-0.12830999999999998,0.02164,-0.92451
78,-0.10135,0.00575,-0.93403
79,-0.11158,-0.00096,-0.94797
80,-0.12552,0.01993,-0.94766
81,-0.13298,0.042010000000000006,-0.94095
82,-0.09628,0.0252,-0.94937
83,-0.12621,0.00856,-0.93738
84,-0.10825,-0.004,-0.93887
85,-0.13683,0.00154,-0.94363
86,-0.13217,0.01874,-0.94125
87,-0.10016,0.04497,-0.93592
88,-0.13743,0.0162,-0.94018
89,-0.10644,0.00943,-0.94981
90,-0.12325,0.03172,-0.941
91,-0.13294,0.04521,-0.94288
92,-0.13605,0.01795,-0.9413
93,-0.10844,0.01314,-0.94767
94,-0.13865,0.04129,-0.94552
95,-0.13055999999999998,-0.00218,-0.94047
96,-0.1382,0.04579,-0.94236
97,-0.16912,0.00115,-0.94655
98,-0.14569,0.03906,-0.95023
99,-0.12802,0.0199,-0.95241
100,-0.13766,0.01159,-0.95063
101,-0.10561,0.04472,-0.95881
102,-0.16699,0.03057,-0.96936
103,-0.17403,0.01999,-0.98534
104,-0.1549,0.02965,-0.96711
105,-0.11927,0.04252,-0.96122
106,-0.14772000000000002,0.01651,-0.9614
107,-0.16516,-0.0069,-0.98334
108,-0.17218,0.0104,-0.99942
109,-0.20475,0.02074,-0.99714
110,-0.18483,0.00576,-1.00852
111,-0.16958,0.02788,-0.99479
112,-0.15433,0.0244,-0.9992
113,-0.15575,0.03511,-0.99294
