,fore-aft,lateral,normal
0,-0.06032000000000001,0.03241,-0.93125
1,-0.12183,0.03331,-0.95757
2,-0.0914,0.034010000000000006,-0.93927
3,-0.08651,0.0372,-0.93316
4,-0.07217,0.03073,-0.91531
5,-0.07156,0.04033,-0.93888
6,-0.06326,0.04965,-0.91562
7,-0.08567000000000001,0.06992999999999999,-0.90354
8,-0.07971,0.0491,-0.88346
9,-0.04069,0.08296,-0.8942200000000001
10,-0.08344,0.10096,-0.89249
11,-0.06576,0.07246,-0.88239
12,-0.10192,0.07647999999999999,-0.93659
13,-0.07789,0.08707000000000001,-0.84395
14,-0.03305,0.05863,-0.93193
15,-0.0686,0.08054,-0.8116
16,-0.09368,0.06429,-0.94101
17,-0.07271,0.07025,-0.8635200000000001
18,-0.09695,0.06577000000000001,-0.85893
19,-0.07212,0.09300000000000001,-0.8568899999999999
20,-0.09558,0.09427,-0.86634
21,-0.08735,0.07672000000000001,-0.8759899999999999
22,-0.07214,0.08448,-0.84191
23,-0.08494,0.06755,-0.8666
24,-0.07831,0.05378,-0.86556
25,-0.11236,0.059420000000000014,-0.8720600000000001
26,-0.09178,0.08876,-0.88041
27,-0.10958,0.05032,-0.87928
28,-0.08488,0.04068,-0.8933
29,-0.15181,0.06296,-0.91057
30,-0.13376,0.04462,-0.8990100000000001
31,-0.11699999999999999,0.04102,-0.91737
32,-0.16341,0.10671,-0.91707
33,-0.14637999999999998,0.07257999999999999,-0.91081
34,-0.12694,0.051420000000000014,-0.91757
35,-0.13083,0.04768,-0.91059
36,-0.11352,0.04213,-0.92471
37,-0.12455,0.0659,-0.90937
38,-0.10376,0.07787000000000001,-0.9238
39,-0.10823,0.09146,-0.9422
40,-0.11107,0.0541,-0.92498
41,-0.0717,0.05259,-0.90358
42,-0.08632999999999999,0.10416,-0.94217
43,-0.11648,0.07687999999999999,-0.91071
44,-0.07937999999999999,0.07756,-0.91355
45,-0.08794,0.04705,-0.89912
46,-0.10746,0.08388,-0.9078
47,-0.07418,0.0635,-0.90905
48,-0.04328,0.11121,-0.8845
49,-0.06305,0.06833,-0.8964799999999999
50,-0.04301,0.07817,-0.8986799999999999
51,-0.06109,0.09191,-0.8894200000000001
52,-0.07322000000000001,0.06264,-0.89107
53,-0.03297,0.11611,-0.8657600000000001
54,-0.0518,0.09665,-0.92124
55,-0.07798,0.11244,-0.87077
56,-0.05708,0.10242,-0.90241
57,-0.04214,0.08182,-0.8506600000000001
58,-0.07089,0.07969,-0.8859799999999999
59,-0.06823,0.10641,-0.86388
60,-0.06713,0.1238,-0.88521
61,-0.08624,0.09022,-0.8730899999999999
62,-0.07943,0.10985,-0.8533299999999999
63,-0.035160000000000004,0.07218,-0.85393
64,-0.08503,0.07339,-0.8483200000000001
65,-0.08223,0.10709,-0.84436
66,-0.05694,0.08707000000000001,-0.8617299999999999
67,-0.0818,0.1177,-0.8162
68,-0.08337,0.1115,-0.8220799999999999
69,0.00925,0.15236,-0.50727
70,0.41537,0.04949,0.10945
71,0.65951,-0.00579,0.18197
72,0.7713300000000001,-0.07207999999999999,0.33821
73,0.92899,-0.02763,0.5481699999999999
74,1.1163299999999998,-0.05856,1.06398
75,1.27103,-0.09195,1.1428
76,1.34034,-0.05194,1.30403
77,1.38373,-0.04769,1.57722
78,1.54862,-0.08197,1.7246
79,1.52766,-0.0344,1.6962700000000002
80,1.46535,-0.04994,1.50496
81,1.4105299999999998,-0.044000000000000004,1.17165
82,1.29141,-0.016319999999999998,0.92525
83,1.13486,-0.03487,0.5686899999999999
84,0.93165,-0.06512000000000001,0.31402
85,0.7863,-0.01112,0.08544
86,0.66887,0.015330000000000003,0.01244
87,0.58115,0.01731,-0.10248
88,0.52083,0.04942,-0.17236
89,0.4523,0.04162,-0.1984
90,0.40091,0.02232,-0.21225
91,0.37328,0.06566,-0.21729
92,0.34296,0.03229,-0.21915
93,0.29254,0.04388,-0.23668000000000006
94,0.31567,0.03595,-0.19361
95,0.2674,6e-05,-0.19405
96,0.30519,0.02829,-0.17307
97,0.26018,0.0237,-0.13215
98,0.30038000000000004,0.01086,-0.10707
99,0.31425,0.02395,-0.09782
100,0.26115,-0.00443,-0.07918
101,0.28797,0.02089,-0.07664
102,0.33737,0.03432,-0.03743
103,0.3188,0.01214,0.02626
104,0.32095,0.04139,-0.02259
105,0.28648,0.03254,-0.03343
106,0.28613,0.0128,-0.05879
107,0.28332,0.0186,-0.07652
108,0.2405,0.03249,-0.12022
109,0.24342,0.013619999999999998,-0.13535999999999998
110,0.25343000000000004,0.02967,-0.17059000000000002
111,0.20966,0.006670000000000001,-0.18708
112,0.22399999999999998,0.00262,-0.2159
113,0.21203,0.0201,-0.22289
114,0.18296,0.00305,-0.23273
115,0.2094,-0.00499,-0.22247
116,0.18808,0.00946,-0.24632
117,0.20953,0.02433,-0.23968000000000006
118,0.19147,0.02314,-0.23708
119,0.22631,0.03238,-0.23059
120,0.18573,0.02763,-0.22322
121,0.23009,0.018009999999999998,-0.1994
122,0.20581,-0.01623,-0.16252
123,0.23007,-0.016,-0.14628
124,0.24782,0.00525,-0.1157
125,0.24905,-0.02273,-0.09288
126,0.21848,-0.00831,-0.07037
127,0.27256,-0.03865,-0.05699
128,0.28666,0.02178,-0.06258
129,0.29565,-0.03412,-0.05053
