,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,99.77880839200695,77.6781130222502,51.59119696830376
80,101.45563503048693,75.63521024488317,56.2188594051013
81,101.22329063364802,75.65970303789007,55.42119936360875
82,101.44378528274801,76.09238333349064,55.645071693164724
83,101.80414369634228,75.36953299949504,54.684014997217275
84,102.6664444861198,76.86172769437248,54.64552779842188
85,103.24843627945747,76.1195084915275,55.029689012991014
86,101.42671702906952,75.22042067339403,54.356864695617105
87,100.08176276752489,76.0172251906306,52.52866621979054
88,101.7260854725599,75.04672898497033,53.3447174064971
89,102.76807792273208,74.16028737787111,55.00189773814411
90,102.23658853333131,75.11555056185318,53.539378552951504
91,104.06029904133248,73.7217296661912,54.70864841060707
92,105.45620856141099,75.63164246881841,56.51769667048487
93,103.96973461553004,75.1894819480982,55.42420026032909
94,105.042178319964,74.89479824736942,56.006013598525854
95,104.1372180184803,74.15635633841336,56.779962074569085
96,104.20807617574437,72.23197797786264,56.84372954522878
97,103.72562468432608,71.76194455147517,59.35242191166412
98,104.45441030112883,72.17877246008568,58.80570695348365
99,106.29200435824114,73.48948879585659,57.992931268721875
100,107.77296660288229,73.36734437055551,59.68950042656046
101,107.82938850519538,71.05881306406312,57.76744702971618
102,107.19444425709219,72.49663542934981,55.012129114290474
103,106.36565811007615,72.75578120905676,54.82746283125432
104,107.542912911412,72.69478027366314,59.209986685480246
105,107.76432490899532,69.81716397810574,61.49154581296379
106,107.99594540140349,69.71855635078563,60.121552425152174
107,109.20521838210395,67.66630806901271,61.48302398750262
108,108.5658969745298,66.96138129311649,62.94674505038503
109,107.956980123582,67.30329273288164,61.27134218042721
110,108.37872708356008,67.26381617897397,58.927266494635816
111,108.11641930618205,65.98794016393697,57.64885453781106
112,107.56174532955967,65.58286171675562,59.737855371396236
113,107.67141678388923,66.5299576356696,56.16356246031103
114,108.57929828857729,66.78136810890079,56.43920813115574
115,107.26272748959785,65.4772330546498,58.232131151013846
116,107.43014669894968,63.564481501680234,57.973136727278046
