,fore-aft,lateral,normal
0,-0.5375300000000001,-0.29416,-0.8591700000000001
1,-0.54352,-0.28548,-0.84531
2,-0.547,-0.27332,-0.8337
3,-0.51145,-0.28137,-0.83934
4,-0.53773,-0.26895,-0.84652
5,-0.52182,-0.25606,-0.84019
6,-0.546,-0.29118,-0.84072
7,-0.53173,-0.25872,-0.78578
8,-0.4890600000000001,-0.30381,-0.73087
9,-0.48217,-0.2782,-0.64846
10,-0.48215,-0.27169,-0.65181
11,-0.45294,-0.26535,-0.60937
12,-0.44707,-0.28146,-0.5705600000000001
13,-0.44358,-0.26602,-0.57307
14,-0.41223,-0.27433,-0.50773
15,-0.43093,-0.24691,-0.53118
16,-0.43136,-0.25383,-0.50746
17,-0.40806,-0.24441,-0.49683
18,-0.42284,-0.26262,-0.4961
19,-0.37281,-0.27255,-0.50034
20,-0.40586,-0.27496,-0.49458
21,-0.39551,-0.21413,-0.5293
22,-0.40336,-0.22737,-0.5456300000000001
23,-0.40609,-0.27669,-0.55282
24,-0.38958,-0.26153000000000004,-0.55315
25,-0.4317,-0.27274,-0.5633199999999999
26,-0.42883,-0.28906,-0.5704600000000001
27,-0.41753,-0.2874,-0.58341
28,-0.45744,-0.28099,-0.61534
29,-0.45684,-0.26048000000000004,-0.62311
30,-0.43923,-0.26285,-0.6599
31,-0.47756,-0.25318,-0.61241
32,-0.52157,-0.24363,-0.54602
33,-0.49565,-0.27242,-0.5635899999999999
34,-0.5112800000000001,-0.25149,-0.60834
35,-0.5281100000000001,-0.25609,-0.61636
36,-0.50242,-0.25139,-0.60632
37,-0.5413399999999999,-0.24789,-0.60428
38,-0.5277,-0.23753,-0.64832
39,-0.51439,-0.23487,-0.6439
40,-0.52725,-0.24996,-0.65951
41,-0.54411,-0.24247,-0.65864
42,-0.53873,-0.20944,-0.68761
43,-0.52504,-0.27216,-0.69625
44,-0.5441600000000001,-0.23873000000000005,-0.70045
45,-0.54542,-0.21039,-0.70386
46,-0.5048199999999999,-0.19785,-0.69913
47,-0.53417,-0.21539,-0.7097899999999999
48,-0.51622,-0.25016,-0.68429
49,-0.5342,-0.21859,-0.67614
50,-0.54873,-0.19032,-0.65999
51,-0.54152,-0.21125,-0.66504
52,-0.5042399999999999,-0.21251,-0.6362399999999999
53,-0.50535,-0.23591,-0.62411
54,-0.5189600000000001,-0.2143,-0.6061
55,-0.50375,-0.19905,-0.57693
56,-0.47767,-0.19741,-0.57945
57,-0.47649,-0.22053000000000006,-0.58233
58,-0.4707,-0.21805,-0.56292
59,-0.48284,-0.20959,-0.56821
60,-0.49488,-0.22148,-0.58126
61,-0.49755,-0.19899,-0.5916600000000001
62,-0.47205,-0.1909,-0.58607
63,-0.46719,-0.19612,-0.61124
64,-0.49986,-0.19138,-0.60712
65,-0.52059,-0.19326,-0.62022
66,-0.51159,-0.19609,-0.62736
67,-0.5154,-0.18003,-0.6425
68,-0.51121,-0.19328,-0.63308
69,-0.5218,-0.21284,-0.61587
70,-0.54045,-0.21307,-0.63949
71,-0.52712,-0.20592,-0.64994
