,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,,,
90,,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,54.66534809748676,17.234732779920677,70.65021341788005
100,55.463365555857415,16.68259412937715,70.2304458501191
101,56.053039904822676,15.205823779297504,69.43705465502117
102,57.95282142173129,16.8090195945409,71.03932388673027
103,56.47584132239224,17.365244101876982,69.74572730429249
104,57.252270800954385,17.22645468154866,70.5481669519725
105,57.689570362576674,17.31589582829588,70.03058332747855
106,57.898437122318356,18.558642887756662,72.45535761911988
107,58.18381390369642,17.189257918627675,72.046328980076
108,59.04949255338641,18.107813020197398,71.92314895647944
109,59.2036866177894,17.382609437995967,74.63779475007279
110,59.82522045368581,18.013262491788993,73.0194660231251
111,60.906348864741055,18.44878388900159,74.67542530856491
112,60.64726144925358,18.405317970934618,72.93293086734228
113,61.48102759192294,18.879100435781453,69.17036301144604
114,62.0678191652012,18.998655278103342,69.57898771195406
115,61.85062787080723,20.200138805671713,66.81362163272665
116,63.1766617106516,20.61982907146526,69.30284805122261
117,64.8518169972402,20.975541287175446,68.05296303264043
118,64.41192053502799,20.80329666930959,65.87676455483559
119,66.71144420378054,20.939753011845198,67.20291113270547
120,67.954756405373,22.29579723250427,67.33548002395979
121,69.17265429363076,23.36895001180642,71.92357922303728
122,69.64324814032726,23.104754415715206,71.04284893199919
123,71.03615523388537,22.02592550184343,68.99714016140828
124,71.59071746437763,23.248559326879644,66.99550443509796
125,72.648046149036,23.77992496099492,68.04919039569037
126,73.79167531374272,24.180014514985828,69.40373200291528
127,73.79068200248331,23.57550030621897,66.61920993503078
128,76.10709532144891,26.226935653542796,69.67612492620596
129,77.55713518994762,25.55936329092114,70.26717820276241
130,78.6513886916277,25.16011460632194,70.00409602765133
131,80.89508818994703,24.076879494828177,74.92991390482985
132,81.61510922223859,25.370168128854516,73.26426816942897
133,82.28022788026234,26.768435074994017,69.64164440083275
