pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
24.822965,3.2030369999999997,15.547194000000001,25.616626999999998,3.3491989999999996,15.490662,25.676564000000003,3.3002559999999996,14.853251,27.061438,1.103874,13.044789999999999,28.169240000000002,1.331669,12.490622,27.288721000000002,0.358095,11.845733000000001
24.798151,3.25365,15.515003,25.616493,3.386772,15.489722,25.674456,3.3046519999999995,14.886254999999998,27.053564,1.126995,13.067072,28.157976,1.368567,12.467680999999999,27.281975,0.359165,11.84516
24.821811,3.266763,15.542989000000002,25.62126,3.4181169999999996,15.492463,25.69117,3.35095,14.891619,27.068428000000004,1.173951,13.012533,28.159359999999996,1.355734,12.496777,27.291891999999997,0.35270799999999997,11.856746000000001
24.832017999999998,3.302206,15.552551999999999,25.651204999999997,3.420491,15.525534,25.700798000000002,3.3866440000000004,14.897160000000001,27.057136,1.157897,13.073364999999999,28.16364,1.360892,12.503588,27.274760999999998,0.378364,11.826568
24.8547,3.3066839999999997,15.606057,25.664734,3.4514050000000003,15.553393,25.732964000000003,3.396646,14.924901,27.039015000000003,1.2164979999999999,13.026618,28.158846,1.381999,12.492875,27.295005,0.36982600000000004,11.854111999999999
24.86594,3.348882,15.588381,25.67699,3.4674,15.557904999999998,25.742155,3.4172269999999996,14.91937,27.043326,1.2227860000000002,13.056954,28.157215,1.404833,12.489369,27.288259000000004,0.370895,11.853539
24.866607000000002,3.3674480000000004,15.604635,25.679635,3.4993800000000004,15.56512,25.762172,3.4351,14.959209,27.030834000000002,1.2479870000000002,13.056574000000001,28.149244,1.427958,12.491309,27.282784999999997,0.388276,11.856808000000001
