,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,49.66343904168032,73.99027677956215,49.236282110105094
80,48.05470981030771,74.16081679307771,52.6953384025926
81,47.94470248729241,73.51896895318016,53.23074306365916
82,47.93196111192717,72.10416234560773,51.85091056824342
83,47.99068872165644,73.48199672021775,51.570643784351375
84,47.449430631304054,72.4519127225386,50.80564894738549
85,48.17732438645457,73.73760473891039,49.75913942591282
86,49.19044539201038,75.81665238053392,47.64827557241722
87,48.50786023266434,74.93504638206976,48.26910412039828
88,46.6777887076149,75.78285616324867,52.748072559937555
89,47.41257788893854,73.62467307184924,52.51512562370296
90,47.502260917914796,73.95996494642345,52.127083409992025
91,46.16372799481191,72.36168515078957,51.570634892305094
92,46.70659828689709,72.67219360204972,51.48183633201646
93,48.12694429510212,72.3378938249783,50.6808451533735
94,48.90040239349654,71.61294783324749,47.773986138913756
95,47.56929529896223,73.572503779126,51.22596123632883
96,47.56094128202564,75.59885770964937,51.736930427471066
97,49.34429681324622,76.7335704334905,49.244840413499304
98,47.89304700127783,77.16773347314631,52.72705214154942
99,47.29630821556262,77.00254747690394,52.607848722214484
100,49.09384784910965,80.38148349275133,49.69220730720073
101,48.5351330962199,80.55762426848669,50.52643159543993
102,48.08232841019928,80.26195896363645,49.69485609275796
103,49.257299893497574,79.29783667880034,49.53409282756914
104,49.48950988348973,76.93757107270352,49.952461912261555
105,48.6187696218349,73.760425081031,49.2522155940282
106,47.22743637445623,72.98201540743803,52.391076478238716
107,47.49747309243086,73.61505253565704,53.58777325293099
108,47.56948720821976,71.87553556469014,53.07834222229165
109,49.14624813426734,76.04215237853145,51.88676200197614
110,48.856403030257354,77.52964591440123,53.57764733552713
111,49.47102583095456,77.14993572496991,52.92061747324925
112,49.12656448275108,78.06429395823552,54.15081849718035
113,49.40925567936236,76.74603114107819,54.05671394255613
114,47.832131414212135,73.81208363705471,54.78594010480404
115,47.545298562913,71.24326826143451,54.68810657492266
116,47.8864158277853,70.55855281122568,56.77239474832335
