,fore-aft,lateral,normal
0,-0.00111,0.02774,0.04097
1,0.01031,-0.00618,0.04929
2,0.0119,-0.01055,0.04175
3,0.01955,0.0003,0.06916
4,0.01459,-0.01016,0.051920000000000015
5,0.00731,0.02391,0.054520000000000006
6,0.01169,0.01067,0.0467
7,0.02642,0.00365,0.051529999999999986
8,-0.00379,0.00528,0.03906
9,0.02634,-0.00864,0.04173
10,-0.01047,0.00818,0.04936
11,0.00678,-0.0129,0.06451
12,0.038,-0.01605,0.03997
13,0.03827,0.00626,0.04641
14,0.01575,-0.01595,0.04937
15,0.02702,-0.00112,0.03869
16,0.00852,0.01075,0.05421
17,0.01524,-0.01275,0.06906
18,0.01499,-0.01538,0.06119
19,-0.00085,-0.00507,0.05731
20,0.00792,0.00755,0.04837
21,0.02026,0.01271,0.04936
22,0.02628,-0.00222,0.04548
23,0.02019,-0.00578,0.05345
24,0.02022,-0.00316,0.0552
25,0.03658,0.00335,0.05001
26,0.00758,-0.00156,0.0614
27,0.02848,-0.01819,0.04406
28,0.02117,-0.00098,0.05734
29,0.01529,0.01227,0.0552
30,0.031180000000000006,-0.00591,0.04736
31,0.014469999999999997,-0.02627,0.04479
32,0.03803,-0.01003,0.06159
33,0.013580000000000002,0.00199,0.05061
34,0.04312,-0.02191,0.05392
35,0.051660000000000005,-0.0075200000000000015,0.05206
36,0.05739,-0.02407,0.04837
37,0.03853,-0.016280000000000003,0.03773
38,0.02732,-0.00939,0.0534
39,0.01799,-0.04113,0.04322
40,0.01804,-0.01976,0.05994
41,0.0381,-0.00324,0.04988
42,0.0197,0.00061,0.04131
43,0.02994,-0.0132,0.07089
44,0.03815,-0.02374,0.05625
45,0.02305,0.00515,0.05171
46,0.04801,0.00338,0.04824
47,0.04771,-0.01059,0.06063
48,0.03635,-0.00425,0.05551
49,0.06261,-0.01988,0.04216
50,0.0452,-0.04379,0.053860000000000005
51,0.01901,0.01087,0.05387
52,0.03863,0.00349,0.05422
53,0.03474,-0.02674,0.04197
54,0.01403,-0.01518,0.04594
55,0.04274,-0.0059700000000000005,0.04529
56,-0.00022,-0.00338,0.06107000000000001
57,0.03684,-0.00128,0.04622
58,0.01921,0.017269999999999997,0.04525
59,0.02524,0.0019,0.0475
60,0.02704,-0.006670000000000001,0.05603
61,0.04632,0.01361,0.05589
62,0.00398,0.01669,0.0529
63,0.0615,0.02586,0.04836
64,0.02683,-0.00317,0.04297
65,0.04024,0.00476,0.03475
66,0.02794,-0.03755,0.05058
67,0.00977,-0.00161,0.03581
68,0.02296,-0.01165,0.0519
69,0.02936,-0.00281,0.04079
70,0.05254,0.00333,0.04495
71,0.04264,-0.01599,0.04206
72,0.02452,-0.026330000000000003,0.04507
73,0.04259,0.00478,0.057
74,0.0435,0.02373,0.05189
75,0.00183,-0.01467,0.04195
76,0.0426,-0.0021100000000000003,0.05073
77,0.04816,-0.031310000000000004,0.03372
78,0.05091,0.02062,0.03831
79,0.02251,0.01226,0.04654
80,0.04508,0.02008,0.04351
81,0.04298,-0.01551,0.05702
82,0.03743,-0.01408,0.03953
83,0.03609,0.03042,0.04967
84,0.0406,-0.00875,0.06382
85,-0.01056,-0.00195,0.05083
86,0.04711,0.01469,0.06673
87,0.03962,-0.00996,0.04888
88,0.03383,0.01057,0.0598
89,0.04709,-0.0142,0.05033
90,0.049010000000000005,-0.02152,0.04915
91,0.05619,-0.01047,0.04098
92,0.02969,0.01538,0.03912
93,0.02074,-0.00675,0.05055
94,0.00273,-0.02514,0.04888
95,0.02041,-0.02374,0.04485
96,0.0086,-0.04342,0.05694
97,0.04167,-0.02058,0.04565
98,0.02051,-0.00945,0.04054
99,0.04968,0.02031,0.035539999999999995
100,0.06476,-0.00896,0.0379
101,0.01272,-0.01112,0.03279
102,0.02822,-0.0022600000000000003,0.03631
103,0.05539,0.00169,0.03533
104,0.04845,0.00963,0.04703
105,0.02876,0.00315,0.04558
106,0.054720000000000005,-0.00665,0.05148
107,0.03262,0.00172,0.04157
108,0.06221,0.00554,0.047810000000000005
109,0.04157,-0.01224,0.04059
110,0.03237,0.0253,0.03254
111,0.050960000000000005,0.00938,0.04423
112,0.07328,0.02203,0.04266
113,0.07757,-0.00351,0.04738
114,0.02549,0.00579,0.0523
115,0.04331,-0.00632,0.03689
116,0.04538,0.00379,0.04677
117,0.02395,0.01084,0.04863
118,0.05612,0.00916,0.04343
119,0.051820000000000005,-0.00358,0.051920000000000015
120,0.02668,0.01257,0.051920000000000015
121,0.05855,-0.00982,0.04553
122,0.04452,0.04783,0.034480000000000004
123,0.05681,-0.00755,0.04776
124,0.06544,0.01854,0.05063
125,0.01976,-0.00187,0.04653
126,0.02705,0.00969,0.05701000000000001
127,0.04562,-0.00624,0.04737
