pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
16.286033,3.7280949999999997,18.977657,17.140995999999998,3.615394,19.060473,17.099044,3.761393,18.131917,16.79101,1.470046,16.493529000000002,17.739113,1.206869,15.529623999999998,16.315569,0.661245,15.661588,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.817972,1.4081549999999998,16.534376,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.817972,1.4081549999999998,16.534376,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.817972,1.4081549999999998,16.534376,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.81801,1.407645,16.533917000000002,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.81801,1.407645,16.533917000000002,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.81801,1.407645,16.533917000000002,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.288567999999998,3.7244870000000003,18.948476,17.157459,3.581169,19.0779,17.091353,3.7570879999999995,18.170961,16.81801,1.407645,16.533917000000002,17.741023000000002,1.12675,15.622338000000001,16.33454,0.7419819999999999,15.604882,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.817972,1.4081549999999998,16.534376,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.81801,1.407645,16.533917000000002,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.817817,1.407286,16.53445,17.740869,1.125876,15.622416000000001,16.334343,0.741614,15.605422,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.81801,1.407645,16.533917000000002,17.741023000000002,1.12675,15.622338000000001,16.334501,0.742487,15.605347,,,
16.289375,3.724999,18.94631,17.158895,3.5812129999999995,19.077668,17.092119,3.758119,18.169256,16.81801,1.407645,16.533917000000002,17.740907999999997,1.125371,15.621954,16.33454,0.7419819999999999,15.604882,,,
16.288601,3.7239690000000003,18.948022,17.157459,3.581169,19.0779,17.090721,3.757562,18.169031,16.818775,1.408693,16.532234,17.741664,1.126422,15.620279,16.334501,0.742487,15.605347,,,
16.288601,3.7239690000000003,18.948022,17.158128,3.5801760000000002,19.079389000000003,17.091387,3.7565739999999996,18.170507,16.81801,1.407645,16.533917000000002,17.740907999999997,1.125371,15.621954,16.334501,0.742487,15.605347,,,
16.289375,3.724999,18.94631,17.158128,3.5801760000000002,19.079389000000003,17.091353,3.7570879999999995,18.170961,16.817854999999998,1.406775,16.53399,17.740907999999997,1.125371,15.621954,16.334382,0.741109,15.604957,,,
16.289375,3.724999,18.94631,17.158895,3.5812129999999995,19.077668,17.092119,3.758119,18.169256,16.818620000000003,1.407823,16.532308,17.741664,1.126422,15.620279,16.334382,0.741109,15.604957,,,
16.289375,3.724999,18.94631,17.158895,3.5812129999999995,19.077668,17.092119,3.758119,18.169256,16.818620000000003,1.407823,16.532308,17.740907999999997,1.125371,15.621954,16.335307999999998,0.74303,15.603217,,,
16.290036999999998,3.7240059999999997,18.9478,17.158895,3.5812129999999995,19.077668,17.092019,3.7561,18.172437,16.817854999999998,1.406775,16.53399,17.740907999999997,1.125371,15.621954,16.33454,0.7419819999999999,15.604882,,,
16.289375,3.724999,18.94631,17.158895,3.5812129999999995,19.077668,17.092119,3.758119,18.169256,16.818620000000003,1.407823,16.532308,17.740907999999997,1.125371,15.621954,16.335268,0.7435350000000001,15.603682999999998,,,
16.289375,3.724999,18.94631,17.158895,3.5812129999999995,19.077668,17.092119,3.758119,18.169256,16.818775,1.408693,16.532234,17.741061,1.1262459999999999,15.621876,16.335268,0.7435350000000001,15.603682999999998,,,
