,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele,fore-aft,lateral,normal
0,56.190107388494546,57.93434517512858,49.756622595913775,-0.32081,0.43182,-0.03843
1,56.67386237539878,58.58604656183314,50.24139029223233,-0.34646,0.4132,-0.04189
2,57.448939439083894,57.959902923862714,45.175695109407606,-0.32281,0.44355,-0.04922
3,57.02687798213992,59.68833090335683,49.009848583696936,-0.33113000000000004,0.43652,-0.04242
4,57.47910684960203,59.46377202418847,47.762931048804944,-0.32529,0.40428,-0.05264
5,57.99410887134185,60.71362079002435,50.839035145492794,-0.34485,0.41269,-0.05925
6,58.62877049540538,61.140077907661144,53.09029010975849,-0.32575,0.41802,-0.05181
7,58.65503153917735,61.51134878921633,53.614134448612795,-0.34156,0.42348,-0.0532
8,58.5629991917943,61.444861225280626,54.9036082897965,-0.32135,0.42404,-0.04473
9,60.70777861138597,60.685264539395675,55.086257065696586,-0.34164,0.42972,-0.04521
10,61.099007743222025,59.6236026331996,53.9925691383631,-0.34119,0.43915,-0.04339
11,60.032244846542724,58.52825348090373,54.4616076055864,-0.3182,0.43764,-0.051320000000000005
12,60.659858643158714,59.69979727960503,54.61080462043171,-0.35163,0.4053,-0.04944
13,62.13103686236801,58.50956651294153,50.832467096860256,-0.33164,0.44097,-0.05692000000000001
14,62.047800874439346,60.87872241574195,52.20936335207443,-0.33399999999999996,0.41577,-0.03534
15,62.57184254517696,60.26082818187909,50.702555987224656,-0.32643,0.41531,-0.03974
16,65.97912291115989,59.33609375650578,51.04428991487336,-0.30976,0.43436,-0.05966000000000001
17,66.97534134510812,59.62111519424219,53.6620602135019,-0.32521,0.4433,-0.03963
18,67.10836668162929,59.26475924344562,51.43360456416377,-0.3427,0.43717,-0.04047
19,67.00670993866075,58.33941433087189,50.97724383964788,-0.32795,0.42778,-0.04113
20,67.25139896884363,58.50115667475088,51.735413739369896,-0.31205,0.42326,-0.06509
21,68.65045136676771,58.319579224875824,50.45479727408574,-0.32583,0.44368,-0.03961
22,70.74935243816871,59.589798392117004,51.719920224589394,-0.33864,0.43121,-0.03658
23,71.9901332985765,58.919061645267156,51.76018982449915,-0.35368,0.43046,-0.06092
24,71.613485187007,59.24494596521205,50.87526240672461,-0.34055,0.43764,-0.03916
25,72.22890220828276,59.09876404418527,49.188390013663906,-0.33125,0.42967,-0.05672000000000001
26,75.08392494399142,59.391343226632344,50.64018316549629,-0.3487,0.42824,-0.04318
27,76.3817066001166,58.186619512899284,51.3376676035656,-0.33511,0.43293,-0.04396
28,76.48915376349066,58.680148225179344,54.16539876843164,-0.32517,0.43586,-0.04798
29,77.15075658471746,59.27890480559015,53.24281195044156,-0.35305,0.39045,-0.04977
30,79.48819394246809,58.341268489084435,53.47538874220214,-0.32228,0.41475,-0.04896
31,79.74775167610643,57.47447119508436,55.71167315471293,-0.34794,0.43529,-0.05649
32,80.75917018087479,57.225017393162524,45.70658630091572,-0.32893,0.43134,-0.05565
