,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele,fore-aft,lateral,normal
0,52.803004442177496,79.14721382582727,52.78636207182623,-0.21498,-0.5012,0.04594
1,52.13470129901689,81.25457861369358,51.48173161133485,-0.20158,-0.52384,0.04445
2,52.13470129901689,80.344104171128,51.44404652448793,-0.17928,-0.5207,0.058329999999999986
3,52.13470129901689,78.77760434740944,51.44404652448793,-0.19175,-0.49162,0.03847
4,52.110417104481705,78.77760434740944,51.44404652448793,-0.21045,-0.49503,0.028610000000000007
5,52.136684610868514,78.77760434740944,51.44404652448793,-0.20028,-0.4797300000000001,0.02181
6,52.13470129901689,78.77760434740944,51.44404652448793,-0.19898,-0.5039899999999999,0.014730000000000004
7,52.13470129901689,78.77760434740944,51.44404652448793,-0.1968,-0.48128,0.02016
8,52.13470129901689,78.77760434740944,51.44404652448793,-0.17324,-0.49516,0.02263
9,52.13470129901689,78.77760434740944,51.52737154325487,-0.18134,-0.47479,0.03262
10,52.16096883225579,78.77760434740944,51.44404652448793,-0.20283,-0.48843,0.0315
11,52.13470129901689,78.77760434740944,51.44404652448793,-0.19937,-0.4877,0.03412
12,52.110417104481705,78.77760434740944,51.44404652448793,-0.21468,-0.50074,0.00578
13,52.110417104481705,78.77760434740944,51.44404652448793,-0.20868,-0.47203,0.03316
14,52.13470129901689,78.77760434740944,51.44404652448793,-0.19795,-0.49022,0.02359
15,52.110417104481705,78.77760434740944,51.44404652448793,-0.17654,-0.49123,0.0229
16,52.16096883225579,78.77760434740944,51.44404652448793,-0.18038,-0.49995,0.01466
17,52.110417104481705,78.74507030816538,51.491092167091104,-0.23259,-0.50457,0.01935
18,52.13470129901689,78.77760434740944,51.44404652448793,-0.21645,-0.48537,3e-05
19,52.13470129901689,78.77760434740944,51.44404652448793,-0.17618,-0.49734,-0.00297
20,52.134729174931095,78.77903389541244,51.444731515218,-0.23146,-0.49934,0.00717
21,52.134729174931095,78.77903389541244,51.444731515218,-0.21674,-0.48108,0.00492
22,52.110417104481705,78.77760434740944,51.44404652448793,-0.19726,-0.5100899999999999,-0.00494
23,52.13470129901689,78.77413560661735,51.491092167091104,-0.20613,-0.51953,0.00281
24,52.136684610868514,78.77760434740944,51.44404652448793,-0.22947,-0.50627,-0.00377
25,52.16096883225579,78.77413560661735,51.491092167091104,-0.19306,-0.47779,0.01509
26,52.16096883225579,78.77760434740944,51.44404652448793,-0.21883,-0.49867,-0.00835
27,52.13272393797089,78.77556571095316,51.49177800645146,-0.20799,-0.49805,0.00919
28,52.16096883225579,78.77760434740944,51.44404652448793,-0.22038,-0.49067,-0.00878
