,fore-aft,lateral,normal
0,0.03634,0.26548,0.05821000000000001
1,0.006490000000000001,0.24633,0.04406
2,-0.0012,0.23376,0.06576
3,-0.00722,0.26725,0.06179
4,0.01215,0.24051,0.06419
5,-0.02118,0.26511,0.06376
6,-0.008140000000000001,0.23207,0.05764
7,0.02892,0.2418,0.06791
8,0.00078,0.25555,0.05141
9,-0.01099,0.26412,0.04273
10,-0.00263,0.25556,0.05566
11,-0.016980000000000002,0.23217,0.055429999999999986
12,0.01015,0.24161,0.05888
13,0.00185,0.2523,0.055879999999999985
14,-0.00891,0.24694,0.05809
15,-0.01071,0.22655,0.06241
16,-0.01719,0.23671,0.05832
17,0.01054,0.252,0.05825
18,-0.00032,0.22802,0.0482
19,-0.01484,0.27011,0.06251
20,0.00039,0.25769000000000003,0.06051
21,0.01611,0.25951,0.055220000000000005
22,0.01024,0.23424,0.056020000000000014
23,0.0009,0.2232,0.06534
24,0.01387,0.23704,0.05983
25,0.0006,0.21448000000000006,0.05027
26,-0.00763,0.26339,0.06302
27,0.01153,0.24944,0.055770000000000014
28,0.0168,0.24928000000000006,0.0611
29,0.01919,0.23948000000000005,0.05387
30,-0.01651,0.24971,0.06265
31,-0.00499,0.23616,0.06355
32,0.00156,0.24098000000000006,0.06498999999999999
33,-0.01441,0.25645,0.05393
34,0.02833,0.23543000000000006,0.04987
35,0.01294,0.23600000000000002,0.05321
36,-0.00945,0.22274,0.062429999999999986
37,-0.03514,0.25375,0.05514
38,0.01735,0.25775,0.06926
39,0.0061600000000000005,0.24991,0.05123
40,-0.02553,0.23311,0.0616
41,0.017240000000000002,0.24871,0.05675
42,0.00923,0.2552,0.0566
43,0.01195,0.22281,0.06017
44,-0.00387,0.23342,0.06732
45,0.00116,0.23744,0.05033
46,0.02483,0.23346,0.05721
47,0.01556,0.23878,0.05818
48,0.014180000000000003,0.2367,0.06462999999999999
49,-0.00733,0.23315,0.05804
50,0.02004,0.27645,0.05168
51,-0.01174,0.23557,0.05736
52,-0.00147,0.22583000000000006,0.04912
53,-0.00361,0.24282,0.06104
54,0.01026,0.26264,0.07137
55,0.01862,0.27208000000000004,0.04447
56,-0.0135,0.27583,0.0617
57,0.01087,0.23573,0.06227000000000001
58,-0.01983,0.25881,0.0484
59,0.00273,0.23808,0.05218
60,0.00989,0.25941,0.05958
61,0.00562,0.27738,0.05993
62,0.0126,0.27254,0.06139
63,-0.01609,0.28827,0.0677
64,0.00595,0.2534,0.04788
65,-0.007909999999999999,0.26625,0.05368
66,0.0121,0.27213000000000004,0.0634
67,0.0043,0.25302,0.05692000000000001
68,-0.00671,0.23399999999999999,0.05334
69,0.01516,0.27848,0.07165
70,0.00706,0.25573,0.05242
71,0.01975,0.22653,0.05727
72,0.00532,0.27292,0.05678
73,-0.01242,0.23445,0.05004
74,0.00459,0.24376,0.04509
75,-0.02016,0.23264,0.066
76,-0.03459,0.26462,0.055520000000000014
77,-0.01011,0.25044,0.05017
78,-0.00798,0.27039,0.06056
79,-0.02432,0.24779,0.05171
80,0.006809999999999999,0.26272,0.049760000000000006
81,-0.02445,0.24766,0.06006
82,-0.02142,0.28264,0.0602
83,0.00515,0.22919,0.06501
84,-0.02231,0.2535,0.04759
85,0.01043,0.25622,0.06239
86,0.00859,0.22953,0.05451
87,0.02134,0.26653000000000004,0.04697
88,-0.00034,0.25314000000000003,0.06284
89,-0.00469,0.24351,0.05716
90,-0.02977,0.26102,0.05341
91,-0.01851,0.24399,0.05189
92,0.01636,0.2519,0.06423
93,-0.01697,0.23154,0.05732
94,-0.03025,0.25763,0.05961
95,-0.01384,0.27817,0.057329999999999985
96,0.01991,0.27691,0.06994
97,-0.00735,0.24532,0.06967000000000001
98,-0.00079,0.22678,0.07368
99,-0.01128,0.24995,0.06525
100,-0.0016300000000000002,0.25539,0.06912
101,0.00095,0.26054,0.06619
102,0.01772,0.27031,0.05148
103,0.01645,0.23962,0.04653
104,-0.00121,0.24229,0.0461
105,0.0014199999999999998,0.23703,0.0518
106,0.01044,0.2524,0.06487000000000001
107,-0.00079,0.26071,0.05175
108,0.00127,0.25252,0.06738999999999999
109,-0.016380000000000002,0.25289,0.05176
110,0.0013800000000000002,0.26036,0.04819
111,0.00348,0.26642,0.07303
112,0.00435,0.24257,0.0454
113,9e-05,0.27814,0.06025
114,-0.00716,0.22718,0.04484
115,0.00778,0.24553000000000005,0.06167
116,-0.01324,0.28445,0.0523
117,0.00854,0.21947,0.04794
118,-0.02045,0.25633,0.04352
119,0.00296,0.24097,0.05019
120,-0.00632,0.24414,0.06245
121,-0.01013,0.23347,0.04959
122,0.0139,0.23217,0.07181
123,0.00842,0.23303,0.0648
124,-0.00201,0.24855,0.06869
125,0.00248,0.27063000000000004,0.05122
126,0.00976,0.25023,0.06416000000000001
127,0.00397,0.22631,0.04956
128,-0.026930000000000003,0.23997,0.0528
129,0.00314,0.28012,0.06244
130,0.03063,0.24661,0.05904
131,0.00481,0.2444,0.06802000000000001
132,-0.00488,0.25662,0.04433
133,0.01161,0.25164000000000003,0.06514
134,-0.00795,0.28059,0.04302
135,0.00868,0.23175,0.05487
136,-0.0174,0.24635,0.05804
137,-0.0341,0.2773,0.05316
138,0.02503,0.24592,0.06201
139,0.00914,0.2148,0.0554
140,-0.00655,0.23285,0.05174
141,0.0043,0.24069,0.0492
142,-0.01681,0.23097,0.05631
143,-0.00383,0.233,0.052029999999999986
144,-0.00182,0.24958,0.0579
145,-0.01417,0.25296,0.06134
146,0.017240000000000002,0.26662,0.05085
147,-0.01721,0.28026,0.04834
148,-0.00474,0.2399,0.05593
149,-0.008620000000000001,0.25328,0.05589
150,-0.04028,0.27808,0.05133
151,-0.02574,0.20676,0.06269
152,0.00417,0.25257,0.05782
153,-0.00507,0.26322,0.05889
154,0.013619999999999998,0.23403,0.06796
155,-0.00331,0.26387,0.07016
156,-0.0003,0.24217,0.05778
157,0.00213,0.2499,0.053229999999999986
158,0.007490000000000002,0.27875,0.05828
