,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,78.95645156641086,55.985135433437364,39.80658580360978
50,81.90663512825218,55.95133122691523,40.515682060341646
51,84.41573736648128,54.802386024919315,35.602310768878596
52,83.30558641543566,53.3205298836188,42.55868457166744
53,87.20199965982236,56.2710815135932,33.451993561861684
54,86.2368562179388,56.14406964484729,30.957541058827786
55,85.20799724568931,53.041593591570575,38.23235864057298
56,87.3251665202388,52.934070730955824,40.353660773251704
57,87.67661146353673,50.975981638389186,40.39132730210977
58,87.98086228191754,52.53532528451713,41.42547002724902
59,87.98889492831967,50.42827733202711,34.611882622242405
60,89.08132139183864,49.39830401982127,34.68780420778731
61,89.89672764363861,49.242604546121186,41.29479802617655
62,89.11805523571684,52.594345407973094,37.39563005207398
63,89.1935645350027,48.5870196956005,40.95096780982499
64,90.28362812261446,50.31089792803459,41.25440995743182
65,90.58986268011763,44.6958426160042,41.14508267495219
66,91.79466583382545,48.11060824566036,48.89674361384067
67,91.42538354704442,48.86316412380501,50.35515278168046
68,93.85698372933575,49.6647124519136,51.85595890922062
69,94.52630323225803,51.8032564058818,48.606515125410056
70,93.86739317919506,51.257663998019325,44.18985615555573
71,94.25646571035018,50.470655936695124,51.34365367125284
72,96.26382396502164,49.444579157281964,48.33402098737935
73,99.56007155772697,46.9474486103131,52.984999065052676
74,102.18285894729624,46.78933743046659,46.67850261832521
75,99.02257075776909,47.596073417777376,45.99339599046476
76,97.73859814236583,41.44315020450506,56.877324057742385
77,95.6462242009648,39.315426419533395,55.51712074101893
78,96.39585215726144,41.86710530290216,50.004872040650156
79,95.41371478438806,45.02600903351083,53.59197474121538
80,96.38389339007107,42.704131047517194,46.31857956105205
81,96.10136635294897,41.62736717945455,50.94140181191767
82,95.19444336966814,41.75280738212524,52.68422912737341
83,94.05259490172685,41.839918701323484,51.09380169391187
84,94.77804995697359,43.24122588168413,52.6611556759556
85,92.45598585563377,42.09590990656719,55.22653962603093
86,92.57187146556576,37.54702817728477,49.91247806177361
87,91.77623812228724,38.01416712714021,50.36849810368693
88,92.22459159079018,41.969513811965044,46.92481820235929
89,91.53188970649477,47.430858738781865,43.7611525665225
90,89.77921168875763,47.558943425619645,42.786376916073806
91,90.21467052990216,45.51414531965199,40.79907576817752
92,90.40450229815214,48.17867650164618,47.64221314919479
