,fore-aft,lateral,normal
0,0.46444,0.36372,0.21071
1,0.47477,0.33912,0.21289
2,0.44155,0.36701,0.21518
3,0.44731,0.33061,0.22202
4,0.49574,0.36145,0.21776
5,0.47164,0.36925,0.21783
6,0.47543,0.31564000000000003,0.23341
7,0.48084,0.36102,0.21781
8,0.49957,0.33612,0.21843
9,0.46143,0.35504,0.23889
10,0.49693,0.37289,0.24751
11,0.47148,0.38106,0.23344
12,0.49574,0.36617,0.24373000000000006
13,0.48862,0.36275,0.2471
14,0.48962,0.35327,0.24321
15,0.49142,0.37567,0.22999
16,0.48489,0.34009,0.24561
17,0.49327,0.35925,0.2631
18,0.48752,0.35276,0.25722
19,0.49396,0.38018,0.25396
20,0.47426,0.35639,0.24696
21,0.47531,0.34495,0.25502
22,0.46706,0.37851,0.25603000000000004
23,0.46412,0.35503,0.25204
24,0.49105,0.33919,0.26141
25,0.4971100000000001,0.38717,0.25158
26,0.48039,0.33687,0.26148000000000005
27,0.45906,0.31392,0.25385
28,0.49019,0.36689,0.2532
29,0.4799,0.34228000000000003,0.25599
30,0.49813,0.35337,0.25519000000000003
31,0.48206,0.34897,0.24919
32,0.48782,0.36514,0.25504
33,0.46524,0.34349,0.24927
34,0.46818,0.36453,0.25842
35,0.47093,0.33544,0.24789
36,0.47159,0.34355,0.24793
37,0.45889,0.32388,0.24829
38,0.47599,0.33276999999999995,0.22969
39,0.46207,0.32724000000000003,0.25264000000000003
40,0.45504,0.36634,0.25289
41,0.49907,0.33846,0.25821
42,0.4920600000000001,0.36308,0.26109
43,0.49786,0.34316,0.25983
44,0.4783,0.34622,0.25618
45,0.46462,0.31318,0.24294
46,0.49043,0.35457,0.25511
47,0.44217,0.36362,0.26633
48,0.47705,0.373,0.25905
49,0.47995,0.36105,0.25312
50,0.50069,0.34175,0.25347
51,0.43339,0.35203,0.24315
52,0.45202,0.36694,0.24524
53,0.48921,0.34292,0.2554
54,0.50869,0.33617,0.26144
55,0.45536,0.34034000000000003,0.25017
56,0.49104,0.36923,0.26179
57,0.45647,0.33406,0.23383
58,0.48116,0.37287,0.24967
59,0.4624,0.37151,0.2436
60,0.47018,0.34306,0.25197
61,0.43869,0.36326,0.26073
62,0.47802,0.36278,0.25192
63,0.48974,0.34221,0.2491
64,0.47018,0.32454,0.25251
65,0.45591,0.32519000000000003,0.24293
66,0.5015,0.33597,0.24256
67,0.50031,0.35722,0.24221
68,0.4689100000000001,0.35823,0.24697
69,0.4702,0.35953,0.2621
70,0.45679,0.33143,0.25669000000000003
71,0.4950600000000001,0.34592,0.25407
72,0.45718,0.37989,0.25651
73,0.44482,0.34245,0.25182
74,0.49194,0.32899999999999996,0.25479
75,0.47627,0.34635,0.25988
76,0.45992,0.35676,0.25842
77,0.43557,0.36333,0.26363000000000003
78,0.47832,0.3334,0.25646
79,0.47512,0.35046,0.25003000000000003
80,0.48325,0.33039,0.25645
81,0.48475,0.34369,0.26571
82,0.46662,0.34411,0.25237
83,0.48517,0.35652,0.2513
84,0.47483,0.33169,0.25316
85,0.48232,0.32754,0.2575
86,0.46799,0.34345,0.25025
87,0.47963,0.3378,0.26131
88,0.47375,0.31178,0.26235
89,0.49039,0.34865,0.25496
90,0.45995,0.37198,0.24773
91,0.4775,0.34281,0.26333
92,0.46063,0.35014,0.25577
93,0.49574,0.3405,0.2667
94,0.48252,0.31363,0.26521
95,0.51054,0.33596,0.26438
96,0.48200000000000004,0.32404,0.25486
97,0.4711,0.34024,0.26181
98,0.46811,0.33628,0.25626
99,0.4587100000000001,0.33039,0.24014
100,0.44308,0.36532,0.25617
101,0.5061899999999999,0.35518,0.25735
102,0.47912,0.32271,0.2565
103,0.48448,0.36035,0.24103
104,0.4461100000000001,0.36497,0.26742
105,0.45732,0.35727,0.24699
106,0.46575,0.33552,0.2636
107,0.46933,0.33348,0.25512
108,0.47793,0.33735,0.26455
109,0.4534,0.29123000000000004,0.25508000000000003
110,0.49191,0.34649,0.27147
111,0.47811,0.34189,0.25386
112,0.49383,0.34342,0.26551
113,0.44184,0.37017,0.25915
114,0.48079,0.37487,0.24792
115,0.46869,0.33709,0.24592
116,0.48233,0.32385,0.26092
117,0.48753,0.34845,0.26128
118,0.46866,0.35327,0.25561
119,0.46912,0.34057,0.25927
120,0.47171,0.33784000000000003,0.2528
121,0.4748,0.37044,0.24949
122,0.47981,0.34127,0.24777
123,0.49167,0.31238,0.25495
124,0.44333,0.32662,0.26031
125,0.50156,0.33366,0.25269
126,0.4916,0.35093,0.24946
127,0.47769,0.34055,0.25618
128,0.47612,0.3571,0.2484
129,0.46918,0.34046,0.24994
130,0.48713,0.32952,0.24842
131,0.46456,0.385,0.24837
132,0.47319,0.34868000000000005,0.25317
133,0.45974,0.36125,0.23376
134,0.47127,0.35779,0.25456
135,0.44462,0.34158,0.25218
136,0.4561,0.33229000000000003,0.25768
137,0.4784,0.32071,0.23638
138,0.46811,0.32307,0.23682
139,0.48123,0.36119,0.23694
140,0.47206,0.35073000000000004,0.24475
141,0.47578,0.34475,0.2552
142,0.45222,0.35508,0.25707
143,0.5058699999999999,0.35765,0.23539
144,0.44223,0.36756,0.23426
145,0.48928,0.31673,0.23678
146,0.48053,0.30619,0.24994
147,0.4636,0.34131,0.26371
148,0.46221,0.32955,0.23813
149,0.4619,0.34309,0.24878000000000006
150,0.4532600000000001,0.32764,0.25999
151,0.4728100000000001,0.34819,0.2543
152,0.49722,0.3652,0.24835
153,0.46562,0.35266,0.25161
154,0.47882,0.34339000000000003,0.25708000000000003
155,0.48894,0.32335,0.25739
156,0.47897,0.36311,0.24963
157,0.49531,0.33933,0.25063
158,0.46897,0.34887,0.24179
159,0.4841,0.34572,0.26671
160,0.47974,0.32648,0.23294
161,0.4865100000000001,0.34719,0.25302
162,0.46723,0.34562,0.26337
163,0.48029,0.3479,0.25852
164,0.47558,0.34096,0.25341
165,0.49519,0.3535,0.24923
166,0.47948,0.35118,0.257
167,0.47825,0.35132,0.25311
168,0.48161,0.33496,0.25851
169,0.45375,0.32165,0.25951
170,0.47227,0.3585,0.26102
171,0.49476,0.39231,0.2504
172,0.48099,0.33223,0.26261
173,0.46657,0.37561,0.25861
174,0.50112,0.33958,0.25266
175,0.48924,0.3355,0.26282
176,0.4779600000000001,0.33194,0.25469
177,0.48458,0.34722,0.25851
178,0.48244,0.33384,0.25347
179,0.47106,0.34581,0.24139
180,0.46568,0.33492,0.26245
181,0.46688,0.33506,0.25991
182,0.47986,0.35775,0.26182
183,0.46314,0.35704,0.25342
184,0.48568,0.34054,0.25723
185,0.50658,0.36258,0.25374
186,0.4646,0.35327,0.26011
187,0.47469,0.34958,0.24863
188,0.45565,0.32334,0.25028
189,0.50352,0.37289,0.249
190,0.45347,0.35793,0.23624
191,0.46808,0.34186,0.25482
192,0.46446,0.33678,0.26234
193,0.47509,0.32986,0.2461
194,0.45564,0.33794,0.25079
195,0.49027,0.31647,0.26065
196,0.44928,0.34119,0.25429
197,0.46739,0.3701,0.2494
198,0.47308,0.35425,0.24428
199,0.47126,0.38533,0.26042
200,0.47571,0.308,0.26567
201,0.4469,0.33817,0.24708
202,0.4689100000000001,0.35688000000000003,0.25333
203,0.46543,0.36431,0.24378
204,0.46699,0.35425,0.2672
205,0.48295,0.34347,0.2461
206,0.48689,0.35417,0.2526
207,0.47769,0.35307,0.25257
208,0.45539,0.36891,0.25173
209,0.46687,0.33119,0.25509
210,0.4793,0.35701,0.24068
211,0.47552,0.37485,0.24706
212,0.50092,0.36931,0.25976
213,0.47582,0.31962,0.25458000000000003
214,0.47600000000000003,0.36763,0.24285
215,0.47389,0.35822,0.23671
216,0.48845,0.37158,0.25217
217,0.46811,0.36001,0.24351
218,0.42629,0.37728,0.2552
219,0.45275,0.34747,0.2427
220,0.46405,0.37368,0.25409
221,0.45767,0.35609,0.25091
222,0.45565,0.36043,0.24585
223,0.4617,0.35707,0.24441
224,0.47137,0.35814,0.24896
225,0.47355,0.36222,0.22355
226,0.47823,0.39928,0.23817
227,0.47469,0.34512,0.23146
228,0.46857,0.35469,0.23024
229,0.46843,0.34095,0.25181
230,0.49515,0.34071,0.25044
231,0.4581,0.35719,0.24667
232,0.4722,0.3509,0.23645
233,0.48589,0.36763,0.24172
234,0.48513,0.35304,0.26483
235,0.4941,0.36172,0.24335
236,0.49015,0.36404,0.25017
237,0.47098,0.36076,0.24519
238,0.49127,0.36389,0.24927
239,0.47421,0.3738800000000001,0.25004
240,0.4783,0.35457,0.26787
241,0.46869,0.35069,0.24808
242,0.48644,0.35458,0.25793
243,0.50065,0.35402,0.25666
244,0.43958,0.35739,0.25684
245,0.46224,0.35631,0.24733
246,0.49438,0.35525,0.25621
247,0.5041399999999999,0.35932,0.2621
248,0.49565,0.34344,0.23399999999999999
249,0.48055,0.35319,0.26374000000000003
250,0.4743600000000001,0.37751,0.25238
251,0.4626,0.36053,0.24696
252,0.4906,0.36673,0.26415
