,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,,,
90,,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,,,
101,,,
102,,,
103,,,
104,59.974775976904645,65.62462865261548,62.265700053852015
105,61.427934234126944,59.20526613744346,64.28302953967669
106,62.14302940186471,60.64811325792755,62.82748737741909
107,61.32916955473339,66.21670405203703,59.75223715972325
108,59.88101262886823,66.28864864677381,58.7289012452448
109,60.76553044586726,59.98319897130207,63.24296610959897
110,61.52179695511905,56.67346050226625,63.269738711129904
111,63.894652426523024,53.83217126885063,64.91042443821526
112,63.48443107272319,55.19681611230007,65.84117303305104
113,63.69318030095463,52.53893160735757,64.38157940166546
114,64.68550905648353,61.68613321642266,64.54839001998444
115,65.77202357603291,64.75096384569345,65.07909368739865
116,66.48013687647241,57.250791335215496,69.48744062022608
117,66.25859102491333,55.48664037655524,68.07566897012941
118,67.29442869646573,57.0248910402306,66.72699351414411
119,67.65735636338232,55.40496902192908,68.94059379180094
120,67.6107627581095,51.860628716700404,69.81998536375971
121,67.00426232517084,51.12047805612039,69.4588087800407
122,67.61013375466172,51.02898622259022,68.4651664695002
123,69.81003487847036,57.64609310274477,69.34040189624187
124,71.59091862705675,59.50381644223273,68.76198774501768
125,70.48947971394014,59.86035555100946,64.79675557932845
126,69.0443725424916,57.97746808655327,65.27908688095928
127,67.60059479562746,66.18411011713505,63.57579852360418
128,67.46704832733764,70.2523334126485,62.047856898750936
129,67.22416211980554,63.483925219677374,64.88105199038823
130,69.62142158578327,59.774165675858555,65.81841799012359
131,67.1912341362214,57.57630505420869,66.77441339854714
132,67.63488395183029,51.277529325734065,69.01934842431527
133,66.06702218089148,58.95981855537552,65.72659712587746
134,65.1277995890584,55.536298876167606,59.824874697968866
135,64.07297119806995,58.075777755522466,60.99680168505557
136,64.958720721189,55.005636899418946,57.78038817198119
