pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z
30.622352000000003,4.778854,12.749581,31.381888,4.724365,13.003504,31.145589,4.738554,12.059606,31.306221,2.255602,10.394094,32.693794,1.818332,9.412924,,,
30.656925,4.716981,12.75628,31.358715000000004,4.736808,12.911694,31.115816,4.749198000000001,12.052321000000001,31.319167999999998,2.341799,10.265844,32.722910999999996,1.7892130000000002,9.430348,,,
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.116467,4.750275,12.050587,31.319167999999998,2.341799,10.265844,32.723029,1.790086,9.430261,,,
30.656925,4.716981,12.75628,31.358715000000004,4.736808,12.911694,31.115816,4.749198000000001,12.052321000000001,31.319167999999998,2.341799,10.265844,32.722910999999996,1.7892130000000002,9.430348,,,
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.116467,4.750275,12.050587,31.319167999999998,2.341799,10.265844,32.722910999999996,1.7892130000000002,9.430348,,,
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.115816,4.749198000000001,12.052321000000001,31.319167999999998,2.341799,10.265844,32.723757,1.789159,9.431594,,,
30.656925,4.716981,12.75628,31.359328,4.738398999999999,12.91036,31.115816,4.749198000000001,12.052321000000001,31.319167999999998,2.341799,10.265844,32.723029,1.790086,9.430261,,,
30.656925,4.716981,12.75628,31.359399,4.736405,12.913477,31.115816,4.749198000000001,12.052321000000001,31.319167999999998,2.341799,10.265844,32.723757,1.789159,9.431594,,,
30.656925,4.716981,12.75628,31.359399,4.736405,12.913477,31.115816,4.749198000000001,12.052321000000001,31.319167999999998,2.341799,10.265844,32.723757,1.789159,9.431594,,,
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.115816,4.749198000000001,12.052321000000001,31.319167999999998,2.341799,10.265844,32.723757,1.789159,9.431594,,,
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.115816,4.749198000000001,12.052321000000001,31.319127,2.3423,10.266267,32.723029,1.790086,9.430261,,,
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.116467,4.750275,12.050587,31.319167999999998,2.341799,10.265844,32.723757,1.789159,9.431594,,,
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.115816,4.749198000000001,12.052321000000001,31.319127,2.3423,10.266267,32.723757,1.789159,9.431594,,,
30.656925,4.716981,12.75628,31.359328,4.738398999999999,12.91036,31.116467,4.750275,12.050587,31.319167999999998,2.341799,10.265844,32.723029,1.790086,9.430261,,,
