pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z
19.59081,3.321967,17.230247,20.365433,3.2372330000000002,17.357876,20.383292,3.313024,16.393975,20.006982,1.28546,14.736323,21.006751,0.982457,13.995270999999999,19.674246,0.567074,14.006369
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352789,3.244527,16.471103,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013370000000002,0.904236,14.022014000000002,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053703,1.3033780000000001,14.746548,21.013262,0.902855,14.021642000000002,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576856,3.280743,17.251048,20.371185,3.301792,17.259513000000002,20.352088000000002,3.242973,16.472359,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576677,3.2803839999999997,17.251578,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576677,3.2803839999999997,17.251578,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053703,1.3033780000000001,14.746548,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013262,0.902855,14.021642000000002,19.634221,0.582281,14.031457000000001
19.576822,3.281253,17.251498,20.371151,3.3023019999999996,17.259961999999998,20.352053,3.24348,16.472807,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576677,3.2803839999999997,17.251578,20.371008,3.3014309999999996,17.260043,20.35191,3.242611,16.472887,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
19.576677,3.2803839999999997,17.251578,20.370322,3.3024120000000003,17.258589,20.351226,3.24359,16.471443,20.053851,1.304258,14.746466,21.013408,0.9037370000000001,14.021559,19.634221,0.582281,14.031457000000001
