,fore-aft,lateral,normal
0,0.01551,0.02709,0.17807
1,-0.00107,0.04018,0.18479
2,-0.01076,0.03843,0.18112
3,0.01198,0.0381,0.16335
4,0.00417,0.04203,0.17670999999999998
5,-0.00376,0.0347,0.18043
6,-0.0114,0.02197,0.17651
7,0.008140000000000001,0.04328,0.1735
8,0.01158,0.04421,0.18581
9,0.00411,0.05112,0.17936
10,0.00808,0.02913,0.16285
11,-0.00983,0.05139,0.18629
12,-0.0241,0.04531,0.17329
13,-0.01424,0.03248,0.17114
14,-0.00148,0.055020000000000006,0.18164
15,0.0134,0.0279,0.17235
16,0.0193,0.06819,0.17165
17,0.03024,0.04932,0.18583
18,0.04517,0.03058,0.17247
19,-0.01181,0.03804,0.17754
20,0.01623,0.02916,0.1887
21,0.00393,0.05535,0.18832
22,-0.0049700000000000005,0.05345,0.17970999999999998
23,0.01722,0.0244,0.18549
24,0.00648,0.03912,0.1803
25,-0.02289,0.04363,0.17203
26,0.0099,-0.00171,0.1821
27,0.00053,0.054770000000000006,0.16944
28,-0.00506,0.008740000000000001,0.1676
29,0.0066,0.04026,0.17808
30,-0.00634,0.03437,0.18619
31,0.01769,0.034460000000000005,0.17866
32,-0.01589,0.03774,0.17217000000000002
33,-0.00396,0.05384,0.17814000000000002
34,0.02049,0.04037,0.18244
35,-0.01084,0.03477,0.18462
36,0.0007099999999999999,0.03647,0.18772
37,-0.0116,0.05529,0.18567
38,-0.00472,0.01781,0.17620999999999998
39,-0.03174,0.05073,0.17474
40,0.00243,0.00015,0.18286
41,-0.0231,0.05229,0.19884
42,-0.0056700000000000006,0.02763,0.17849
43,0.01623,0.06525,0.19499
44,-0.005370000000000001,0.03186,0.17901
45,-0.02264,0.01756,0.17619
46,0.0268,0.00455,0.18294
47,0.032330000000000005,0.03512,0.18031
48,-0.00271,0.01091,0.17976
49,-0.01417,-0.00524,0.20315
50,-0.01261,0.06832,0.18627
51,0.0027600000000000003,-0.00199,0.18676
52,0.03152,0.00674,0.18971
53,0.00705,0.02499,0.1769
54,-0.01468,0.0227,0.18982
55,-0.01467,0.035480000000000005,0.18838
56,0.0008699999999999999,0.04477,0.18381
57,-0.00162,0.02959,0.18493
58,-0.00369,0.03111,0.19316
59,-0.0053,0.04322,0.17488
60,-0.00182,0.01252,0.1783
61,0.0138,0.03477,0.19401
