,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele,fore-aft,lateral,normal
0,66.38168205252296,83.7387819234964,47.44301446398047,0.35108,-0.06235,0.37922
1,63.56476582161595,87.92539532072371,44.34644042833303,0.36103,-0.0021100000000000003,0.36502
2,63.59659888836837,87.92796464301844,44.40969840162993,0.36805,-0.00549,0.37267
3,63.55491974979661,87.9199345777038,44.400954041350154,0.36931,-0.0022,0.37674
4,63.60942122075181,87.944724963572,44.41048874386027,0.36028000000000004,-0.04228,0.38327
5,63.637119616934356,87.8793074130967,44.42843666611989,0.38321,0.01996,0.38182
6,63.642576744386865,87.96070329307014,44.42759766561605,0.38157,-0.01955,0.37629
7,63.6216285436881,87.95109963587143,44.372200970712356,0.3806,-0.01656,0.3788
8,63.620484024903355,87.86802366666029,44.43609412791525,0.34988,-0.00496,0.37126
9,63.64242536211479,87.9233278695747,44.279855814716775,0.35171,-0.02634,0.37166
10,63.657118554899995,87.91093391230112,44.45349596801779,0.35571,-0.018009999999999998,0.3748
11,63.657118554899995,87.91093391230112,44.45349596801779,0.37873,-0.0069900000000000006,0.38299999999999995
12,63.65375913428808,87.8941366710457,44.452415253770994,0.38966,-0.00466,0.37522
13,63.63871602570814,87.83424692222374,44.44432992827058,0.38437,0.0056,0.37261
14,63.671892299946784,87.80132830867404,44.3508203677115,0.35237,-0.029110000000000007,0.36127
15,63.6933939890827,87.82020234655329,44.56228645262743,0.35558,-0.00203,0.3663
16,63.721935302974316,87.82564559279827,44.50751965952159,0.36108,0.02445,0.3585
17,63.695248427531546,87.7700228915884,44.56019504146811,0.36669,0.0034700000000000004,0.37094
18,63.77932096893303,87.75318220264465,44.5877390935926,0.35002,-0.01909,0.37923
19,63.73916321330238,87.80431420895596,44.53227061008,0.34322,-0.0105,0.36761
20,63.773371801733504,87.80237211678019,44.64958555996233,0.38108,0.01351,0.38266
21,63.850900862954646,87.65558855515718,44.584592428815114,0.36284,0.00126,0.38624
22,63.90133266032314,87.72544065992456,44.62049692739214,0.37787,-0.01841,0.3788
23,63.87298787632177,87.61829140573938,44.600853360256785,0.36062,-0.025,0.379
24,63.9311975486451,87.63062649973608,44.78361755612261,0.36067,-0.03992,0.38113
25,64.04137441824645,87.62958961319269,44.61794089612393,0.35401,-0.026330000000000003,0.37705
26,64.0733771369206,87.61864371916819,44.74483299466729,0.36396,-0.00999,0.37018
27,64.08698461205873,87.52993492323219,44.86987216055809,0.36583,-0.0423,0.37355
28,64.18360812390523,87.51710999343891,44.84460130027375,0.35739,-0.02199,0.37177
29,64.2055611554126,86.84338195225008,44.923947241459246,0.34057,-0.03464,0.37518
30,64.33227017371104,87.08305794150904,45.66988936222728,0.3526,-0.0151,0.37279
31,64.52370252861559,87.63473868274191,45.27657923744465,0.35598,-0.02789,0.37758
32,64.63870401945282,84.5506786679059,45.19401826134933,0.37508,-0.02144,0.36748
33,64.7700331256586,83.29723688864256,47.0150302116719,0.34017,-0.00743,0.37068
34,68.58878080105913,77.50286497740649,52.01408839098519,0.36659,0.00458,0.3696
35,65.92099127499503,79.3729687653112,53.82589514761635,0.35029,0.00271,0.38182
36,64.88143978440696,81.24567226571405,51.16262102871225,0.35987,-0.02129,0.38408
37,66.34153236254208,80.58765898482838,49.03921466416108,0.35915,-0.01144,0.36454
38,67.48104020876457,81.07264137198261,50.93883152691214,0.35633000000000004,0.00671,0.37363
39,68.04057313038956,81.51708287093794,49.03925520290744,0.36576,0.02052,0.37248
40,67.54602079330752,82.3104586266883,51.402705893846274,0.37759,-0.0035,0.38484
41,69.51974483563033,83.13837019486948,51.635104327369596,0.36237,-0.0063100000000000005,0.36609
42,67.88488125693695,80.81692851541852,47.73134381053188,0.34897,-0.03019,0.36878
43,69.21087685503413,80.87617099701383,48.5231174723749,0.36805,-0.00298,0.38289
44,70.67459306248911,81.8512272685236,48.430813696380476,0.3602,-0.04771,0.37416
45,69.96637018433282,83.23996798974359,46.550402758683155,0.3752,-0.0398,0.38625
46,69.3337086495403,88.32789139793158,47.73497465028802,0.37795,-0.03385,0.36784
47,69.26341065245575,85.94342325392753,50.631680559312684,0.36614,-0.01532,0.38053
48,72.14465517697458,81.97769749982885,52.384644347461716,0.36302,-0.02785,0.37991
49,75.14962878912502,80.23268379188077,58.33269080703974,0.36374,-6e-05,0.35663
50,71.29539806492069,82.69716808686867,52.60306311659444,0.38519,-0.04241,0.36857
51,71.7847405120892,81.34601175410661,56.70058452216389,0.40059,-0.02738,0.37138
52,72.61578197091704,80.15411358486595,56.35231574513764,0.36862,-0.02879,0.37754
53,70.89566055324462,79.20335396758527,55.161082870734596,0.3939,-0.04547,0.376
54,72.91596229956082,81.22803172759531,56.25200758226551,0.37912,-0.01714,0.36632
55,73.1166804621782,83.19728409480369,54.43370570631514,0.34676,-0.01163,0.37572
56,74.82479516313761,78.92147392022157,59.59857879517822,0.37447,-0.02627,0.37988
57,75.05915331343603,78.46273915084319,53.86204263621167,0.37228,-0.01345,0.37851
58,77.1741150381274,81.15496716553416,51.099038588665934,0.34979,-0.01106,0.38314
59,75.71625396562727,79.03646660056516,52.859332157941154,0.36071,-0.02822,0.36029
60,75.52812318074089,79.21371709703318,59.40686620302543,0.3648,-0.02299,0.36015
61,72.79964531993654,72.17323343363303,58.57157538757953,0.38919,-0.01283,0.37031
62,77.77011640921657,77.80469998054025,53.908449873989824,0.3574,-0.01796,0.37751
63,78.23632444824881,77.65605368298748,49.42020927884613,0.3481,0.015580000000000004,0.37297
64,76.70580906836489,76.9715326530284,55.52148963041039,0.38017,-0.02579,0.38471
65,81.6822061641352,76.46526637949913,56.39410006666395,0.3734,-0.01903,0.35939
66,89.55595373549384,77.20622837916208,58.86630060648427,0.35927,-0.04138,0.37046
67,88.82141092758545,73.34206736756376,54.62335995302729,0.38164,-0.03979,0.38029
68,88.23602538771046,75.5322850822451,56.539323710807544,0.37543,-0.03316,0.37234
69,87.25382700663783,74.00062300226628,62.47798309033108,0.38862,0.00442,0.37316
70,89.80555004754903,73.62116796707281,63.211869367405846,0.35808,-0.01813,0.37461
71,85.79154966286798,78.704314658422,64.04083683410417,0.3887,-0.03893,0.36708
72,89.36780830844702,77.86651140281778,57.124605318892755,0.3608,-0.0452,0.36374
73,91.6180764039623,74.38179826096051,57.508795798396285,0.37403,0.0031100000000000004,0.3797
74,86.98265045028539,69.47545958841077,57.102400995369116,0.35907,-0.02885,0.38348
75,86.83277269187904,67.8883390811952,57.44441142696483,0.35671,0.01191,0.37412
76,86.01120202235327,72.27946695079082,47.695651668146105,0.3984,-0.0292,0.37579
77,91.55566731971076,74.6961252954155,52.20557903450465,0.38642,-0.04595,0.37782
78,90.08071500965572,77.13660747668375,58.06636097563746,0.38218,-0.01339,0.38219
79,93.63225186698624,77.09287829639858,59.65838795894614,0.36589,-0.03209,0.38014
80,92.4658733673244,70.21360077349306,58.23649631851268,0.37321,-0.04169,0.3798
81,95.11599755519958,79.78407501225563,62.850812186473455,0.3515,-0.016390000000000002,0.36304
82,93.61640739550457,79.27154742656116,63.96412427992536,0.38067,-0.00991,0.38474
83,91.40644868021279,81.62739619706845,60.22976503827755,0.35261,-0.00579,0.3772
84,93.7528901292655,78.66405793249268,61.86612371473983,0.36568,0.01159,0.37301
85,94.81371565851713,81.39398239224681,63.99400632308633,0.35511,-0.01261,0.37478
86,98.87987735746937,81.53954612443503,62.4887726641724,0.35673,0.00275,0.36253
87,97.07157710588716,76.71417452819144,63.41320609543713,0.38826,-0.00686,0.37812
88,93.2595117916889,75.21931879268173,59.75226059049999,0.35394000000000003,-0.01616,0.39769
89,93.41044058829516,75.60270410891026,59.21605650522028,0.3573,-0.06231,0.37877
90,90.72022571197414,76.36496064630818,60.454685646537705,0.36003,-0.01193,0.38423
91,92.33169708118251,72.32554424074551,54.14641080855442,0.37675,-0.01906,0.37357
92,94.61980773554508,75.72474786304225,53.29974792986458,0.34075,-0.02889,0.37211
93,90.6570720952203,76.56064421497305,52.32274924450915,0.38767,-0.0173,0.37216
94,93.73212997591072,76.92241182185244,52.42420075732005,0.38142,0.00338,0.37426
95,95.5812853277278,74.06520449752668,52.714955859935294,0.35895,0.01704,0.39102
96,95.22949759637415,73.73262377893167,55.54086826469629,0.37659,-0.04929,0.37504
97,94.15301588422882,77.98402834272476,58.063164387491504,0.36484,-0.04137,0.37408
