,fore-aft,lateral,normal
0,0.38871,0.17269,0.23616
1,0.4111,0.15238,0.24167
2,0.40091,0.17912,0.23829
3,0.3518,0.162,0.24291
4,0.36744,0.18732,0.22636
5,0.39306,0.16107,0.2143
6,0.39408,0.16347,0.23322
7,0.40273,0.15652,0.24338
8,0.39718,0.16380999999999998,0.22662
9,0.41909,0.12537,0.24392
10,0.39212,0.14747000000000002,0.23127
11,0.36828,0.15628,0.23529
12,0.38888,0.16510999999999998,0.24039
13,0.40508,0.16178,0.23039
14,0.3934,0.16122,0.24736
15,0.38446,0.13644,0.23506
16,0.3975,0.17643,0.21942
17,0.41618,0.14973,0.21313
18,0.39621,0.16079000000000002,0.2341
19,0.4153600000000001,0.17931,0.24439
20,0.38833,0.13105999999999998,0.22757
21,0.37415,0.14737999999999998,0.22661
22,0.40941,0.1704,0.21431
23,0.37152,0.13502,0.22434
24,0.36598,0.1499,0.22681
25,0.41767,0.15792,0.24485
26,0.39045,0.17351,0.24788
27,0.38863,0.16685,0.228
28,0.41155,0.11492,0.23779
29,0.40917,0.15084,0.23222
30,0.42167,0.15867,0.22588000000000005
31,0.38419,0.14407,0.22976
32,0.40457,0.16935,0.22847
33,0.39703,0.16642,0.23377
34,0.38826,0.15972,0.23438
35,0.41876,0.16847,0.24423000000000006
36,0.4230600000000001,0.14698,0.23381
37,0.37461,0.16912,0.23957
38,0.40531,0.14662,0.23654
39,0.38168,0.15521,0.24186
40,0.36501,0.14157999999999998,0.24113
41,0.38332,0.15717,0.23301
42,0.40777,0.14957,0.22496
43,0.37013,0.1762,0.22997
44,0.37314,0.15104,0.244
45,0.38072,0.16105999999999998,0.22561
46,0.41225,0.16079000000000002,0.2327
47,0.42097,0.16186,0.23101
48,0.41006,0.18600000000000003,0.23195
49,0.40751,0.14611,0.2286
50,0.40912,0.17365,0.23028
51,0.40589,0.1393,0.24457
52,0.38931,0.15612,0.22958
53,0.39061,0.15780999999999998,0.23362
