,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
182,84.71909831542568,72.78901610938917,52.13907413389944
183,85.0628364560602,71.66589779166594,51.880603578142996
184,85.16229591042007,71.36403038695681,51.63239559519678
185,85.02084028304564,71.6203115852796,51.28825220966044
186,85.2647701875785,68.95613912990491,53.48593210922863
187,85.72602740570854,72.929398012093,53.152272597938406
188,85.90454104556956,73.36051722630565,52.00251681156857
189,85.84765899441162,70.60264608251457,53.13029433730581
190,85.97098214144364,71.30906319450249,53.33295675410022
191,85.78534483874279,72.01459921356904,51.10027205058549
192,87.11719222449602,74.53886703906073,52.69885556686887
193,87.2357053772821,75.11942324814193,53.96358689499972
194,88.0711665319415,73.88906881208653,55.96850648372161
195,88.77472681259594,74.3436849971531,57.08438580838657
196,88.81317509270956,74.58652615611255,56.86923706233203
197,90.12595518157204,75.66868215340308,54.05565790181356
198,90.2319563608812,75.89600054035662,52.944378790663734
199,89.93551072252949,73.95329098818021,54.20494041297633
200,90.4729863027344,72.5818875333053,55.26804634399221
201,90.11934088947831,72.03043519019583,51.55909529871872
202,91.03977864131481,71.3204172425904,53.250553117859624
203,91.44630395637024,70.94803086364945,54.372396070279734
204,91.95319547205632,73.21849869336688,52.21298087210404
205,91.68115575386017,72.94277765481108,52.448569514418594
206,92.0448797906831,72.44272041228102,52.25786998891461
207,91.66379141682552,72.76999378370103,51.26542230230106
208,91.51804323807531,68.98074648804814,52.00021754666915
209,92.18477565100814,70.40776967514692,54.437619441545266
210,92.6632157794386,72.48708257105764,54.2316864127354
211,92.71508792135275,71.78342352661832,54.05117498641984
212,93.15309583116264,69.93296505793508,56.00579970903655
213,93.3437156894472,66.44418243373067,54.84453428407744
214,91.88183206491273,64.38737925476025,54.74571591532872
215,92.6443151518053,68.75832160753505,56.009257177748694
216,94.06942784466638,72.9047465506801,55.25774241468625
217,92.67912259766639,70.572252680938,56.54994777978317
218,91.26835905771762,74.4587088483047,53.896055627486675
219,91.2548339430115,76.96289453931001,54.34518973079817
220,89.77541064118428,76.19379804495246,55.51393651114715
221,88.83591892278504,71.56909265344626,53.994848882337834
222,88.58211397436833,74.1052325508637,54.7854830243529
223,87.28025328805191,73.34696999426107,53.30475201272682
224,84.69429230915827,69.8966881871838,53.96995514325562
225,84.67270474800527,70.78431768333333,51.20866918078519
226,82.93219151506241,74.11647357813398,51.813713490403586
227,83.11882738922192,73.56708918678817,53.45295571367896
228,81.01282505485177,72.01162425762323,52.122552645956645
229,82.89865882131065,69.55269688166597,55.10884976944692
230,81.12054677386496,66.39564089156694,52.9079355744056
231,78.8983161716327,73.83553296669169,50.48368724249127
232,77.92439532827417,72.09977729861743,52.241759607263376
233,74.70714917735921,75.96796359685433,49.46461476758864
234,76.3143650387268,73.09480555034382,50.96230257291268
235,72.01037144182574,73.26710090844877,46.54060636368311
236,73.44795283443707,72.19624231753667,50.19985675114876
237,71.9184964482708,73.85877702324704,48.259951758523925
238,71.67702432505821,75.00717563614197,46.573936441848815
239,70.04034345245616,76.38617227804444,49.33225033101684
240,68.82640004090987,75.69404902315861,49.80041070263334
241,67.44434392815447,74.78530787000686,46.69484930339982
242,67.26039363643916,79.02115823023198,46.72922432387509
243,66.76152967617503,80.04564366822356,45.39854604047039
244,66.76869664019162,81.1496679540518,45.771809670144364
245,63.479279308551114,80.21950263203452,46.126602920216754
246,62.55785534471995,83.13491335915572,44.02190296572357
247,64.24498295545187,81.2804193858144,45.454210310346554
248,62.35249422229936,80.44029975758558,39.8516220564147
249,64.07785096013218,81.34309954722217,41.66866055000747
250,61.18301197102492,87.12971971369193,39.51778593860277
251,61.49892976605128,94.27854333818902,39.79278936510531
252,61.3326098118881,88.46935216680505,41.84373225566543
253,61.161483922037405,84.02518410980858,39.07704038814498
254,61.817526185528735,86.00213105498503,42.14405657877418
255,60.93766747949095,92.78579331994577,37.69992466746123
256,60.72117076663602,92.77147252774536,36.161173091667735
257,59.76344572071148,94.61183192970778,36.397032144397656
258,59.77311283597319,93.10631206114074,36.62979205194438
259,61.06479355858374,94.66033870318815,34.535495799706894
260,61.49055959898164,90.61821492495376,33.93154147034434
261,60.863005415350145,97.50574652223449,33.152287814194636
262,62.37833738242039,95.7352385548232,36.94089428976659
263,60.87271080938978,99.79438588569569,34.78058876944857
264,61.461123059246944,98.24554176240088,34.65023624979872
265,61.14489849144298,98.08991109739173,33.055671610577946
266,62.01268425294941,98.9423688926304,35.620637450862176
267,64.91404296744287,104.194314244165,33.627991598225265
268,62.39613480609625,103.37932457428575,35.31092065015227
269,63.139254107205815,103.06423004557575,35.7483786560191
270,61.62029724612571,102.21697982421733,33.003017003857906
271,63.10075879889327,103.882094946944,34.27178955544096
272,64.50297562828203,106.79522965257942,37.28572619130193
273,63.94861333449357,108.03962601929483,34.41393202199785
274,62.07532594448849,102.8578687640762,33.74291637067276
275,64.39034055861325,107.764398424984,36.33143201005018
276,67.4115331609122,104.38329310161261,42.366339537813445
277,66.86656270397785,109.41202908441028,40.29590206142751
278,67.92446034538854,105.47234874967886,39.58341045692774
279,68.62472772768928,108.93484297627613,37.67493882804044
280,67.98368287820843,108.15839775725647,39.4573615796684
281,68.91872334167861,107.9286437035446,37.80794220487422
282,70.54841320075322,108.9781632423621,41.92280505228334
283,71.695792778223,108.8269945158799,46.26531668344927
284,70.65203074072934,109.84066590906197,42.18247554287336
285,71.79149629102223,113.16757931252076,43.42529780474587
286,73.24719198295287,115.88136803412351,46.3679451018655
287,75.36565894380624,112.19129514381686,44.75377701229914
288,74.78115845831343,109.3350793371059,47.3143945872535
289,76.08539695530168,113.87523304236359,45.461663454554696
290,76.20489443315365,110.74052947093189,44.7495078978593
291,76.56173441320439,112.8861344917959,45.144875098604416
292,80.15492765127867,114.28223428622978,49.0275705219548
293,80.88926726391982,117.68875669593196,48.98438197029387
294,81.45078316203166,117.38964714559438,50.511912744584265
295,82.6697606486303,118.65928474510912,49.96837812574762
296,83.11058748347479,118.36215882680351,49.323810376528485
297,85.54034135564014,116.57870834582859,47.3517399394953
298,86.46428028705633,116.65535593441675,53.00313239124192
299,88.08085772541587,119.97938326012488,55.10858922582271
300,87.76640219522777,117.01671976029365,58.2541024580829
301,90.00475030884347,118.94370912629805,59.023304684822975
302,90.71331812444598,120.07908947123191,55.279426560446225
303,91.23180295878666,120.32513812921012,56.35413879080549
304,93.14478510271003,122.05777213484504,54.37468652032106
305,94.16223610669424,121.9657617042268,58.050540385222476
306,94.03842527311114,120.98423876529054,55.42373060454422
307,94.73881845344748,122.6609057836688,56.0298631064221
308,96.56693677580495,123.58428049263392,57.37450544653417
309,97.26972576723958,125.93448542499584,58.23010109600233
310,99.58141939634098,124.0230795506325,61.209187691377764
311,99.86485383307816,122.39278412532519,60.5680295218134
312,98.0646347185776,123.89000525999296,59.04704026671337
313,101.12836573709252,124.4480740013817,58.75499175274345
314,100.61574864773254,125.78300194585776,57.3512359237764
315,101.06876527245595,123.23074580778949,61.5013693361762
316,102.16986862643216,125.33364287801763,61.20252551556145
317,105.11981086890009,128.7777821237805,61.937819772666614
318,103.38681825026386,127.2841459137453,60.76405782956161
319,105.50337552119122,128.06940588053794,61.87097966752688
320,105.62736821623955,129.77911875404445,61.057441684127184
321,107.9999122661215,124.49162881232374,65.07662644429477
322,105.8606333035218,125.61430399309359,62.188369663739024
323,104.6469294054951,127.56091432116871,61.7334788185468
324,105.61340155785118,125.83256651821765,65.61994745579116
325,107.4035101718413,127.63175403805926,63.358872031396885
326,110.00909767510278,126.09636496997095,65.9266165116001
327,106.76859739865046,129.5108500113918,62.479096631991
328,109.7446226109106,128.63232632770786,65.68027962949314
329,110.30365053816473,124.90911637699564,68.49376978319047
330,108.49149956507065,129.13056092079637,63.648829382806355
331,110.08012563987288,128.1074939578951,66.57692132610644
332,109.29247280783136,129.4000618561414,64.27752261876823
333,110.03460921988733,129.7864700265046,66.37334652207075
334,110.81378855477547,128.78035368455656,66.43844276062941
335,110.82767913869621,130.23714296487736,63.36368637132935
336,111.86292953099714,128.41060376769275,68.32103215881564
337,110.94025027628818,131.38871832131804,60.13043199717414
338,110.46285240899411,128.64330149111333,62.79775693118761
339,111.86245573488246,130.3533246108891,64.06122769822572
340,109.55280983071779,132.34499175168796,62.29645636879343
341,108.15941404374979,129.69603347472105,62.69501920279109
342,103.1561995425065,125.84736568114297,60.62563638377149
343,102.91884824515513,127.45453296644799,60.126069065046266
344,102.8030420952146,124.38755106549993,62.86184346248312
345,97.8198741706065,128.71291446371993,55.89105661758305
346,97.38312766348935,124.61974472018125,59.12548969663794
347,92.68619589528788,125.92261961388053,52.65774446098692
348,91.48950448336493,126.45429302885472,55.70023950270483
349,85.78717818950429,125.46834826549328,52.09506839544531
350,81.75715668926492,119.58696498955022,49.074672985413
351,78.76025661360259,118.75023897520846,46.51656071192426
352,75.98657012137684,118.40517241122441,45.517684737635875
353,75.81210218638964,117.23649592347493,48.42021950692288
354,72.5298453573263,113.32731164309877,45.94925635739031
355,68.79712796987587,110.7119239030159,44.218472692134895
356,66.70429939398132,110.519953050982,35.18730467148538
357,65.77618957911487,107.54732415671629,38.712233240362195
358,67.09913530818835,111.0233753641433,43.533913974087
359,63.85160527176318,113.33843133057648,36.93591290960134
360,65.00487490005425,109.263532605775,41.2561693985144
361,64.73108966526537,106.77973380532067,40.26168837295313
362,63.60075054784851,104.11891793390363,40.90063835968331
363,62.939117541864206,103.509501363898,39.00207886774544
364,62.92214708829277,107.13416858884925,38.782016595303645
365,60.9586253316042,101.1566329283437,37.254774533032275
366,62.3307569136708,102.10335310735323,41.72857408490637
367,62.99613500212635,99.20466022486126,43.39892466538876
368,62.673549230499475,99.7237717489993,43.38902072971169
369,63.01748897288258,96.09674688453822,42.600826057070634
370,63.90937262922998,94.37709654412055,43.576471871013325
371,63.518783375696025,95.80365732686369,44.734674878906986
372,63.46259069566089,96.4510794184237,41.750132671674436
373,64.26745274911283,95.42529315960267,43.67639537806264
374,64.75192711055519,90.88736406216225,43.27363993837301
375,65.33189274050336,94.342001145412,42.203785059902515
376,65.2672810302526,93.43072258438826,43.77798636515911
377,66.21832816433108,92.16293605859535,46.88694402817319
378,65.04867690233647,84.71352750663587,44.663304348236295
379,64.819145622372,91.13640524739326,43.219243378122286
380,,,
381,,,
382,,,
383,,,
384,,,
385,,,
386,,,
387,,,
388,,,
389,,,
390,,,
391,,,
392,,,
393,,,
394,,,
395,,,
396,,,
397,,,
398,,,
399,,,
400,,,
401,,,
402,,,
403,,,
404,,,
405,,,
406,,,
407,,,
408,,,
409,,,
410,,,
411,,,
412,,,
413,,,
414,,,
415,,,
416,,,
417,,,
418,,,
419,,,
420,,,
421,,,
422,,,
423,,,
424,,,
425,,,
426,,,
427,,,
428,,,
429,,,
430,,,
431,,,
432,,,
433,,,
434,,,
435,,,
436,,,
437,,,
438,,,
439,,,
440,,,
441,,,
442,,,
443,,,
444,,,
445,,,
446,,,
447,,,
448,,,
449,,,
450,,,
451,,,
452,,,
453,,,
454,,,
455,,,
456,,,
457,,,
458,,,
459,,,
460,,,
461,,,
462,,,
