,fore-aft,lateral,normal
0,-0.25912,-0.24226,-0.14007
1,-0.20908,-0.23793000000000006,-0.11581
2,-0.26563000000000003,-0.2251,-0.12664
3,-0.23736,-0.23273,-0.13835
4,-0.26638,-0.21268,-0.12174
5,-0.23959,-0.20225,-0.14668
6,-0.21718,-0.19322,-0.1188
7,-0.2447,-0.22771,-0.11948
8,-0.21881,-0.2214,-0.13124
9,-0.24057,-0.18027,-0.13856
10,-0.23477,-0.20958,-0.13969
11,-0.20784,-0.19073,-0.12343
12,-0.22512,-0.22133000000000005,-0.11493
13,-0.20393,-0.21629,-0.11559
14,-0.22262,-0.1908,-0.12229
15,-0.25509,-0.20194,-0.1127
16,-0.21567,-0.21373000000000006,-0.13011
17,-0.23526,-0.21627,-0.12772
18,-0.22574,-0.22021,-0.10173
19,-0.19379,-0.19152,-0.13235
20,-0.22777,-0.21143,-0.11447
21,-0.20217,-0.22049,-0.12588
22,-0.2344,-0.20718000000000006,-0.12298
23,-0.23432,-0.19398,-0.13522
24,-0.24501,-0.20372,-0.12854000000000002
25,-0.21261,-0.21425,-0.109
26,-0.2155,-0.18953,-0.1285
27,-0.22789,-0.19806,-0.1222
28,-0.23841,-0.21726,-0.13105
29,-0.23447,-0.23124,-0.11276
30,-0.22703,-0.25103000000000003,-0.14576
31,-0.24087,-0.21275,-0.10683
32,-0.22601,-0.2349,-0.12767
33,-0.22028000000000006,-0.20065,-0.11644000000000003
34,-0.22669,-0.21346,-0.11645
35,-0.22166,-0.18209,-0.15142
36,-0.21588,-0.21481,-0.13104000000000002
37,-0.2421,-0.1965,-0.12442
38,-0.25176,-0.23309,-0.13007
39,-0.24725,-0.18014000000000002,-0.12406
40,-0.24355,-0.19969,-0.1498
41,-0.24339,-0.22387,-0.10347
42,-0.24224,-0.20476,-0.13327
43,-0.23828,-0.20427,-0.12372
44,-0.23966,-0.21049,-0.12006
45,-0.25483,-0.21213,-0.13074000000000002
46,-0.24319,-0.19851,-0.12424
47,-0.24687,-0.24716,-0.14329
48,-0.2207,-0.23089,-0.12435999999999997
49,-0.22887,-0.21661,-0.12771
50,-0.21916,-0.20136,-0.13133
51,-0.23897,-0.20254,-0.11755
52,-0.25519000000000003,-0.19055,-0.12612
53,-0.22817,-0.21811,-0.12718
54,-0.23276,-0.2327,-0.12564
55,-0.25348000000000004,-0.2225,-0.139
56,-0.21799,-0.23939,-0.11673
57,-0.2453,-0.19689,-0.12789
58,-0.21916,-0.2237,-0.12833
59,-0.21627,-0.22318,-0.13564
60,-0.24205,-0.22418,-0.1242
61,-0.25735,-0.23684,-0.12702
62,-0.22619,-0.19858,-0.11432
63,-0.24395,-0.21998,-0.13326
64,-0.21313,-0.21735,-0.10739
65,-0.23663,-0.19326,-0.12622
66,-0.23888,-0.22535,-0.12135
67,-0.23047,-0.21927,-0.11814
68,-0.24387,-0.2061,-0.12082
69,-0.22253,-0.22469,-0.11672
70,-0.23963,-0.2054,-0.11517
71,-0.20848000000000005,-0.22685,-0.12639
72,-0.25515,-0.19172,-0.1451
73,-0.24453000000000005,-0.19691,-0.11844
74,-0.22701,-0.22716,-0.11283
75,-0.24352,-0.2359,-0.12638
76,-0.21631,-0.23917,-0.12683
77,-0.21264,-0.2019,-0.12389
78,-0.23234,-0.21102,-0.12326
79,-0.21198000000000006,-0.22255,-0.13295
80,-0.23203,-0.20913,-0.15094000000000002
81,-0.25248000000000004,-0.23921,-0.11172
82,-0.24482,-0.21294,-0.14756
83,-0.2221,-0.18938,-0.11619000000000003
84,-0.26369000000000004,-0.22219,-0.11821
85,-0.22365,-0.24362,-0.1208
86,-0.24259,-0.21102,-0.11416
87,-0.21851,-0.23028,-0.132
88,-0.21671,-0.20075,-0.12695
89,-0.23989,-0.22407,-0.12800999999999998
90,-0.24155,-0.18567,-0.13903
91,-0.23909,-0.21866,-0.11956
92,-0.22612,-0.20847,-0.12594
93,-0.23507,-0.20456,-0.14704
94,-0.21576,-0.20401,-0.11347
95,-0.23897,-0.22332,-0.13656
96,-0.24613,-0.20215,-0.12
97,-0.21881,-0.21081,-0.10984
98,-0.23136,-0.20344,-0.12166
99,-0.21538,-0.2232,-0.12507
100,-0.24633,-0.20547,-0.12387
101,-0.24871,-0.21981,-0.11133
102,-0.21696,-0.21041,-0.12385
103,-0.21714,-0.18772,-0.12864
104,-0.25689,-0.19394,-0.11951
105,-0.25721,-0.18452,-0.13451
106,-0.23861,-0.2136,-0.1029
107,-0.24974,-0.20155,-0.11482
108,-0.2507,-0.18686,-0.13865999999999998
109,-0.1921,-0.2384,-0.13881
110,-0.2305,-0.21929,-0.12485
111,-0.2413,-0.2155,-0.12167
112,-0.25842,-0.21229,-0.12534
113,-0.21597,-0.22282,-0.12331
114,-0.22947,-0.20036,-0.11723
115,-0.20542,-0.19682,-0.1367
116,-0.22228,-0.20871,-0.11203
117,-0.20934,-0.19828,-0.13059
118,-0.24026,-0.20326,-0.11351
119,-0.20522,-0.20332,-0.11913
120,-0.20647,-0.21123000000000006,-0.12611
121,-0.21592,-0.21544,-0.12359
122,-0.22233000000000006,-0.18747,-0.12911
123,-0.21652,-0.1994,-0.1356
124,-0.23203,-0.20383,-0.13485
125,-0.21226,-0.20066,-0.13495
126,-0.25367,-0.22921,-0.11714
127,-0.23368000000000005,-0.23039,-0.13760999999999998
128,-0.22269,-0.19276,-0.13681
129,-0.21662,-0.23786,-0.11559
130,-0.21114,-0.22074,-0.13366
131,-0.25399,-0.20216,-0.12443
132,-0.2299,-0.22549,-0.13868
133,-0.23591,-0.18359,-0.12834
134,-0.23942,-0.21924,-0.10986
135,-0.24905,-0.18787,-0.15972
136,-0.20917,-0.18268,-0.0912
137,-0.24596,-0.19697,-0.13217
138,-0.21444,-0.20958,-0.10764
