pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z
20.345454,2.7713240000000003,17.45786,21.063416,2.7392279999999998,17.682129999999997,21.199754000000002,2.778598,16.854582999999998,21.124305,1.134476,15.016233999999999,22.169662,0.9664659999999999,14.544307,20.92997,0.915101,13.887485999999999,,,,,,
20.34486,2.771145,17.459495,21.062826,2.739045,17.683775,21.199754000000002,2.778598,16.854582999999998,21.124995000000002,1.1334799999999998,15.017667999999999,22.169642,0.9644,14.547425,20.929282999999998,0.9160959999999999,13.886064999999999,,,,,,
20.345454,2.7713240000000003,17.45786,21.063416,2.7392279999999998,17.682129999999997,21.199754000000002,2.778598,16.854582999999998,21.124305,1.134476,15.016233999999999,22.168946,0.9653940000000001,14.546,20.929282999999998,0.9160959999999999,13.886064999999999,,,,,,
20.344681,2.770777,17.460034,21.063416,2.7392279999999998,17.682129999999997,21.198921,2.7787040000000003,16.853220999999998,21.124267,1.1349770000000001,15.016689999999999,22.169662,0.9664659999999999,14.544307,20.92997,0.915101,13.887485999999999,,,,,,
20.345563000000002,2.772708,17.458228,21.063523,2.740615,17.682494000000002,21.199754000000002,2.778598,16.854582999999998,21.124305,1.134476,15.016233999999999,22.168908,0.9658950000000001,14.54645,20.929282999999998,0.9160959999999999,13.886064999999999,,,,,,
20.345563000000002,2.772708,17.458228,21.063523,2.740615,17.682494000000002,21.199719,2.7791040000000002,16.855034,21.12354,1.1339110000000001,15.018379999999999,22.168908,0.9658950000000001,14.54645,20.928557,0.915032,13.887738,,,,,,
20.345563000000002,2.772708,17.458228,21.063523,2.740615,17.682494000000002,21.199063,2.779582,16.853134,21.12354,1.1339110000000001,15.018379999999999,22.168908,0.9658950000000001,14.54645,20.928557,0.915032,13.887738,,,,,,
20.344825,2.7716529999999997,17.459948,21.063523,2.740615,17.682494000000002,21.199028,2.780088,16.853585,21.123578,1.13341,15.017925,22.168908,0.9658950000000001,14.54645,20.928557,0.915032,13.887738,,,,,,
20.344825,2.7716529999999997,17.459948,21.062831,2.741603,17.681034,21.199028,2.780088,16.853585,21.123578,1.13341,15.017925,22.168908,0.9658950000000001,14.54645,20.928557,0.915032,13.887738,,,,,,
20.345563000000002,2.772708,17.458228,21.063454999999998,2.741276,17.678939,21.199063,2.779582,16.853134,21.122888,1.134406,15.016491,22.168908,0.9658950000000001,14.54645,20.928557,0.915032,13.887738,,,,,,
20.345419,2.771832,17.458314,21.064113,2.740798,17.68085,21.198885999999998,2.77921,16.853672,21.123578,1.13341,15.017925,22.168908,0.9658950000000001,14.54645,20.928557,0.915032,13.887738,,,,,,
20.345563000000002,2.772708,17.458228,21.062831,2.741603,17.681034,21.199028,2.780088,16.853585,21.12285,1.1349069999999999,15.016947,22.168908,0.9658950000000001,14.54645,20.928704,0.9159120000000001,13.887657999999998,,,,,,
20.345563000000002,2.772708,17.458228,21.062689000000002,2.740725,17.68112,21.199063,2.779582,16.853134,21.12285,1.1349069999999999,15.016947,22.168908,0.9658950000000001,14.54645,20.928518,0.915533,13.88819,,,,,,
20.344825,2.7716529999999997,17.459948,21.062689000000002,2.740725,17.68112,21.199028,2.780088,16.853585,21.12285,1.1349069999999999,15.016947,22.168908,0.9658950000000001,14.54645,20.928665,0.9164129999999999,13.888110000000001,,,,,,
20.344825,2.7716529999999997,17.459948,21.062831,2.741603,17.681034,21.199028,2.780088,16.853585,21.12285,1.1349069999999999,15.016947,22.168908,0.9658950000000001,14.54645,20.928518,0.915533,13.88819,,,,,,
20.344681,2.770777,17.460034,21.061957,2.739665,17.68285,21.198157000000002,2.778153,16.855389000000002,21.12285,1.1349069999999999,15.016947,22.168870000000002,0.966397,14.5469,20.928557,0.915032,13.887738,,,,,,
20.343994,2.7717650000000003,17.458574,21.062689000000002,2.740725,17.68112,21.198157000000002,2.778153,16.855389000000002,21.12354,1.1339110000000001,15.018379999999999,22.168908,0.9658950000000001,14.54645,20.928518,0.915533,13.88819,,,,,,
20.344173,2.772133,17.458035,21.062689000000002,2.740725,17.68112,21.198299,2.7790310000000003,16.855303,21.122995,1.135791,15.016860999999999,22.169051,0.96678,14.546366,20.928665,0.9164129999999999,13.888110000000001,,,,,,
20.344138,2.772641,17.458488,21.061957,2.739665,17.68285,21.198299,2.7790310000000003,16.855303,21.12285,1.1349069999999999,15.016947,22.168355,0.967773,14.544942,20.928665,0.9164129999999999,13.888110000000001,,,,,,
20.343257,2.77071,17.460295000000002,21.061957,2.739665,17.68285,21.196877999999998,2.7789580000000003,16.855570999999998,21.12285,1.1349069999999999,15.016947,22.169051,0.96678,14.546366,20.928665,0.9164129999999999,13.888110000000001,,,,,,
20.344681,2.770777,17.460034,21.061991,2.739155,17.6824,21.197642000000002,2.779509,16.853403,21.12354,1.1339110000000001,15.018379999999999,22.168908,0.9658950000000001,14.54645,20.928518,0.915533,13.88819,,,,,,
20.343257,2.77071,17.460295000000002,21.061298999999998,2.740143,17.680939000000002,21.197466,2.779137,16.853939999999998,21.12285,1.1349069999999999,15.016947,22.168355,0.967773,14.544942,20.928665,0.9164129999999999,13.888110000000001,,,,,,
20.343257,2.77071,17.460295000000002,21.061957,2.739665,17.68285,21.197608,2.780015,16.853854000000002,21.12285,1.1349069999999999,15.016947,22.169051,0.96678,14.546366,20.928665,0.9164129999999999,13.888110000000001,,,,,,
20.344029000000003,2.771257,17.458121,21.061957,2.739665,17.68285,21.1975,2.7786310000000003,16.853489,21.122814,1.132844,15.020071,22.169013,0.967281,14.546817,20.928518,0.915533,13.88819,,,,,,
20.343994,2.7717650000000003,17.458574,21.061264,2.740653,17.68139,21.197466,2.779137,16.853939999999998,21.12285,1.1349069999999999,15.016947,22.168173,0.96739,14.545475,20.928518,0.915533,13.88819,,,,,,
20.343994,2.7717650000000003,17.458574,21.061298999999998,2.740143,17.680939000000002,21.1975,2.7786310000000003,16.853489,21.12285,1.1349069999999999,15.016947,22.168355,0.967773,14.544942,20.928518,0.915533,13.88819,,,,,,
20.343257,2.77071,17.460295000000002,21.061441000000002,2.7410200000000002,17.680854,21.197608,2.780015,16.853854000000002,21.12285,1.1349069999999999,15.016947,22.168870000000002,0.966397,14.5469,20.928518,0.915533,13.88819,,,,,,
20.3434,2.771586,17.460209,21.062099,2.740543,17.682764000000002,21.196877999999998,2.7789580000000003,16.855570999999998,21.12285,1.1349069999999999,15.016947,22.168317000000002,0.968275,14.545392000000001,20.928518,0.915533,13.88819,,,,,,
20.344138,2.772641,17.458488,21.062138,2.7425900000000003,17.679573,21.197608,2.780015,16.853854000000002,21.122123000000002,1.13384,15.018637,22.1676,0.967203,14.547085000000001,20.927792,0.9144690000000001,13.889863,,,,,,
20.343257,2.77071,17.460295000000002,21.062099,2.740543,17.682764000000002,21.196877999999998,2.7789580000000003,16.855570999999998,21.123502,1.134412,15.018835999999999,22.168317000000002,0.968275,14.545392000000001,20.928665,0.9164129999999999,13.888110000000001,,,,,,
20.344138,2.772641,17.458488,21.062099,2.740543,17.682764000000002,21.197608,2.780015,16.853854000000002,21.122812,1.135408,15.017401999999999,22.168317000000002,0.968275,14.545392000000001,20.928665,0.9164129999999999,13.888110000000001,,,,,,
20.344138,2.772641,17.458488,21.062831,2.741603,17.681034,21.197608,2.780015,16.853854000000002,21.122957,1.136292,15.017317000000002,22.168317000000002,0.968275,14.545392000000001,20.927901000000002,0.915849,13.890235,,,,,,
20.344138,2.772641,17.458488,21.062138,2.7425900000000003,17.679573,21.197608,2.780015,16.853854000000002,21.122920999999998,1.1342290000000002,15.020441,22.167562,0.9677040000000001,14.547535,20.928627,0.9169129999999999,13.888562,,,,,,
20.344247,2.7740259999999997,17.458856,21.061405999999998,2.74153,17.681304,21.197715,2.781398,16.854219,21.122919,1.136792,15.017772,22.168422,0.9696610000000001,14.545758,20.928627,0.9169129999999999,13.888562,,,,,,
20.344103,2.773149,17.458942,21.061372,2.7420400000000003,17.681754,21.197715,2.781398,16.854219,21.122193,1.135726,15.019463,22.167667,0.96909,14.547901000000001,20.928588,0.9148540000000001,13.891656,,,,,,
20.343475,2.773479,17.461029999999997,21.061513,2.742918,17.681668,21.197715,2.781398,16.854219,21.122193,1.135726,15.019463,22.166971,0.9700840000000001,14.546476,20.927901000000002,0.915849,13.890235,,,,,,
20.344212,2.774534,17.459310000000002,21.062210999999998,2.744488,17.680388,21.197822,2.782782,16.854584,21.121464000000003,1.1372229999999999,15.018483999999999,22.166971,0.9700840000000001,14.546476,20.927862,0.91635,13.890687,,,,,,
20.344321,2.775918,17.459677,21.062317999999998,2.745875,17.680753,21.197786999999998,2.783288,16.855035,21.121464000000003,1.1372229999999999,15.018483999999999,22.166933,0.970585,14.546926000000001,20.927862,0.91635,13.890687,,,,,,
20.34443,2.777303,17.460045,21.06246,2.746753,17.680667,21.197894,2.784671,16.8554,21.121464000000003,1.1372229999999999,15.018483999999999,22.166933,0.970585,14.546926000000001,20.927862,0.91635,13.890687,,,,,,
20.344539,2.7786869999999997,17.460413,21.06326,2.747153,17.682492,21.198692,2.785071,16.857214000000003,21.120845000000003,1.137541,15.020546,22.165482,0.971008,14.547644,20.927283,0.916166,13.892281,,,,,,
20.344648,2.780072,17.460781,21.063368,2.74854,17.682856,21.198107999999998,2.7874380000000003,16.85613,21.120155,1.1385370000000001,15.019112,22.165444,0.97151,14.548094,20.926596,0.917161,13.89086,,,,,,
20.344757,2.781456,17.461148,21.063441,2.750438,17.683671,21.198215,2.788822,16.856495000000002,21.120117,1.139038,15.019567000000002,22.164891,0.9733879999999999,14.546585999999998,20.926557,0.9176610000000001,13.891312,,,,,,
20.345519,2.782361,17.463429,21.06369,2.752702,17.683949,21.198978,2.7897279999999998,16.85876,21.118845,1.139851,15.019739000000001,22.164136,0.972817,14.548729000000002,20.926519,0.918161,13.891764000000002,,,,,,
20.345737,2.78513,17.464164999999998,21.063763,2.7546,17.684764,21.199957,2.793046,16.857321,21.118807,1.140352,15.020194,22.163545000000003,0.975197,14.547671,20.925252,0.9189729999999999,13.891936,,,,,,
20.345955,2.7878979999999998,17.4649,21.063245000000002,2.7563150000000003,17.687223,21.199407,2.7952619999999997,16.860219,21.118188,1.140671,15.022255,22.16279,0.974626,14.549814000000001,20.925214,0.919473,13.892388,,,,,,
20.346316,2.791543,17.46555,21.065027,2.76004,17.687596,21.20035,2.799086,16.859231,21.117459,1.142168,15.021277,22.162895000000002,0.9760120000000001,14.55018,20.925322,0.920853,13.892760999999998,,,,,,
20.347151999999998,2.794341,17.468652,21.065207,2.7633240000000003,17.688775,21.201327,2.802759,16.862226,21.11684,1.1424860000000001,15.023338,22.162160999999998,0.977508,14.549204999999999,20.924595999999998,0.91979,13.894434,,,,,,
20.347479,2.798494,17.469755,21.065529,2.767487,17.689868,21.20092,2.805853,16.865038000000002,21.11691,1.144372,15.024163,22.161512,0.9783229999999999,14.551715,20.924705,0.92117,13.894807,,,,,,
20.347915,2.804031,17.471226,21.065959,2.7730360000000003,17.691326,21.201935,2.811566,16.864866,21.116289000000002,1.147253,15.023554999999998,22.161579,0.980211,14.552531,20.924087,0.9240450000000001,13.894210000000001,,,,,,
20.348281,2.8105849999999997,17.473604,21.065622,2.778035,17.694964000000002,21.202432,2.816443,16.869856,21.11567,1.147572,15.025616000000001,22.16095,0.983092,14.551923,20.923470000000002,0.9243620000000001,13.896256,,,,,,
20.348826000000003,2.8175060000000003,17.475442,21.067583,2.785045,17.696514999999998,21.203661999999998,2.824923,16.870414,21.115087,1.149952,15.024551999999998,22.160339,0.983406,14.553982000000001,20.922852,0.9246790000000001,13.898301000000002,,,,,,
20.350133,2.825333,17.479561,21.068227,2.793368,17.698701,21.204232,2.83169,16.87622,21.114392000000002,1.151273,15.027524,22.158955,0.985717,14.555517000000002,20.922235,0.9275540000000001,13.897704999999998,,,,,,
20.351537,2.840815,17.492841000000002,21.068870999999998,2.8016919999999996,17.700886999999998,21.206252,2.84681,16.887339,21.11319,1.153972,15.028521,22.159166,0.988489,14.55625,20.922342999999998,0.928934,13.898078,,,,,,
20.352028,2.851568,17.496426,21.071223,2.8188619999999998,17.720287,21.206695,2.855522,16.894068,21.113259,1.155858,15.029347,22.157782,0.9908,14.557784,20.921725,0.929251,13.900123,,,,,,
20.353435,2.863743,17.497751,21.071635,2.830293,17.720305,21.207904,2.86733,16.895912,21.112057,1.158557,15.030344,22.157812,0.99319,14.55905,20.920529000000002,0.9319430000000001,13.901121,,,,,,
20.353385,2.870485,17.501225,21.072279,2.8386150000000003,17.72249,21.207161,2.87505,16.897918,21.110963,1.16264,15.031711999999999,22.156533,0.9968870000000001,14.560951000000001,20.920745999999998,0.9347030000000001,13.901866,,,,,,
20.35393,2.877405,17.503062,21.072118,2.8439810000000003,17.725592000000002,21.207838,2.882843,16.899655,21.11045,1.166906,15.031473000000002,22.155972,1.0016559999999999,14.561157999999999,20.91955,0.9373950000000001,13.902863,,,,,,
20.353788,2.885313,17.503439999999998,21.072104,2.85278,17.725867,21.208339000000002,2.8902650000000003,16.901929,21.107754999999997,1.1705370000000002,15.033638,22.154694,1.0053530000000002,14.563057999999998,20.919079999999997,0.94115,13.902187,,,,,,
20.354333,2.892232,17.505277,21.072641,2.859715,17.727688,21.208218,2.897657,16.901851999999998,21.108185,1.176075,15.035119,22.153520999999998,1.0104360000000001,14.565325,20.918679,0.944227,13.904978,,,,,,
20.354105,2.898607,17.509289000000003,21.071754000000002,2.866577,17.729779,21.207989,2.9040220000000003,16.905844000000002,21.105635999999997,1.1805889999999999,15.037199,22.151592,1.025563,14.576576999999999,20.917444,0.947419,13.906426999999999,,,,,,
20.3533,2.907352,17.512207999999998,21.071564000000002,2.8750080000000002,17.730589000000002,21.207798999999998,2.912426,16.906669,21.103845,1.188556,15.038867999999999,22.150419,1.0306469999999999,14.578842000000002,20.917005,0.950996,13.909670000000002,,,,,,
20.353597,2.914921,17.515489000000002,21.071442,2.88278,17.734955,21.207501,2.919804,16.911562,21.100685000000002,1.2039799999999998,15.049957000000001,22.148158,1.036916,14.580762,20.915338000000002,0.957442,13.909992,,,,,,
20.353519,2.925079,17.521141,21.071251,2.891573,17.740219,21.206584,2.930054,16.915822,21.098281,1.2093770000000001,15.051951999999998,22.145716,1.042805,14.583214000000002,20.91425,0.961514,13.911361,,,,,,
20.354218,2.9386919999999996,17.526343,21.071316,2.905184,17.74302,21.207126000000002,2.942773,16.921076,21.095187,1.215769,15.052513000000001,22.143455,1.049074,14.585134,20.912545,0.9659030000000001,13.914776999999999,,,,,,
20.354534,2.961174,17.542697,21.071310999999998,2.920178,17.751174,21.207874,2.961963,16.938512,21.091328,1.221596,15.055220000000002,22.140316000000002,1.055955,14.586160999999999,20.910037,0.972786,13.918126999999998,,,,,,
20.354698000000003,2.97655,17.545473,21.071973999999997,2.9408990000000004,17.769112,21.207701,2.9760869999999997,16.941891000000002,21.088924,1.2396040000000002,15.05835,22.137931,1.073444,14.588884,20.907715,0.985182,13.928770000000002,,,,,,
20.325789999999998,2.987432,17.672473,21.091188,2.942175,17.828366,21.137279,3.057959,16.937064000000003,21.066667000000002,1.153892,15.171839000000002,22.10184,1.091283,14.550235999999998,20.844017,0.8487809999999999,14.093867999999999,,,,,,
20.309621,2.975636,17.71687,21.079,2.9706599999999996,17.799344,21.128266,3.066867,16.971595,21.045069,1.119893,15.241532999999999,22.093629999999997,1.073441,14.613851,20.831289,0.834633,14.126848999999998,,,,,,
20.313412,2.966948,17.717482999999998,21.100475,2.9655270000000002,17.864551000000002,21.124948999999997,3.0865080000000003,17.020189000000002,21.046706,1.144477,15.232494,22.110307000000002,1.089905,14.594107000000001,20.81338,0.863458,14.093155,,,,,,
20.307085,2.9735840000000002,17.726353,21.096347,2.981967,17.859012,21.128315,3.07823,17.032878,21.043022,1.157168,15.213325,22.097070000000002,1.0912899999999999,14.614028,20.827554,0.8545159999999999,14.122882999999998,,,,,,
20.296703,2.9818599999999997,17.761687,21.092373000000002,2.990084,17.847881,21.133546,3.089801,17.022057,21.038369,1.18276,15.205848000000001,22.082229,1.100406,14.617035000000001,20.83282,0.8728899999999999,14.114873000000001,,,,,,
20.295153,3.010423,17.766873,21.077307,3.022754,17.832881,21.137137,3.1258209999999997,17.028188,21.038918,1.192361,15.209238000000001,22.097685000000002,1.100188,14.664584,20.827247,0.861167,14.125356,,,,,,
20.299043,3.032301,17.766901,21.076679000000002,3.035085,17.841345999999998,21.119373,3.14567,17.038012,21.023661999999998,1.22438,15.203517000000002,22.086526,1.140313,14.626501999999999,20.822832000000002,0.867569,14.116202,,,,,,
20.303061,3.052274,17.765253,21.075602,3.048108,17.851375,21.10604,3.182866,17.02109,21.016176,1.2244,15.209473999999998,22.071037,1.157997,14.637255,20.812345999999998,0.8686649999999999,14.123376,,,,,,
20.297874,3.068525,17.77506,21.079693,3.06506,17.874563000000002,21.096735,3.2019889999999998,17.008221,20.995452,1.230821,15.207135000000001,22.073923999999998,1.17001,14.656092000000001,20.809511999999998,0.8498950000000001,14.149515,,,,,,
20.296201,3.085613,17.773906,21.077656,3.089513,17.894702,21.108562,3.216894,17.030596,20.981198000000003,1.242549,15.239687,22.057822,1.195523,14.626110999999998,20.799954,0.861261,14.158957000000001,,,,,,
20.284467000000003,3.111637,17.792048,21.073413000000002,3.107533,17.889083,21.103033,3.2395240000000003,17.035657999999998,20.984866,1.245733,15.247283,22.054564000000003,1.172176,14.674041,20.779405,0.907067,14.115122,,,,,,
20.279478,3.130448,17.787481,21.07176,3.126256,17.904948,21.090517000000002,3.229076,17.068998999999998,20.983441,1.3043719999999999,15.212513000000001,22.048556,1.19126,14.654163,20.787734,0.9006850000000001,14.139270999999999,,,,,,
20.264554999999998,3.156289,17.800538,21.069869,3.127303,17.909813,21.087564999999998,3.249114,17.061563,20.978414,1.322431,15.218898999999999,22.041656,1.1890399999999999,14.673460999999998,20.777744000000002,0.8953639999999999,14.140601,,,,,,
