,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,64.01159625947409,55.47646553072873,51.631087422478146
1,63.534182979372886,55.74473640076461,54.94110643053865
2,63.53313888720977,55.82054518463785,54.98976221676671
3,63.49613634688336,55.9028931849373,54.85194474775507
4,63.511881391486554,55.88754795646287,55.03658049383388
5,63.48968593329094,56.000495812432135,54.90302208135478
6,63.524821818718856,56.14007276338221,54.8121909630967
7,63.445866560539166,56.00205061270157,54.99005066947173
8,63.504542717458065,56.03569045983228,54.954927189625494
9,63.44267634235892,56.148815049695116,54.971269132843574
10,63.44163181886409,56.19446611931504,55.10670603878067
11,63.444703580595736,56.3650111155322,55.028695520322984
12,63.40624906179398,56.237544829662596,55.113767509599555
13,63.46103379166447,56.44790040868618,55.14005574662984
14,63.37660159467475,56.40183101234253,55.310703935583646
15,63.327550949897564,56.70276084943947,55.19900303711415
16,63.328728519115494,56.63598294604857,55.34631181461782
17,63.295166212519526,56.7125463971238,55.45315588408809
18,63.24225848423154,56.82959145022501,55.59773390510868
19,63.18730764741028,57.18840177701044,55.56641289135095
20,63.187566158526614,57.43496016593336,55.74322534738731
21,63.079413933627414,57.42897679921366,56.46714998192344
22,63.02810978208816,58.9309851443641,56.36229283698596
23,63.00571983000476,58.078067547068244,55.63039497534575
24,62.91652195437664,56.73148129706519,55.63990363285204
25,62.83748697672027,56.65818719983872,55.57603510157233
26,62.83125161196228,56.560312111354946,55.66982212711238
27,62.74662071643932,56.337274306824725,55.71660585231645
28,62.670346200570435,56.09249756532253,55.88210489670321
29,62.54708221043228,56.05293377733713,56.023093678622274
30,61.84002635003477,55.52872363484657,56.31701411319381
31,61.82022032359462,55.46547406637538,56.26536889137586
32,61.778845014319494,57.3469657189067,56.27436269383219
33,61.74241098103086,55.29665368411746,56.49072968450736
34,61.64458884513117,55.19336856826857,56.63375632177767
35,61.617172948570406,55.45883363650614,56.678501667966856
36,61.626778833804956,55.38384684681101,56.9172236676246
37,61.55399130167719,55.821573709945326,57.73271058540841
38,61.541075707877965,57.82796390341592,57.71141810969492
39,61.55059027100842,57.22375773227277,56.630897491452544
40,61.58246411137149,56.37755754946214,56.925102533497935
41,61.773249336400525,55.17338439387943,57.23746704833968
42,61.84706943674137,55.20274264520938,57.16484345306884
43,61.79006940336364,54.99989345660653,57.24138224241946
44,61.789767285853564,54.9318597510636,57.42358133740004
45,60.41158324244364,54.54938850661523,56.52972676155049
46,60.414653116547456,54.44175292997369,56.66709418760357
47,60.49647798770237,54.53099908674652,56.74349384764133
48,60.71215668702013,54.515509135481594,56.8111390846811
49,60.683942653559605,54.553693368650144,56.87278851212176
50,60.741802599812196,54.58531428788082,57.01048908683549
51,60.735285382250645,54.513637950816204,57.65305675514948
52,60.732691501981876,54.59252062629521,57.49173319550299
53,60.79908548648483,55.295726153195915,56.57258583208558
54,60.746943496730644,55.237375375427106,56.5594072754817
55,60.751077220983,55.80519633249415,56.47369008058756
56,60.79540311154596,55.79442920298354,56.70112688757601
57,60.73897767750143,56.254959270127415,56.721767892179656
58,60.77653342088337,56.03097452551975,56.69141581683073
59,60.37052118633212,53.970790661337816,58.96772130875769
60,60.38116591405223,54.03783640149696,58.75323166789492
61,60.3953390610638,52.63648784030002,58.89067155373502
62,60.417049242692144,52.15876399936022,58.68900160664417
63,60.41812239274839,51.33694848983765,58.276383722793426
64,60.45337957998186,51.54075498879459,58.27075721128318
65,60.4621270233432,53.17443790724879,58.339394083470964
66,60.632475660092275,54.66728058347576,56.44992422100448
67,60.72455637794937,54.66121708515438,56.41983796088954
68,60.73750971303157,54.6562941080836,56.32844353300442
69,60.69692700493546,54.904874502642954,56.13606120710122
70,60.72164413043464,54.91252024000647,55.97991116470348
71,60.73317681405043,54.811711274192305,56.09622558626717
72,60.67402316441747,54.695450992246606,55.95215184834993
73,60.61816710492935,54.815345137051565,55.823506524427444
74,60.5596179085479,54.577295375097194,55.733942487702805
75,60.53537658228253,53.7844025369708,55.56298157745829
76,60.35841664210845,55.439481610550956,55.4150080711247
77,59.79657882007595,55.40976763935855,54.483690263214214
78,59.763221902126546,55.39324205219266,54.60516211186015
79,59.73286661190674,54.986068438979615,55.13493914403419
80,59.538471079353286,53.07557014629498,57.02155277267377
81,59.6056397472632,53.045187342558165,57.191100083285605
82,59.6461892886165,53.04067664649493,57.193921017648535
83,59.74335535799678,52.74265943338689,57.51429051736872
84,59.95590273037823,52.70885217441001,57.63798865430189
85,59.99977838620788,52.69799970421346,57.7615318302927
86,62.01057342293162,52.94367104690761,58.90776305299978
87,62.048376689228654,53.71273951954791,58.06731931451621
88,61.99058165685554,53.38952606617637,57.99202666683365
89,58.2805394137797,47.7019506486302,56.466751613157456
