,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,77.2905415782016,29.622580474906073,57.756988323020465
37,81.4921299347575,40.96709467114434,64.9698076484951
38,81.4921299347575,40.96709467114434,64.9698076484951
39,81.41449188980272,40.88456873495167,64.98641120788956
40,81.48490369321503,40.86369028230658,64.95283153370413
41,81.48116049096612,40.99308409703656,64.96972237853224
42,81.50520907881055,40.905651691684625,64.97113469130502
43,81.41449188980272,40.88459227177023,64.98648784384508
44,81.46364950725035,40.92187424541092,64.96142882616915
45,81.41449188980272,40.88459227177023,64.98768238664815
46,81.4921299347575,40.96701210055198,64.96964120313186
47,81.4921299347575,40.92584150393577,65.05405875615271
48,81.4921299347575,40.96694712693909,64.96958242282267
49,81.4921299347575,40.96698876692142,64.96956415629764
50,81.4921299347575,40.96709467114434,64.9698076484951
51,81.4921299347575,40.96709467114434,64.9698076484951
52,81.4921299347575,40.96709467114434,64.9698076484951
53,81.4921299347575,40.96709467114434,64.9698076484951
54,81.4921299347575,40.96709467114434,64.9698076484951
55,81.46812889528162,40.967229974680066,64.97000747126376
56,81.46812889528162,40.967229974680066,64.97000747126376
57,81.46487418820557,40.98363100740693,65.07151440117731
58,81.45396666486224,40.98361394830448,65.07168793929077
59,81.44525284140785,40.96711024302164,64.96951682386569
60,81.44525284140785,40.94194248638169,64.96258698663561
61,81.4342737415737,40.967043319444684,64.88538136284777
62,81.39097259709864,40.89716778259253,65.06296124198099
63,81.45730633564052,40.967071457718816,64.96985976274017
64,81.45730633564052,40.96705450274291,64.96987764115988
65,81.49548156153834,40.979152691120646,64.93790460649802
66,81.44887098446871,40.964237258884935,65.06281983465564
67,81.49548156153834,41.004450236008466,64.93730688127248
68,81.4453479040936,40.96719108002256,64.88489755787337
69,81.469321649934,40.94188885175288,64.88512147222416
70,81.4965366583652,40.97900284246097,64.93766671726817
71,81.44525284140785,40.96712855185589,64.96196401567732
72,81.469321649934,40.96712855185589,64.96939338920473
73,81.46487418820557,40.98365037687148,65.07139072653484
74,81.45719247342284,40.96706888326355,64.96970644709715
75,81.46816186515491,40.96717937620886,64.96973920758882
76,81.46816186515491,40.96712148069497,64.96951222683188
77,81.46816186515491,40.94187522821426,64.96262531662651
78,81.53609976065476,41.049419570209295,64.95267535053888
79,81.4753487409734,112.11187124980584,67.07935299529044
80,81.45490061642784,40.0703867752774,74.18950500719146
81,81.51236688088575,35.52491040348113,71.08704257609058
82,81.53642326451725,37.93222337106238,68.10941349295568
