,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele,fore-aft,lateral,normal
0,64.8938615649501,77.78200615399867,55.245529366329784,-0.19882,0.93434,-1.22924
1,65.64810534148026,76.89648015576044,55.66813017888374,-0.19417,0.92361,-1.25091
2,66.8487608093035,75.19411529901957,55.77059304806258,-0.20018,0.94712,-1.23041
3,67.63559331670723,77.12943336026473,56.3781351345432,-0.19816,0.9344,-1.23729
4,67.21882972198033,77.67582245559257,55.879816114602725,-0.19992,0.93151,-1.24853
5,68.78241812477414,77.15991301171792,55.679357514396216,-0.19528,0.96399,-1.24139
6,68.15516027890524,76.68235805380976,55.02910640602757,-0.20671,0.8910799999999999,-1.2434
7,69.25202613072878,76.91483294776006,56.66659661148863,-0.18121,0.93248,-1.24839
8,68.91766174871722,77.92452847806804,56.082778977473176,-0.19341,0.91441,-1.26516
9,69.22534230512707,78.29921591487687,56.81533965892349,-0.15183,0.92185,-1.26622
10,70.48390446036466,79.3780541961482,57.0167104498759,-0.14359,0.93582,-1.25393
11,71.11075479785012,78.49719593350149,58.214953894025896,-0.13107,0.95493,-1.25559
12,70.70274647779563,77.63685800009677,58.384137395500794,-0.15272,0.94811,-1.2663799999999998
13,71.1085049150411,76.75649797618122,58.99277492412396,-0.15746,0.93967,-1.25571
14,71.72208952807931,77.50300431195292,57.15229988908536,-0.15423,0.92357,-1.2698
15,72.97029639314644,79.17639535944757,57.928794843320894,-0.13635999999999998,0.91386,-1.21199
16,73.24138665786606,80.63156578608756,58.2998249445764,0.01729,0.95117,-1.07396
17,73.99382252590202,78.14964649494156,57.72415571043459,0.0616,0.95594,-0.79904
18,74.46126152261792,76.95517378340561,56.82974455606743,0.14604,1.0148,-0.5808399999999999
19,74.3726710424447,77.73907030619334,57.80945265230721,0.26877,0.98008,-0.20658
20,74.84857975157936,79.41915812905151,57.798999860186306,0.39515,0.82825,0.0032600000000000003
21,75.6682239291779,80.02011101174482,57.53093702949133,0.51207,0.8219700000000001,0.5474899999999999
22,77.51960052377379,79.06929929615386,57.4023326966759,0.50953,0.8603,0.63641
23,77.11294665126526,77.11425783844244,57.60238281234753,0.5571,0.82476,0.92524
24,77.69359459528836,78.50561004482684,57.696891719884526,0.58713,0.8265399999999999,1.16091
25,77.03547535753478,78.50614005975048,60.08855209233371,0.61588,0.8486600000000001,1.24538
26,77.50947419002475,80.6845902098683,60.43341281092103,0.6663,0.8706200000000001,1.29856
27,78.04560598984708,80.31305850580391,60.19921154870653,0.72028,0.85208,1.23487
28,77.92303869011825,80.15313565847399,58.850949069196794,0.76323,0.90102,1.19284
29,79.22519181079491,79.53570617893848,59.642323439193895,0.7288,0.92463,1.0508
30,79.5836519083008,80.343316166004,59.918112283251766,0.64958,0.92574,0.9044
31,81.50389983765534,81.88366317756787,60.10224614072014,0.74373,0.88797,0.83647
32,81.10153886138255,81.83881141623739,59.55721600805174,0.7070000000000001,0.91915,0.78128
33,82.68684886229336,79.50195375339199,60.81338823712918,0.7108,0.9379,0.6874600000000001
34,84.02211532280417,80.1496540527837,62.055301345208456,0.6419699999999999,0.91241,0.7026100000000001
35,84.5605809610131,81.17889944289249,62.748008110528275,0.66169,0.94253,0.61836
36,83.83488969998426,80.758089465187,61.547391093332855,0.56703,0.93203,0.52908
37,84.46491381975041,81.36325641963217,59.74806369278929,0.4425,0.90263,0.37454
38,85.219176149116,79.1594707103512,58.32490108623593,0.4484800000000001,0.91106,0.3522
39,84.37080064840397,79.33078590723103,61.422719912401455,0.39282,0.94012,0.29373
40,86.21794824343469,80.62328531430973,60.98379167158413,0.4108600000000001,0.94621,0.18542
41,86.33914844766359,81.11408321303763,62.95790813068211,0.36857,0.9259999999999999,0.08781
42,87.1268584899379,80.99139279229044,61.22578639481882,0.30524,0.95806,0.06927
43,88.63105722896964,81.11733396413969,61.236264040529655,0.29582,0.96696,0.0014199999999999998
44,88.86439643430853,80.28246630435571,60.52989490307731,0.2378,0.96333,-0.01373
45,88.71228102474102,78.41761710926454,62.34435124505461,0.20257,0.97986,-0.04795
46,89.10146247277737,79.92104480293834,61.11158367080445,0.17312,0.97981,-0.07011
47,89.89203404106169,80.46277544221229,59.85563415581178,0.11769,0.97982,-0.07400000000000001
48,88.79484894710363,79.76436197129145,61.59361501730153,0.1469,0.96134,-0.07227
49,88.81579152408811,78.97856661399541,62.423735138363256,0.09949,0.98271,-0.06899
50,90.26600816457895,79.07501192740155,60.03567912439549,0.08818,0.98197,-0.0553
51,88.75198227670515,79.59206802181595,65.21477556336184,0.04745,1.00745,0.05281
52,89.84214602939849,79.21412718295355,62.23984407807959,0.06619,0.97649,0.1041
53,90.260623386678,79.76563936814334,62.14466459954456,0.06941,0.98907,0.37053
54,90.59705344330774,78.84111048973415,62.374966978061344,0.06377999999999999,1.00044,0.62249
55,90.49818327540113,79.60599502145234,63.2045099592912,0.01201,0.91568,0.53575
56,90.96765377347221,79.6926032233482,63.41571409571368,-0.13117,0.93444,0.6793399999999999
57,92.1826948357285,79.62500459047665,61.22062788351404,-0.12125,0.96099,0.7108
58,92.38896476893154,78.81895794111657,62.75052014184082,-0.15491,0.97535,0.74308
59,93.33781576456721,78.56059780703079,64.32931277444135,-0.12409,0.96,0.7492
60,92.5063902598442,78.12809519586611,64.67066771087272,-0.14276,0.9572,0.72495
61,92.14550979423555,76.98675396006662,62.664386608289654,-0.18328,0.9371,0.64304
62,90.92265701937781,77.04466069390119,63.523146219137594,-0.20774,0.9375,0.5696
63,89.61334223309878,75.02697027963664,59.95286517661438,-0.15541,0.93893,0.48797
64,90.58670062069365,75.57436933422565,60.59412950928574,-0.18227,0.91969,0.38184
65,90.02362202523912,75.29226958864476,59.80668025691739,-0.19696,0.92182,0.28144
66,90.13665812369305,76.12793400099464,59.429463196679315,-0.16202,0.92342,0.24801
67,90.26493105280304,76.57934786574894,60.81547710743513,-0.17211,0.90596,0.22115
68,89.35262536882598,75.92280984098136,61.55948870466103,-0.17694,0.90675,0.19099
69,88.9609308035988,76.55324888650055,57.41223635227954,-0.15042,0.90311,0.23005
70,86.29500378776615,77.47776092688645,60.650474631547006,-0.1451,0.89155,0.24355
71,82.84072412336351,75.69619400826235,58.5008932721212,-0.1448,0.88444,0.26241
72,80.43815665479265,76.50448593226989,61.04134191145728,-0.14742,0.90768,0.28528000000000003
73,82.16486454902356,78.05608044322224,62.94783402360554,-0.11581,0.88349,0.30765
74,82.42863867452395,76.66012331764678,63.27936733324114,-0.11486,0.85855,0.32687
75,77.77579559902158,76.36308364624975,60.218580473603936,-0.11884000000000003,0.88521,0.33977
76,75.61302181779581,74.5625990190665,56.5993341719129,-0.1472,0.86624,0.33857
77,76.43246677585678,75.93805165423302,58.45359366059145,-0.11245,0.8902,0.33913000000000004
78,73.8028666996175,78.65021370331074,58.7455747120179,-0.09122,0.8722200000000001,0.34361
79,74.90606030722441,77.28626529748742,61.532523924507935,-0.13760999999999998,0.8413200000000001,0.34481
80,71.6042386161131,77.19698358764974,58.38912459885624,-0.14088,0.87231,0.32314
81,74.9004681784425,78.28004209148506,60.855342869424994,-0.14678,0.8771100000000001,0.31913
82,71.78351653042964,79.01189114167396,55.840405123308365,-0.1358,0.87815,0.32247
83,71.91182468931686,80.91714932449568,56.07081493780213,-0.09686,0.90811,0.32822
84,71.51693225323834,79.76357636944047,55.90541914445389,-0.10252,0.90383,0.33767
85,70.7590203388329,83.4709446667323,58.584827934420865,-0.10109,0.87461,0.34965
86,68.38346543602215,81.22524888031805,53.733073376250545,-0.10727,0.90883,0.34927
87,70.972344461454,81.56429421611234,54.54865750998049,-0.13924,0.8912,0.34618000000000004
88,71.40930041053126,82.83351925705935,55.28420471972457,-0.12580999999999998,0.89989,0.34015
89,69.25856186625134,81.68546584568445,58.557594701800774,-0.13233,0.8985,0.35363
90,71.37654945514988,83.3111192994942,53.2863619437247,-0.11855,0.90873,0.35143
91,70.45913277702856,85.31988285108366,52.8671631877375,-0.11437,0.91359,0.34147
92,71.14967788195133,84.04126191124607,57.92749615741029,-0.10441,0.9006200000000001,0.33226
93,69.80578484259335,84.66062218999636,57.61039131080607,-0.0733,0.91518,0.32333
94,72.39062243886272,84.80668942984519,57.28392657171659,-0.12156,0.91011,0.33707
95,75.1459832010123,86.48230181661671,59.17570930028059,-0.05767000000000001,0.8994700000000001,0.32776
96,70.83629588999815,86.71169869468932,55.20477984127629,-0.1013,0.92933,0.33265
97,71.52535814391987,86.20350784811228,57.161086328685464,-0.09447,0.92176,0.33406
