,fore-aft,lateral,normal
0,-0.11793,1.05493,-1.41183
1,-0.12854000000000002,1.0085,-1.41283
2,-0.12594,1.03187,-1.4160700000000002
3,-0.12418,1.0672700000000002,-1.38894
4,-0.13117,1.01062,-1.38854
5,-0.13225,1.03089,-1.39527
6,-0.13274,1.01545,-1.39021
7,-0.14088,1.02699,-1.39316
8,-0.13167,1.02777,-1.38501
9,-0.12509,1.04121,-1.38474
10,-0.10591,1.01338,-1.38627
11,-0.13757,1.0265799999999998,-1.38476
12,-0.1064,0.99217,-1.37389
13,-0.12009,1.01129,-1.3761
14,-0.12915,1.013,-1.37437
15,-0.14065999999999998,1.01258,-1.35558
16,-0.12637,1.00567,-1.36626
17,-0.1157,0.99299,-1.35405
18,-0.1214,1.0149,-1.35661
19,-0.11023,0.98409,-1.34892
20,-0.10515,1.03649,-1.33638
21,-0.11331,0.99578,-1.34464
22,-0.11075,1.01429,-1.34405
23,-0.11709,1.01247,-1.34651
24,-0.1097,0.98813,-1.34371
25,-0.13268,1.00184,-1.32917
26,-0.10801,0.98856,-1.33763
27,-0.11254000000000003,0.98489,-1.33835
28,-0.08027000000000001,0.98438,-1.33447
29,-0.12385999999999997,0.99156,-1.33264
30,-0.10775,0.96892,-1.32879
31,-0.12041,0.99409,-1.32644
32,-0.13028,0.98488,-1.31495
33,-0.14218,1.00309,-1.32777
34,-0.13899,0.97741,-1.31131
35,-0.12519,0.99216,-1.31788
36,-0.13549,0.9799,-1.31438
37,-0.15162,0.95944,-1.30675
38,-0.13947,1.00365,-1.3057
39,-0.1171,0.99515,-1.31009
40,-0.16885999999999998,0.99472,-1.32643
41,-0.15965,0.96534,-1.30424
42,-0.13089,0.97897,-1.30324
43,-0.16379000000000002,0.9656,-1.29165
44,-0.1344,0.96397,-1.29545
45,-0.13554000000000002,0.97404,-1.29795
46,-0.12476,0.9520000000000001,-1.28294
47,-0.11758,0.98105,-1.28317
48,-0.12921,0.96605,-1.28978
49,-0.13957,0.95166,-1.30039
50,-0.16659000000000002,0.93906,-1.28313
51,-0.13091,0.95318,-1.28942
52,-0.12893,0.9318,-1.27915
53,-0.1332,0.94652,-1.27251
54,-0.14599,0.94358,-1.2990700000000002
55,-0.12053,0.91966,-1.2797
56,-0.14905,0.93384,-1.27216
57,-0.12717,0.95828,-1.29541
58,-0.14218,0.94275,-1.27518
59,-0.13212000000000002,0.95202,-1.2711
60,-0.1295,0.9322,-1.27729
61,-0.11186,0.92928,-1.26915
62,-0.14549,0.97284,-1.27481
63,-0.14965,0.93362,-1.27096
64,-0.13396,0.95777,-1.29568
65,-0.12473,0.92674,-1.26903
66,-0.11465999999999997,0.94139,-1.27637
67,-0.12778,0.94375,-1.28471
68,-0.12299000000000003,0.97328,-1.27268
69,-0.14015999999999998,0.96916,-1.27138
70,-0.14902,0.97124,-1.28641
71,-0.14987,0.97745,-1.2853
72,-0.11739,0.95192,-1.2847
73,-0.13957,0.96419,-1.27462
74,-0.11075,0.93964,-1.28718
75,-0.16719,0.95023,-1.27311
76,-0.13238,0.94915,-1.27391
77,-0.1513,0.93906,-1.27847
78,-0.12072,0.95902,-1.2672
79,-0.13853,0.95278,-1.27525
80,-0.1297,0.93807,-1.27162
81,-0.15457,0.94686,-1.27105
82,-0.13596,0.95894,-1.29149
83,-0.13902,0.93305,-1.27395
84,-0.12283,0.96608,-1.27118
85,-0.11667,0.93808,-1.2760200000000002
86,-0.12901,0.93747,-1.27572
87,-0.14640999999999998,0.95351,-1.27241
88,-0.13626,0.95323,-1.2664
89,-0.14886,0.9379,-1.27847
90,-0.13676,0.9422,-1.27591
91,-0.13013,0.92885,-1.28322
92,-0.13954,0.94829,-1.27546
93,-0.13360999999999998,0.96914,-1.28103
94,-0.16791,0.96169,-1.26941
95,-0.11726,0.91445,-1.28021
96,-0.1237,0.94605,-1.27252
97,-0.11872,0.96905,-1.27552
98,-0.13401,0.95216,-1.27566
99,-0.13003,0.94706,-1.27168
100,-0.1142,0.9687,-1.26541
101,-0.17021,0.92273,-1.27606
102,-0.14343,0.92589,-1.27304
103,-0.12802,0.94013,-1.27292
104,-0.14281,0.94008,-1.26948
105,-0.14966,0.95613,-1.2794
106,-0.13308,0.94582,-1.26437
107,-0.1455,0.91821,-1.26661
108,-0.14661,0.90734,-1.25499
109,-0.12864,0.92987,-1.26749
110,-0.15227000000000002,0.95658,-1.26403
111,-0.12664,0.91256,-1.26001
112,-0.10675,0.9331,-1.26831
113,-0.16717,0.93338,-1.2683799999999998
114,-0.13957,0.92944,-1.27246
115,-0.09695,0.92623,-1.26385
116,-0.136,0.93166,-1.2719200000000002
117,-0.1432,0.90939,-1.25418
118,-0.13519,0.92484,-1.25699
119,-0.14052,0.91518,-1.27333
120,-0.13766,0.91488,-1.25906
121,-0.16091,0.88794,-1.2463
122,-0.1424,0.94211,-1.2548
123,-0.12875,0.90589,-1.26129
124,-0.13897,0.92927,-1.25601
125,-0.13901,0.93641,-1.26212
126,-0.12830999999999998,0.93632,-1.27023
127,-0.13527,0.93329,-1.24098
128,-0.14052,0.91725,-1.24891
129,-0.14286,0.91914,-1.25988
130,-0.17232999999999998,0.93679,-1.24337
131,-0.14225,0.9343,-1.25768
132,-0.13093,0.90782,-1.24659
133,-0.13291,0.8958,-1.26691
134,-0.12928,0.91198,-1.26898
135,-0.15159,0.93038,-1.24647
136,-0.13575,0.89959,-1.26859
137,-0.1521,0.92358,-1.2472
138,-0.11799,0.90303,-1.24979
139,-0.14204,0.8860399999999999,-1.26475
140,-0.14543,0.91608,-1.248
141,-0.14642,0.91377,-1.23934
142,-0.13851,0.90625,-1.2381
143,-0.15275999999999998,0.92646,-1.24686
144,-0.13888,0.92542,-1.24153
145,-0.13225,0.92477,-1.23477
146,-0.1475,0.90748,-1.24254
147,-0.14869000000000002,0.94389,-1.24121
148,-0.13102,0.91845,-1.23464
149,-0.15633,0.93626,-1.23167
150,-0.11872,0.91012,-1.23697
151,-0.13054000000000002,0.8991600000000001,-1.24557
152,-0.13865999999999998,0.90105,-1.23973
153,-0.17701,0.92863,-1.23714
154,-0.13129000000000002,0.9041,-1.23798
155,-0.1157,0.92291,-1.24001
156,-0.16888,0.9151,-1.24011
157,-0.13527999999999998,0.91336,-1.24058
158,-0.15149,0.90844,-1.2301799999999998
159,-0.12186,0.91437,-1.2396200000000002
160,-0.13204000000000002,0.8965799999999999,-1.23234
161,-0.16102,0.93421,-1.2364
162,-0.17035,0.92623,-1.24408
163,-0.15934,0.90205,-1.21941
164,-0.13940999999999998,0.89079,-1.23682
165,-0.12964,0.8932899999999999,-1.24282
166,-0.11669000000000003,0.91911,-1.23354
167,-0.14659,0.92026,-1.22757
168,-0.13807,0.91456,-1.2452
169,-0.14249,0.90657,-1.22338
170,-0.14022,0.89702,-1.2215200000000002
171,-0.147,0.90772,-1.227
172,-0.15714,0.9083,-1.2313
173,-0.12995,0.91761,-1.23561
174,-0.14122,0.90287,-1.23206
175,-0.13734000000000002,0.8998799999999999,-1.22801
176,-0.15658,0.90595,-1.22936
177,-0.12797999999999998,0.90726,-1.24258
178,-0.13,0.91995,-1.21205
179,-0.11957,0.91644,-1.22695
180,-0.14215,0.94974,-1.21708
181,-0.13789,0.91521,-1.22595
182,-0.13581,0.8907299999999999,-1.2348
183,-0.1429,0.9031,-1.21764
184,-0.14038,0.93106,-1.22448
185,-0.14494,0.90917,-1.21201
186,-0.14007,0.8942700000000001,-1.21621
187,-0.14462,0.89018,-1.22604
188,-0.14054,0.91584,-1.21183
189,-0.14949,0.89948,-1.20007
190,-0.1778,0.8998700000000001,-1.19862
191,-0.13447,0.8877700000000001,-1.22002
192,-0.13539,0.8941600000000001,-1.21304
193,-0.14957,0.8841899999999999,-1.20319
194,-0.11967,0.8662299999999999,-1.20975
195,-0.11349,0.91086,-1.21196
196,-0.12183,0.91932,-1.20141
197,-0.1246,0.88671,-1.20175
198,-0.14820999999999998,0.89476,-1.21089
199,-0.12872999999999998,0.87798,-1.20972
200,-0.15487,0.8737299999999999,-1.21074
201,-0.12554,0.88076,-1.20639
202,-0.16163,0.8743200000000001,-1.20774
203,-0.15482,0.88379,-1.20465
204,-0.12182,0.8549200000000001,-1.20705
205,-0.14201,0.88387,-1.19668
206,-0.15737,0.8878,-1.20911
207,-0.15961,0.8903,-1.20253
208,-0.13564,0.8937299999999999,-1.20514
209,-0.14087,0.87755,-1.19603
210,-0.15167,0.90156,-1.19764
211,-0.13915,0.8958799999999999,-1.202
212,-0.17115999999999998,0.8981899999999999,-1.18089
213,-0.10609,0.8738299999999999,-1.19363
214,-0.1422,0.8719,-1.18374
215,-0.15429,0.91337,-1.1877799999999998
216,-0.14683,0.86339,-1.19495
217,-0.13179000000000002,0.8755,-1.19012
218,-0.10855,0.88141,-1.19508
219,-0.1402,0.8977299999999999,-1.19299
220,-0.14915,0.89946,-1.19081
221,-0.17069,0.87561,-1.1818
222,-0.1313,0.87674,-1.19611
223,-0.11716,0.8731899999999999,-1.17855
224,-0.15589,0.8879299999999999,-1.17746
225,-0.15600999999999998,0.85309,-1.18529
226,-0.12494,0.85272,-1.18974
227,-0.13447,0.87518,-1.2003700000000002
228,-0.1183,0.8707,-1.17339
229,-0.14025,0.86288,-1.18837
230,-0.15353,0.90474,-1.19214
