,fore-aft,lateral,normal
0,-0.00216,-0.04282,-0.0884
1,-0.00575,0.00743,-0.10745
2,0.02409,-0.01675,-0.08653
3,-0.01489,-0.00246,-0.12133
4,-0.05782,-0.02497,-0.10664
5,-0.026910000000000003,-0.03099,-0.11633
6,-0.07124,-0.02727,-0.11527
7,-0.06775,-0.042460000000000005,-0.11358
8,-0.09267,-0.05223,-0.11446
9,-0.09061,-0.06879,-0.13041
10,-0.10351,-0.06592,-0.12167
11,-0.10955,-0.0955,-0.10863
12,-0.12056,-0.12099,-0.1157
13,-0.1207,-0.11807,-0.10203
14,-0.09555,-0.13559000000000002,-0.09659
15,-0.11847,-0.10141,-0.11939
16,-0.12477,-0.15102000000000002,-0.0896
17,-0.12825,-0.12857000000000002,-0.10014
18,-0.12429,-0.12758,-0.0781
19,-0.11358,-0.09798,-0.07771
20,-0.11968,-0.12680999999999998,-0.08971
21,-0.12044,-0.1186,-0.10468
22,-0.09222,-0.17672000000000002,-0.09536
23,-0.09313,-0.1253,-0.0941
24,-0.09382,-0.12918,-0.10951
25,-0.13522,-0.1213,-0.09609
26,-0.07572000000000001,-0.15162,-0.11337
27,-0.10972,-0.15,-0.0957
28,-0.06962,-0.15815,-0.10906
29,-0.08972000000000001,-0.14718,-0.10267
30,-0.0972,-0.14654,-0.10111
31,-0.10125,-0.14243,-0.11255
32,-0.08098999999999999,-0.12936,-0.10498
33,-0.08424,-0.14188,-0.09912
34,-0.08332,-0.14943,-0.09955
35,-0.0888,-0.16518,-0.10859
36,-0.04665,-0.14409,-0.11753
37,-0.04513,-0.1398,-0.10594
38,-0.02583,-0.1046,-0.12093
39,-0.02372,-0.10844,-0.10998
40,-0.02096,-0.10425,-0.10411
41,-0.05369,-0.08062000000000001,-0.09219
42,-0.03908,-0.07877,-0.10296
43,-0.04026,-0.05818,-0.07662000000000001
44,-0.00065,-0.08284,-0.09947
45,-0.0147,-0.04913,-0.0718
46,0.01213,-0.03255,-0.16332
47,-0.05735,-0.03398,-0.10383
48,-0.0483,-0.03095,-0.09289
49,-0.03107,-0.02924,-0.12129
50,-0.04504,-0.01266,-0.0863
51,-0.05514,-0.032260000000000004,-0.14355
52,-0.01222,-0.01656,-0.09353
53,-0.04883,-0.02092,-0.1133
54,-0.06827000000000001,3e-05,-0.10093
55,-0.05959,0.00485,-0.11417
56,-0.09869,0.00564,-0.10415
57,-0.08356,-0.0189,-0.11058
58,-0.10359000000000003,-0.02547,-0.10344
59,-0.12857000000000002,-0.04027,-0.09538
60,-0.18087,-0.05043,-0.11745
61,-0.1455,-0.07024,-0.12509
62,-0.12905999999999998,-0.08996,-0.11165
63,-0.1102,-0.10293,-0.10738
64,-0.13085,-0.13387000000000002,-0.10375
65,-0.12022,-0.10457,-0.09255
66,-0.10126,-0.11952,-0.08213999999999999
67,-0.05821000000000001,-0.15609,-0.08469
68,-0.08916,-0.08474,-0.0876
69,-0.09501,-0.11844,-0.08491
70,-0.09078,-0.12184,-0.09348
71,-0.1054,-0.09895,-0.08305
72,-0.08331000000000001,-0.13893,-0.08377000000000001
73,-0.10191,-0.15478,-0.05598
74,-0.07856,-0.16538,-0.10307
75,-0.09725,-0.14589000000000002,-0.08697
76,-0.06696,-0.14353,-0.07545
77,-0.11671,-0.18964,-0.07695
78,-0.07464,-0.18268,-0.09662
79,-0.1225,-0.15300999999999998,-0.08539
80,-0.09913,-0.15679,-0.09237
81,-0.07805,-0.16318,-0.08911000000000001
82,-0.09653,-0.15829,-0.10455
83,-0.08327000000000001,-0.18061,-0.09637
84,-0.09969,-0.17862999999999998,-0.11159
85,-0.09293,-0.19011,-0.1121
86,-0.08457,-0.19476,-0.11033
87,-0.10037,-0.17568,-0.10435
88,-0.08872999999999999,-0.17240999999999998,-0.12141
89,-0.09505,-0.16705,-0.12252
90,-0.09738,-0.18285,-0.11066
91,-0.11019,-0.1337,-0.12335
92,-0.07799,-0.14275,-0.11486
93,-0.06953,-0.11682,-0.10814
94,-0.0926,-0.11869,-0.08196
95,-0.08863,-0.1431,-0.10588
96,-0.0945,-0.09165,-0.11119
97,-0.10236,-0.08671,-0.08539
98,-0.08008,-0.10638,-0.08649
99,-0.07224,-0.06613,-0.12228
100,-0.11157,-0.11486,-0.06188
101,-0.10643,-0.08234,-0.14173
102,-0.08947999999999999,-0.12376,-0.0638
103,-0.08964,-0.05904,-0.1175
104,-0.07579,-0.07159,-0.10542
105,-0.08676,-0.08035,-0.10084
106,-0.13347,-0.0528,-0.12099
107,-0.14579,-0.04875,-0.12216
108,-0.10231,-0.046,-0.12482
109,-0.11725,-0.049530000000000005,-0.10665
110,-0.11398,-0.07612000000000001,-0.12538
111,-0.1453,-0.07474,-0.1129
112,-0.13938,-0.063,-0.07774
113,-0.13412000000000002,-0.04805,-0.08732000000000001
114,-0.11401,-0.05834,-0.07752
115,-0.12680999999999998,-0.06187,-0.10428
116,-0.12797,-0.0546,-0.07607
117,-0.1142,-0.04526,-0.07944
118,-0.1043,-0.03178,-0.02368
119,-0.07441,-0.04651,-0.036410000000000005
120,-0.10472,-0.04947,-0.05004
121,-0.08263999999999999,-0.03601,-0.03632
122,-0.07803,-0.03784,-0.03258
123,-0.08098999999999999,-0.04709,-0.007409999999999998
124,-0.08978,-0.04805,-0.04026
125,-0.07476000000000001,-0.04474,-0.02285
126,-0.11153,-0.06203,-0.01642
127,-0.07681,-0.05814,-0.00956
128,-0.06398,-0.04497,-0.01754
129,-0.08316,-0.06992000000000001,-0.01681
130,-0.10301,-0.033839999999999995,-0.021480000000000003
131,-0.0731,-0.02643,-0.00813
132,-0.06725,-0.03343,0.00229
133,-0.07413,-0.04937,-0.00506
134,-0.10614,-0.04333,-0.00966
135,-0.07819,-0.02663,-0.008759999999999999
136,-0.06651,0.00133,-0.00685
