,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,,,
90,,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,50.11057711689499,26.61993513317151,60.77766889836083
100,49.43553523507566,24.41573385078442,64.58050793466083
101,49.926282628379546,28.089349519099045,61.86315124301561
102,49.6982549928976,26.58201486026752,62.48322557832263
103,51.0327504922109,25.75456743035849,63.07978381562165
104,51.149341700305435,25.083383770609686,62.764775182817104
105,52.422893627516856,24.568142184382623,63.49092120385221
106,52.35982253118676,27.149194246304035,61.60946962889243
107,52.431133019312746,27.653942717512166,60.47281135800992
108,52.79366462745848,26.883873796664744,62.528294235543186
109,53.67125473710318,28.19897990629255,61.90755800172707
110,54.110324978871944,28.313177796800346,61.19287275537013
111,54.76297166887562,26.22011728883743,63.45744227333003
112,55.30719372042934,28.152494267970667,61.037991807743424
113,56.27118747395636,28.123926403577258,65.23301010675463
114,57.7868665964479,28.498682422907564,63.51182061379659
115,57.60011248777113,28.850990735916866,63.02740512692654
116,58.54214513438778,27.862924543758794,63.715785962758844
117,59.53660536905833,29.09530214656087,62.6822256794554
118,59.79173375129803,28.639246376586783,62.42603268765657
119,59.36649827875689,29.830171938433097,62.827093995078044
120,58.59409133159458,28.839193535920884,62.661401351329346
121,59.99139131574387,26.522840407799293,62.35037721976208
122,59.89744291348392,29.81667165241413,62.52110080529907
123,62.77936868077785,29.24227852232528,64.31821309061961
124,62.63690363712486,28.558930665152758,64.25392020574208
125,63.10040089211509,30.852542253284554,60.520811577454666
126,63.756061722125274,30.717695691494526,60.16757375028027
127,63.6744428233211,31.32320116697835,62.05745079182756
128,65.01252604338431,30.003340364571443,60.7997992239095
129,65.27703900006297,32.60391482128372,61.43239982863449
130,66.8236257537634,32.528225232676476,59.78061270890609
131,67.24680700609989,31.495439902828366,62.718869088013534
132,70.71207984235524,30.983435999634423,63.53216759897812
