,fore-aft,lateral,normal
0,-0.06398999999999999,-0.15914,-0.08431
1,-0.04411,-0.16512000000000002,-0.06406
2,-0.053729999999999986,-0.16765,-0.05979
3,-0.06267,-0.12205,-0.08442999999999999
4,-0.031,-0.1469,-0.05838
5,-0.03487,-0.16018,-0.08123
6,-0.06146,-0.15425,-0.08655
7,-0.0572,-0.1265,-0.06214
8,-0.06294,-0.141,-0.08084
9,-0.03736,-0.14076,-0.07765
10,-0.02636,-0.17272,-0.087
11,-0.02593,-0.19141,-0.08097
12,-0.02314,-0.16631,-0.08266
13,-0.0411,-0.14658,-0.07919
14,-0.007759999999999999,-0.12872999999999998,-0.07347999999999999
15,-0.04517,-0.14214000000000002,-0.08531
16,-0.03703,-0.14624,-0.07347999999999999
17,-0.06782,-0.15924000000000002,-0.07297000000000001
18,-0.04117,-0.13209,-0.09709
19,-0.04251,-0.14953,-0.08221
20,-0.03912,-0.13564,-0.07042000000000001
21,-0.03986,-0.17181,-0.07218
22,-0.04514,-0.15206,-0.06935
23,-0.05309,-0.13141,-0.06287000000000001
24,-0.05017,-0.14969000000000002,-0.06755
25,-0.027010000000000003,-0.14564000000000002,-0.09007000000000001
26,-0.07597999999999999,-0.14137,-0.08235
27,-0.06026,-0.15502,-0.07899
28,-0.0641,-0.14234000000000002,-0.0721
29,-0.04141,-0.14891,-0.05971
30,-0.06153,-0.136,-0.07744
31,-0.02511,-0.14259000000000002,-0.07182999999999999
32,-0.03455,-0.10474,-0.07956
33,-0.05013,-0.15422,-0.08071
34,-0.02914,-0.14562999999999998,-0.07973999999999999
35,-0.01679,-0.16655,-0.07798
36,-0.03998,-0.13666,-0.07455
37,-0.04398,-0.14654,-0.07769
38,-0.0541,-0.16566,-0.0625
39,-0.04078,-0.13228,-0.07823
40,-0.036410000000000005,-0.16616,-0.08231000000000001
41,-0.04345,-0.15958,-0.08114
42,-0.02236,-0.14636,-0.08246
43,-0.05519,-0.12169,-0.07425
44,-0.04263,-0.12516,-0.08
45,-0.01938,-0.17203,-0.0849
46,-0.04002,-0.13253,-0.07385
47,-0.04989,-0.13315,-0.0781
48,-0.04144,-0.14605,-0.08507
49,-0.03636,-0.12694,-0.08117
50,-0.05516,-0.15875999999999998,-0.0836
51,-0.02619,-0.14255,-0.08174
52,-0.0576,-0.12587,-0.0739
53,-0.05566,-0.14606,-0.07536
54,-0.06523999999999999,-0.14932,-0.07789
55,-0.02509,-0.11511,-0.08095
56,-0.02121,-0.12114,-0.07989
57,-0.02636,-0.18319,-0.09084
58,-0.007559999999999998,-0.15483,-0.08567999999999999
