,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele,fore-aft,lateral,normal
0,97.15870060756069,74.91641329604705,59.705288593473036,0.19519,-0.14686,1.30055
1,95.61408382940195,76.02692212230566,58.85417578237238,0.2094,-0.16002,1.29407
2,96.00402499378643,75.4107914059567,61.012635181546706,0.20417,-0.13076,1.31083
3,96.5840265851517,73.02682528898829,59.281615442692654,0.19521,-0.18274,1.30304
4,97.35568373446993,74.17969282654713,59.75893040378146,0.22148,-0.15675999999999998,1.30223
5,97.05595387140774,73.12501440402922,60.78039395591428,0.20433,-0.1704,1.30608
6,97.4025408960464,74.17124526892735,61.06379920795989,0.18743,-0.12717,1.29847
7,98.89806888729194,74.34351465071569,61.35383538015758,0.19701,-0.16199000000000002,1.29362
8,100.05467978699352,73.85042358440643,63.19811341933678,0.20254,-0.15447,1.29782
9,97.87291838371135,74.58709874852003,63.72825991548864,0.21346,-0.13533,1.31084
10,98.48941594239227,74.80898476261416,62.45062446346942,0.20731,-0.11888,1.30127
11,98.90474208131292,73.49032568523084,61.19677858623779,0.17962999999999998,-0.15741,1.2969700000000002
12,98.49193845941774,72.50828322940549,58.73774448529385,0.19137,-0.15267999999999998,1.28341
13,96.86159082562807,72.97667057075861,60.52057890990794,0.21492,-0.15108,1.30291
14,98.9248562556123,72.55019205876471,61.629630254549845,0.20006,-0.16333,1.29351
15,98.36292871448374,71.5151736222182,60.408784623097716,0.20967,-0.15346,1.31133
16,100.04248651929309,72.2519982220001,63.64599599922529,0.19464,-0.14307,1.30332
17,100.79692553557881,72.69323526123225,59.25253395341299,0.18828,-0.16673,1.30809
18,98.15984629965612,73.18586358730344,58.37767151692131,0.21832,-0.14708,1.30536
19,98.99635629674302,73.20894129453319,60.992590382180516,0.19779,-0.15967,1.30732
20,101.61005746604114,72.59662782784726,60.3506227795249,0.19196,-0.16494,1.32025
21,101.66762780778835,71.65905641857347,59.49312180900418,0.18847,-0.1632,1.30508
22,98.59750939898373,70.80039147558188,56.21702799289326,0.18186,-0.15354,1.29639
23,98.42117835015422,71.30670252129936,58.383865910284094,0.19153,-0.15439,1.3050700000000002
24,97.49082765276066,72.20713536700781,61.909596759470176,0.21868,-0.14244,1.3060200000000002
25,97.55220418487612,71.51159683631408,61.06825968588629,0.1783,-0.12483,1.3002
26,95.64086088712138,71.87566743420551,57.813313043628476,0.20066,-0.15725999999999998,1.30548
27,94.18935254627443,72.04240254165445,59.69643593624281,0.19089,-0.13354000000000002,1.30285
28,91.90490606467476,71.85568976047384,55.37528597361926,0.22474,-0.16113,1.31662
29,90.27570194440956,72.14716140266043,57.32279816651239,0.19442,-0.15747,1.29728
30,91.17497208635078,70.06992331487429,55.05745948936189,0.20536,-0.17414000000000002,1.31177
31,91.5096993796683,71.36604264969448,54.5809825803884,0.20308,-0.14602,1.30236
32,90.93885865637532,72.66790392525047,51.552320846255334,0.17268,-0.14981,1.31159
33,92.5523258885538,71.97776739455584,53.967101323926755,0.20414,-0.16251,1.30595
34,89.29296668891787,71.96255776048204,60.288982573519824,0.17811,-0.16875,1.31314
35,85.54837536447127,70.40514358322523,54.99321271743412,0.17517,-0.14132,1.29899
36,83.215883071435,72.22219922641051,57.151312419208594,0.1968,-0.16005999999999998,1.30831
37,80.24496304662117,71.468705146434,52.38824800804262,0.22782,-0.16747,1.29922
38,81.77119505048437,73.243442558066,55.81793843789987,0.19216,-0.1693,1.30253
39,78.68856149928794,70.91130336731483,52.82169886972376,0.1742,-0.13341,1.3017299999999998
40,80.77664598308165,72.50657554571572,54.30694839218585,0.18014000000000002,-0.14149,1.3064
41,79.42949567729931,71.5049673600665,54.364174019696684,0.1851,-0.12623,1.29139
42,77.2925179451737,72.28805209977143,52.60496923493381,0.22456,-0.14657,1.30391
43,77.58647674063434,73.11863791030684,53.12401646456954,0.1943,-0.15495,1.30873
44,74.6347098721117,74.04411037294841,54.04834025058992,0.16343,-0.15093,1.30279
45,72.40857312806318,74.58130593279877,56.62339581293111,0.19234,-0.16437000000000002,1.30275
46,71.15890216726277,73.78128420383031,52.83261891422967,0.17765,-0.17637,1.3229
47,68.25162864025353,74.13394377129258,53.12257997387318,0.20742,-0.17523,1.30279
48,68.14251725257368,73.64646429326649,51.43834862234294,0.1786,-0.14394,1.30891
49,67.41718634930064,76.37158348723044,56.22577819099388,0.17577,-0.13846,1.2976
50,66.83183558498996,73.33328560901411,51.07740351654917,0.22412,-0.16230999999999998,1.29644
51,66.90214650121608,74.55492733262443,52.30129477993715,0.19644,-0.15339,1.29976
52,64.90573010781108,73.96926387610766,50.31714996988318,0.20184,-0.13359,1.30604
53,64.76556623819589,73.44028428235795,50.24004267479845,0.15655,-0.17974,1.30958
54,63.73853676080714,77.09094142606726,50.63896238552457,0.17534,-0.14754,1.30377
55,64.34476470752594,77.95048322072556,51.36565770648264,0.17727,-0.17185,1.29876
56,66.18140066689696,76.17691116865738,48.68958927975746,0.19748,-0.13364,1.30554
57,64.31870383675748,78.28409889000372,51.298584094508435,0.18691,-0.16016,1.3079
58,63.43737466487901,79.1842072300479,49.06765194645746,0.20707,-0.14383,1.29756
59,63.24142336577856,78.64000175303535,49.449618475451096,0.18615,-0.1465,1.29829
60,64.69661833701161,81.0945476934815,52.28864059159648,0.18144,-0.15241,1.30385
61,64.96208242350204,80.98497474035945,48.78071716483035,0.1926,-0.15314,1.30752
62,64.92423357601865,79.36165607535065,46.48733121364521,0.21245,-0.17093,1.29818
63,66.46624523388246,81.9472691045596,52.46577379525743,0.18473,-0.14386,1.3021200000000002
64,65.01764003094404,81.5465633984617,48.58267187124253,0.20539,-0.12719,1.29221
65,65.18638399814105,84.25248902690738,51.872212955100785,0.20187,-0.15736,1.3
66,66.46390106151217,85.03790746508999,49.410940921989976,0.16548,-0.15283,1.30782
67,68.05204607003895,83.76230121196784,53.63503223012886,0.15517,-0.17695,1.31138
68,69.31502683299352,85.67862090562869,54.21740798382715,0.17934,-0.15552,1.30506
69,68.43573240696664,85.38557151712465,51.13224152803983,0.19688,-0.18001,1.30639
70,71.27422868446389,87.60739191040884,52.687263227332856,0.19293,-0.13848,1.30511
71,70.51897308096362,88.18159525198877,56.97498947948803,0.19889,-0.16635999999999998,1.29648
