,fore-aft,lateral,normal
0,-0.22814,-0.12864,-0.24103
1,-0.23074,-0.14944000000000002,-0.23142
2,-0.19498,-0.13344,-0.22325
3,-0.20059,-0.13935999999999998,-0.24117
4,-0.23611,-0.14979,-0.22414
5,-0.16619,-0.11418,-0.24663
6,-0.21879,-0.12717,-0.22951
7,-0.22279,-0.12042,-0.22598
8,-0.20174,-0.11031,-0.24125
9,-0.209,-0.1337,-0.24326
10,-0.19934,-0.12292,-0.25297
11,-0.26227,-0.11235,-0.23582
12,-0.21655,-0.10693,-0.25262
13,-0.19351,-0.12072,-0.25114000000000003
14,-0.20438,-0.12451,-0.24211
15,-0.23121,-0.14236,-0.24285
16,-0.2221,-0.12302,-0.24261
17,-0.21904,-0.12941,-0.24791
18,-0.19294,-0.09666,-0.25231
19,-0.21345,-0.12638,-0.2435
20,-0.22499,-0.1096,-0.25279
21,-0.22584,-0.15135,-0.25231
22,-0.24617,-0.1285,-0.26338
23,-0.22382,-0.14965,-0.25746
24,-0.22552,-0.12928,-0.23987
25,-0.2146,-0.12884,-0.24529
26,-0.20112,-0.12402,-0.24025
27,-0.22673,-0.14014,-0.24788
28,-0.22226,-0.14117000000000002,-0.24094
29,-0.20173,-0.15267999999999998,-0.26094
30,-0.21552,-0.12582000000000002,-0.25481
31,-0.23008,-0.13713,-0.24835
32,-0.22165,-0.1348,-0.26602
33,-0.21683,-0.13108,-0.26069000000000003
34,-0.22387,-0.11672,-0.2343
35,-0.19315,-0.13147,-0.25628
36,-0.22178,-0.11032,-0.24862
37,-0.1963,-0.11389,-0.26104
38,-0.21173000000000006,-0.09412,-0.2445
39,-0.20877,-0.11952,-0.25471
40,-0.18804,-0.12808,-0.24922
41,-0.22527,-0.12395,-0.24279
42,-0.20432,-0.12521,-0.23891
43,-0.23065,-0.12026,-0.24045
44,-0.20839,-0.13533,-0.23739
45,-0.22613000000000005,-0.12216,-0.22619
46,-0.2142,-0.12984,-0.2108
47,-0.22067,-0.13614,-0.20527
48,-0.23763,-0.13577999999999998,-0.1933
49,-0.22535,-0.15184,-0.1784
50,-0.25207,-0.135,-0.16396
51,-0.25896,-0.14039,-0.17236
52,-0.21079,-0.13807,-0.17877
53,-0.25339,-0.18194,-0.16742
54,-0.26281,-0.16426,-0.16445
55,-0.23339,-0.18363,-0.15100999999999998
56,-0.23122,-0.14422,-0.17171
57,-0.24706,-0.17059000000000002,-0.14298
58,-0.2491,-0.14514000000000002,-0.14207999999999998
59,-0.24656,-0.15408,-0.17019
60,-0.22972,-0.14745,-0.17078
61,-0.23475,-0.17171,-0.17324
62,-0.23277,-0.14751,-0.16606
