,Elbow_Flex_Ext,Humeral_Pro_Ret,Humeral_Dep_Ele
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,,,
90,,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,,,
101,,,
102,,,
103,,,
104,,,
105,,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
121,,,
122,,,
123,,,
124,,,
125,,,
126,58.44031469862598,42.369815809221336,48.77281690017878
127,61.722135110226645,43.1289681399069,49.359612678823765
128,61.791646847636464,48.74032302816238,48.50461028899949
129,61.77721769774295,47.30356618413495,49.51166341607606
130,61.761424905468594,41.049745610517505,48.81528698875516
131,61.74616827401224,38.74187464313164,44.27301783018723
132,61.7658667467447,49.9053092825165,55.387861068575106
133,61.770846392867725,39.705983783373114,52.0604949968628
134,61.7658667467447,33.38608090913155,46.29170635750879
135,61.791646847636464,33.281447643041304,46.295523920570616
136,61.7658667467447,33.28133306096518,46.279068105637265
137,61.72765199930401,33.346119465312,46.138988222986626
138,61.779611737613514,33.19434112071559,46.29317967053842
139,61.76802050390042,33.42761595152248,46.295339512298085
140,61.71760455076484,33.38651664707126,46.297359671657205
141,61.69184800992054,33.40979809099355,46.33555981884837
142,61.69912669653601,33.26349737635206,46.176229852779585
143,61.75225532665618,33.368383589012325,46.285027169247456
144,61.70077853936127,33.22449268684818,46.09529426338642
145,61.77183363816697,33.226157003388124,46.28095880132582
146,61.77183363816697,33.39165228111207,46.28082307398901
147,61.72481746071481,33.32275994629671,46.18857055013683
148,61.72753209030932,33.22597820751395,46.335640717591474
149,61.70675812703909,33.37338258582159,46.33777271255974
150,61.747199570466265,33.37943871283241,46.248798021657564
151,61.63903702063362,33.29430029699756,46.21327540109175
152,61.71338481749315,33.24153439571813,46.30286295916906
153,61.679164466804956,33.35071600593548,46.19073485494087
154,61.670096601907474,33.30051083835278,46.41128830290131
