,fore-aft,lateral,normal
0,-0.39375,-0.23045,0.18472
1,-0.38267,-0.2376,0.18994
2,-0.34217,-0.22437,0.18522
3,-0.34758,-0.25958000000000003,0.18537
4,-0.38359,-0.22128,0.17981
5,-0.38588,-0.25743,0.19243
6,-0.37079,-0.23882,0.19196
7,-0.3702,-0.25905,0.18117
8,-0.37474,-0.24877,0.18341
9,-0.39192,-0.22753,0.19885
10,-0.38623,-0.26062,0.1912
11,-0.36325,-0.25858000000000003,0.19779
12,-0.37804,-0.26222,0.19513
13,-0.36034,-0.26059,0.17867
14,-0.39582,-0.23815,0.17785
15,-0.37731,-0.25218,0.19555
16,-0.36533,-0.24057,0.18526
17,-0.35115,-0.29205,0.19189
18,-0.33404,-0.25417,0.19253
19,-0.38496,-0.2473,0.2006
20,-0.35637,-0.27733,0.1921
21,-0.36332,-0.23955,0.18362
22,-0.37961,-0.27103,0.18779
23,-0.37592,-0.28562,0.20559
24,-0.39589,-0.25649,0.19692
25,-0.38259,-0.26609,0.17279
26,-0.36144,-0.25376,0.19086
27,-0.34013000000000004,-0.28761,0.19675
28,-0.36061,-0.26087,0.18661
29,-0.34613,-0.28829,0.19261
30,-0.3594,-0.28058,0.20148
31,-0.38354,-0.26293,0.19352
32,-0.35212,-0.26089,0.19184
33,-0.36458,-0.2531,0.20129
34,-0.3795,-0.2771,0.18797
35,-0.36816,-0.27769,0.17762
36,-0.37901,-0.26516,0.19288
37,-0.36442,-0.27071,0.17937999999999998
38,-0.375,-0.27673000000000003,0.19023
39,-0.38905,-0.24997,0.18712
40,-0.37359,-0.29763,0.1956
41,-0.36891,-0.27998,0.18913
42,-0.38949,-0.22494,0.18501
43,-0.38003,-0.26654,0.17914000000000002
44,-0.36022,-0.28455,0.19639
45,-0.3732,-0.2552,0.18685
46,-0.3746,-0.27771,0.19663
47,-0.36449,-0.23723,0.19201
48,-0.36746,-0.27735,0.19314
49,-0.35662,-0.27841,0.19375
50,-0.36005,-0.2721,0.19497
51,-0.36297,-0.28181,0.2028
52,-0.33803,-0.24248000000000006,0.17694
53,-0.37709,-0.26284,0.18774
54,-0.37685,-0.26387,0.19116
55,-0.35826,-0.25271,0.17605
56,-0.38749,-0.25855,0.19571
57,-0.37718,-0.25467,0.1839
58,-0.3709,-0.26764,0.18485
59,-0.33848,-0.28157,0.18863
60,-0.36018,-0.25681,0.17808
61,-0.37296,-0.27425,0.19535
62,-0.3547,-0.26149,0.17947000000000002
63,-0.35681,-0.29687,0.19542
64,-0.36635,-0.28442,0.18749
65,-0.33209,-0.28745,0.1841
66,-0.32901,-0.24898,0.19471
67,-0.34375,-0.26959,0.19026
68,-0.39936,-0.25062,0.18234
69,-0.39547,-0.26169000000000003,0.19026
70,-0.37348,-0.30669,0.18923
71,-0.35742,-0.25801,0.18955
72,-0.34067,-0.27194,0.2048
73,-0.3488,-0.27333,0.20017
74,-0.36548,-0.24008,0.1962
75,-0.35232,-0.26388,0.18662
76,-0.35151,-0.27782,0.20138
77,-0.35966,-0.27877,0.18674
78,-0.36374,-0.26129,0.18835
79,-0.38572,-0.27912,0.20818000000000006
80,-0.37007,-0.25107,0.2046
81,-0.36398,-0.26121,0.18501
82,-0.36325,-0.30655,0.19923
83,-0.35641,-0.24511,0.19453
84,-0.35073000000000004,-0.27108000000000004,0.18837
85,-0.37264,-0.27862,0.19672
86,-0.36428,-0.25807,0.18648
87,-0.33736,-0.28597,0.2033
88,-0.37043,-0.27254,0.18023
89,-0.32904,-0.26453000000000004,0.18556
90,-0.36312,-0.28023000000000003,0.1832
91,-0.37399,-0.23983,0.20063
92,-0.36295,-0.29095,0.17887
93,-0.33934000000000003,-0.28711,0.19194
94,-0.39902,-0.26825,0.18828
95,-0.34961,-0.25849,0.1922
96,-0.3601,-0.26405,0.19026
97,-0.37541,-0.28722,0.17600000000000002
98,-0.35321,-0.28535,0.1876
99,-0.35457,-0.26781,0.20189
100,-0.37451,-0.25075,0.19245
101,-0.36737,-0.27929,0.19204
102,-0.34759,-0.26748,0.16898
103,-0.37605,-0.25075,0.18307
104,-0.36962,-0.28246,0.19851
105,-0.39124,-0.26129,0.18791
106,-0.37968,-0.25946,0.19833
107,-0.35026,-0.28151,0.19455
108,-0.34635,-0.24852,0.16094
109,-0.37496,-0.25942,0.17267000000000002
110,-0.35078000000000004,-0.26505,0.16165
111,-0.3392,-0.23574,0.17567
112,-0.33897,-0.25812,0.15396
113,-0.36518,-0.25479,0.14024
114,-0.34235,-0.27492,0.16011
115,-0.34149,-0.29197,0.16435
116,-0.35617,-0.29671,0.15737
117,-0.38899,-0.29207,0.1577
118,-0.39032,-0.28232,0.14402
119,-0.4078,-0.30822,0.14575
120,-0.40188,-0.33292,0.13709000000000002
121,-0.37424,-0.31418,0.14455
122,-0.36731,-0.32819,0.13774
123,-0.39401,-0.31588,0.13744
124,-0.42835,-0.36619,0.13208
